source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1867.6,2413.1,-1419.7,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,17.0,-383.8,2356.7,-979.3,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,32.5,-384.0,2311.7,-939.2,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,50.8,-371.1,2268.9,-904.6,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,65.0,-394.9,2222.5,-879.1,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,74.4,-387.7,2178.5,-846.9,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,90.1,-377.1,2141.9,-811.8,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,104.8,-360.4,2099.8,-787.7,-1867.6,2413.1,-1419.7,,,,,,,,,,0
measured,122.6,-351.9,2059.9,-763.6,-351.9,2059.9,-763.6,,,,,,,,,,0
measured,138.1,-362.0,2017.1,-743.0,-362.0,2017.1,-743.0,,,,,,,,,,0
measured,152.9,-344.8,1981.3,-723.6,-344.8,1981.3,-723.6,,,,,,,,,,0
measured,169.3,-348.0,1939.1,-710.3,-348.1,1939.0,-710.2,,,,,,,,,,0
measured,184.9,-353.2,1894.2,-698.3,-352.9,1894.9,-698.5,69.9,-2587.9,729.9,,,,,,,0
measured,203.6,-342.2,1856.5,-685.0,-345.9,1853.5,-685.8,125.8,-2491.4,549.4,,,,,,,0
measured,218.0,-339.4,1818.7,-679.5,-341.0,1818.7,-679.3,149.9,-2464.7,400.7,,,,,,,0
measured,233.9,-329.4,1781.1,-673.2,-332.0,1780.8,-673.6,198.0,-2435.1,248.1,,,,,,,0
measured,249.0,-322.4,1741.2,-672.0,-323.5,1742.3,-671.6,235.6,-2425.1,97.2,,,,,,,0
measured,256.9,-325.5,1700.5,-671.1,-322.8,1710.9,-671.1,238.2,-2485.6,20.8,,,,,,,0
measured,275.9,,,,-322.8,1710.9,-671.1,238.2,-2485.6,20.8,,,,,,,0
measured,288.1,,,,-322.8,1710.9,-671.1,238.2,-2485.6,20.8,,,,,,,0
measured,304.3,,,,-322.8,1710.9,-671.1,238.2,-2485.6,20.8,,,,,,,0
measured,320.0,-305.6,1547.7,-697.2,-305.4,1547.2,-697.0,249.4,-2452.0,-594.2,,,,,,,0
measured,337.0,-302.4,1513.2,-708.6,-302.2,1511.5,-709.5,252.1,-2431.7,-758.9,,,,,,,0
measured,355.9,-296.7,1475.2,-720.2,-297.2,1473.7,-722.2,253.6,-2394.0,-924.8,,,,,,,0
measured,376.6,-282.0,1446.3,-739.7,-284.5,1442.5,-740.3,266.8,-2330.2,-1102.3,,,,,,,0
measured,386.8,-279.1,1407.6,-758.9,-279.2,1414.6,-755.8,274.7,-2312.5,-1196.9,,,,,,,0
