throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
87,0,200691.508473,,128.33,38.39,230.22,-989.0,2578.8,-1205.7,True,,140.0,6.4,-989.0,2578.8,-1205.7,,,,False,1,1,,,,,,,,,,,,,0
87,1,200691.526135,17.66,121.62,35.35,218.78,-862.5,2563.9,-1157.9,True,,147.4,2.5,-862.5,2563.9,-1157.9,,,,False,2,2,,,,,,,,,,,,,0
87,2,200691.543114,16.98,121.18,35.48,218.18,-855.1,2562.6,-1158.2,True,,147.8,2.5,-855.0,2562.6,-1158.2,,,,False,3,3,,,,,,,,,,,,,0
87,3,200691.557504,14.39,121.34,35.84,218.84,-861.1,2561.6,-1163.0,True,,147.3,2.2,-859.1,2561.4,-1162.2,,,,False,4,4,,,,,,,,,,,,,0
87,4,200691.567691,10.19,120.64,36.02,217.23,-843.5,2562.5,-1162.0,True,,148.4,1.5,-847.4,2562.0,-1162.9,,,,True,5,5,,,,,,,,,,,,,0
87,5,200691.583277,15.59,120.5,36.33,216.91,-839.5,2562.9,-1164.6,True,,148.7,1.3,-839.5,2562.6,-1165.5,1603.7,-173.7,27.6,True,6,6,,,,,,,,,,,,,0
87,6,200691.599178,15.9,119.91,36.19,215.67,-826.2,2562.8,-1161.3,True,,149.5,1.6,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,7,200691.616538,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,8,200691.631687,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,9,200691.648056,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,10,200691.662677,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,11,200691.680085,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,12,200691.697232,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,13,200691.711564,,,,,,,,,,,,-827.8,2562.8,-1164.4,1354.5,-127.2,-142.3,True,7,7,,,,,,,,,,,,,0
87,14,200691.727009,127.83,120.49,38.62,218.67,-851.8,2558.1,-1190.3,True,,147.4,1.0,-851.8,2558.1,-1190.3,,,,False,1,1,,,,,,,,,,,,,0
87,15,200691.742398,15.39,120.6,38.66,219.03,-855.4,2557.4,-1191.4,True,,147.2,1.2,-855.4,2557.4,-1191.4,,,,False,2,2,,,,,,,,,,,,,0
87,16,200691.757447,15.05,121.21,38.73,220.28,-869.1,2557.7,-1194.0,True,,146.3,1.7,-869.1,2557.7,-1194.0,,,,False,3,3,,,,,,,,,,,,,0
87,17,200691.777644,20.2,120.92,38.7,220.13,-866.5,2555.7,-1193.6,True,,146.4,1.6,-866.6,2555.7,-1193.6,,,,False,4,4,,,,,,,,,,,,,0
87,18,200691.796577,18.93,121.42,38.85,221.1,-877.1,2556.3,-1196.6,True,,145.8,1.6,-875.0,2555.9,-1196.7,-347.7,-30.8,-421.7,True,5,5,,,,,,,,,,,,,0
87,19,200691.811454,14.88,120.66,38.64,219.67,-861.4,2555.3,-1192.3,True,,146.7,1.6,-866.5,2555.3,-1195.0,-181.4,-32.4,-451.8,True,6,6,,,,,,,,,,,,,0
87,20,200691.826321,14.87,120.55,38.64,219.41,-858.6,2555.4,-1191.8,True,,146.9,1.4,-860.5,2555.2,-1194.2,-87.2,-28.9,-504.5,True,7,7,,,,,,,,,,,,,0
87,21,200691.844796,18.48,121.56,38.75,221.59,-882.2,2555.4,-1196.5,True,,145.5,1.5,-874.2,2555.2,-1197.2,-152.1,-25.1,-611.2,True,8,8,,,,,,,,,,,,,0
87,22,200691.864614,19.82,121.49,38.57,221.19,-878.6,2556.1,-1194.0,True,,145.7,1.6,-879.3,2555.9,-1196.9,-156.5,-18.2,-702.7,True,9,9,,,,,,,,,,,,,0
87,23,200691.879223,14.61,120.75,38.19,219.56,-861.5,2556.0,-1187.6,True,,146.8,1.4,-868.7,2556.1,-1192.0,-97.9,-14.4,-739.7,True,10,10,,,,,,,,,,,,,0
87,24,200691.896615,17.39,120.41,37.96,218.41,-850.2,2557.6,-1183.4,True,,147.6,0.8,-854.7,2557.2,-1186.7,-31.4,-7.4,-800.6,True,11,11,,,,,,,,,,,,,0
87,25,200691.912544,15.93,120.54,37.91,218.57,-852.2,2558.1,-1183.2,True,,147.5,0.7,-850.1,2558.0,-1184.5,3.4,-2.1,-860.4,True,12,12,,,,,,,,,,,,,0
87,26,200691.9279,15.36,120.63,37.85,218.66,-853.5,2558.4,-1182.6,True,,147.4,0.6,-850.2,2558.5,-1183.8,21.9,1.7,-922.2,True,13,13,,,,,,,,,,,,,0
87,27,200691.942458,14.56,120.43,37.69,218.28,-849.5,2558.1,-1180.5,True,,147.7,0.4,-848.7,2558.4,-1182.5,39.4,3.6,-979.7,True,14,14,,,,,,,,,,,,,0
87,28,200691.957681,15.22,120.4,37.55,218.16,-848.5,2558.2,-1178.9,True,,147.8,0.1,-847.8,2558.3,-1181.1,51.5,4.8,-1044.5,True,15,15,,,,,,,,,,,,,0
87,29,200691.972554,14.87,120.52,37.58,218.44,-851.4,2558.1,-1179.6,True,,147.6,0.3,-849.6,2558.2,-1181.2,81.9,8.5,-1026.1,True,15,15,,,,,,,,,,,,,0
87,30,200691.982516,9.96,120.87,37.66,218.98,-857.6,2559.0,-1181.2,True,,147.2,0.4,-854.2,2558.6,-1182.1,100.3,12.7,-973.2,True,15,15,,,,,,,,,,,,,0
87,31,200691.998339,15.82,121.15,37.66,219.6,-864.3,2558.9,-1182.3,True,,146.8,0.0,-861.5,2558.8,-1184.0,85.5,17.2,-971.0,True,15,15,,,,,,,,,,,,,0
87,32,200692.015746,17.41,120.92,37.68,219.08,-858.6,2559.0,-1181.6,True,,147.2,0.3,-861.4,2559.0,-1184.4,80.6,18.0,-984.9,True,15,15,,,,,,,,,,,,,0
87,33,200692.031098,15.35,120.34,37.52,217.73,-844.4,2559.4,-1177.9,True,,148.1,0.4,-850.7,2559.3,-1181.7,75.7,19.6,-986.7,True,15,15,,,,,,,,,,,,,0
87,34,200692.046992,15.89,120.45,37.62,218.09,-847.9,2558.9,-1179.4,True,,147.8,0.4,-847.3,2559.2,-1181.3,87.3,18.0,-985.5,True,15,15,,,,,,,,,,,,,0
87,35,200692.065052,18.06,120.19,37.6,217.65,-842.9,2558.4,-1178.6,True,,148.1,0.5,-842.9,2558.7,-1180.7,109.7,14.8,-992.7,True,15,15,,,,,,,,,,,,,0
87,36,200692.081562,16.51,120.39,37.58,218.07,-847.6,2558.4,-1179.1,True,,147.8,0.4,-844.8,2558.4,-1180.9,74.8,10.6,-1001.5,True,15,15,,,,,,,,,,,,,0
87,37,200692.098382,16.82,120.67,37.8,218.78,-854.8,2558.2,-1182.3,True,,147.4,0.4,-851.5,2558.2,-1183.3,27.2,6.8,-1026.8,True,15,15,,,,,,,,,,,,,0
87,38,200692.113071,14.69,120.57,37.84,218.52,-852.0,2558.4,-1182.4,True,,147.5,0.6,-852.8,2558.3,-1184.5,10.9,2.8,-1025.6,True,15,15,,,,,,,,,,,,,0
87,39,200692.12857,15.5,120.44,37.7,218.28,-849.5,2558.2,-1180.6,True,,147.7,0.4,-851.4,2558.2,-1183.9,16.9,0.8,-1029.7,True,15,15,,,,,,,,,,,,,0
87,40,200692.142724,14.15,120.5,37.9,218.43,-850.7,2558.3,-1182.8,True,,147.6,1.0,-851.1,2558.3,-1184.7,17.2,-0.3,-1031.9,True,15,15,,,,,,,,,,,,,0
87,41,200692.157205,14.48,120.34,37.82,218.12,-847.4,2558.1,-1181.5,True,,147.8,0.8,-848.7,2558.2,-1184.4,20.1,-1.1,-1038.1,True,15,15,,,,,,,,,,,,,0
87,42,200692.176241,19.04,120.64,38.06,218.96,-855.8,2557.5,-1185.3,True,,147.2,0.9,-853.3,2557.7,-1186.8,15.2,-3.4,-1080.3,True,15,15,,,,,,,,,,,,,0
87,43,200692.192945,16.7,120.73,38.28,219.45,-860.3,2556.4,-1188.3,True,,146.9,1.0,-858.8,2556.7,-1189.7,6.5,-7.0,-1102.1,True,15,15,,,,,,,,,,,,,0
