source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,17.9,2477.7,-1128.1,17.9,2477.7,-1128.1,,,,,,,,,,0
measured,17.5,21.3,2412.1,-1108.9,21.3,2412.1,-1108.9,,,,,,,,,,0
measured,32.0,27.5,2350.9,-1080.5,27.5,2350.9,-1080.5,,,,,,,,,,0
measured,49.1,23.0,2286.6,-1056.4,23.1,2286.6,-1056.6,,,,,,,,,,0
measured,67.7,24.4,2225.9,-1032.4,23.5,2224.4,-1032.6,84.4,-3672.6,1099.2,,,,,,,0
measured,81.7,26.7,2165.5,-1011.1,25.5,2168.6,-1012.9,81.7,-3679.9,1027.1,,,,,,,0
measured,99.0,26.5,2106.2,-993.6,26.4,2105.6,-993.7,69.8,-3628.0,886.8,,,,,,,0
measured,113.8,23.9,2044.7,-979.1,25.0,2046.8,-979.2,47.1,-3624.3,763.2,,,,,,,0
measured,129.4,25.9,1985.8,-964.2,25.4,1986.4,-965.0,41.0,-3612.6,638.1,,,,,,,0
measured,147.8,24.5,1927.6,-952.8,24.8,1924.0,-952.6,30.7,-3558.0,478.3,,,,,,,0
measured,163.0,26.7,1870.8,-942.1,26.0,1870.5,-942.9,29.5,-3523.8,354.0,,,,,,,0
measured,180.6,28.9,1815.0,-935.0,28.2,1812.9,-935.2,32.6,-3471.1,204.9,,,,,,,0
measured,195.7,23.0,1754.9,-933.0,25.2,1757.3,-932.4,22.3,-3444.0,74.5,,,,,,,0
measured,212.9,26.7,1702.5,-930.1,25.9,1700.6,-930.4,21.0,-3399.3,-72.4,,,,,,,0
measured,234.6,14.4,1637.8,-934.7,17.2,1635.2,-934.2,1.5,-3335.2,-261.7,,,,,,,0
measured,249.7,17.4,1584.8,-936.0,15.9,1585.8,-937.0,-18.0,-3295.5,-368.6,,,,,,,0
measured,267.8,20.5,1535.1,-939.4,18.2,1533.0,-940.9,-26.9,-3233.5,-516.0,,,,,,,0
measured,285.7,-91.7,1359.0,-991.1,-59.9,1393.6,-979.1,-183.4,-3334.0,-712.9,,,,,,,0
measured,308.1,-88.7,1307.0,-1001.0,-95.6,1296.5,-1004.6,-314.3,-3374.9,-932.8,,,,,,,0
measured,327.2,8.5,1315.2,-985.1,-27.1,1287.3,-997.3,-279.5,-3306.3,-1076.5,,,,,,,0
measured,345.0,11.1,1269.4,-1000.1,8.5,1264.4,-1001.6,-239.6,-3239.6,-1200.9,,,,,,,0
measured,360.1,2.0,1210.4,-1022.8,13.2,1220.3,-1018.3,-212.9,-3190.4,-1313.5,,,,,,,0
measured,375.9,-1.3,1157.9,-1044.1,9.0,1166.7,-1040.6,-192.1,-3152.2,-1432.0,,,,,,,0
measured,391.2,71.9,1170.4,-1044.0,52.4,1154.3,-1049.9,-74.8,-3050.5,-1519.7,,,,,,,0
measured,407.9,68.7,1121.4,-1067.1,72.3,1122.3,-1067.6,29.0,-2941.2,-1618.7,,,,,,,0
measured,422.0,47.1,1057.5,-1082.9,63.0,1071.2,-1083.6,102.6,-2874.1,-1685.7,,,,,,,0
measured,436.3,52.4,1023.6,-1060.4,58.3,1026.7,-1075.7,185.6,-2792.4,-1699.5,,,,,,,0
measured,450.5,52.3,982.8,-1039.6,54.7,983.8,-1055.7,262.5,-2723.7,-1661.0,,,,,,,0
measured,465.3,43.0,938.2,-1021.6,43.0,938.2,-1021.6,,,,,,,,,,1
measured,481.0,39.0,895.5,-1006.2,39.0,895.5,-1006.2,,,,,,,,,,1
measured,494.5,43.7,864.8,-988.4,43.4,864.8,-988.5,-129.9,-2673.1,904.9,,,,,,,1
measured,510.3,34.6,820.4,-979.0,36.6,821.5,-977.7,-163.4,-2650.1,734.7,,,,,,,1
measured,523.5,35.3,784.4,-967.0,35.0,785.3,-967.4,-160.7,-2638.3,616.7,,,,,,,1
measured,538.4,29.3,741.4,-958.8,30.4,742.8,-958.7,-174.8,-2638.8,476.8,,,,,,,1
measured,554.8,18.3,693.2,-956.3,21.0,694.7,-954.7,-211.1,-2645.8,306.1,,,,,,,1
measured,573.9,-41.5,555.2,-969.8,-26.1,579.2,-964.7,-399.2,-2892.8,61.8,,,,,,,1
measured,593.0,-34.7,529.1,-967.4,-41.4,517.3,-969.1,-463.4,-2941.4,-143.4,,,,,,,1
measured,608.7,-45.7,477.1,-973.6,-49.9,470.9,-974.6,-505.4,-2971.2,-308.5,,,,,,,1
measured,626.2,-55.9,435.5,-980.1,-58.4,428.4,-981.5,-530.5,-2956.6,-479.1,,,,,,,1
measured,645.7,-53.3,401.3,-986.6,-57.9,393.9,-988.6,-523.8,-2898.1,-653.1,,,,,,,1
measured,662.3,-50.3,371.6,-995.2,-53.6,367.6,-996.5,-538.9,-2864.4,-807.7,,,,,,,1
measured,682.5,-57.8,331.8,-1007.3,-56.4,331.6,-1008.3,-533.6,-2790.7,-981.1,,,,,,,1
measured,700.0,-115.9,189.3,-1050.8,-99.3,221.0,-1042.8,-590.5,-2851.2,-1160.8,,,,,,,1
measured,718.0,-122.4,147.4,-1069.3,-123.4,145.5,-1070.3,-634.6,-2882.4,-1331.6,,,,,,,1
measured,733.7,-125.0,110.6,-1089.2,-131.5,100.2,-1091.9,-657.9,-2890.4,-1476.9,,,,,,,1
measured,750.1,,,,-131.5,100.2,-1091.9,-657.9,-2890.4,-1476.9,,,,,,,1
measured,763.6,-37.0,28.2,-969.9,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,778.1,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,792.0,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,809.0,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,828.6,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,842.4,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,854.9,,,,-56.5,22.7,-997.7,-509.9,-2853.4,-1498.7,,,,,,,1
measured,869.1,104.2,237.4,-925.8,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,883.5,,,,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,897.0,,,,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,912.2,,,,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,928.3,,,,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,944.6,,,,104.6,235.3,-925.0,-55.9,-1948.8,-1767.6,,,,,,,1
measured,959.3,-43.1,-8.2,-999.6,-41.5,-2.8,-1000.2,9.1,-1515.7,-1991.5,,,,,,,1
measured,977.9,-31.5,38.8,-991.5,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,990.5,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,999.9,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1014.2,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1032.8,209.4,610.5,-917.9,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1048.8,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1064.9,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1079.3,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1095.4,,,,-48.2,-8.0,-996.9,63.6,-1259.8,-1880.8,,,,,,,1
measured,1114.8,179.3,779.1,-1017.6,179.3,779.1,-1017.6,,,,,,,,,,0
measured,1129.1,203.5,851.6,-1035.9,203.5,851.6,-1035.9,,,,,,,,,,0
measured,1143.9,211.0,901.8,-1058.5,211.0,901.8,-1058.5,,,,,,,,,,0
measured,1159.8,237.1,972.5,-1074.3,237.2,972.7,-1074.4,,,,,,,,,,0
measured,1175.7,252.2,1029.3,-1099.4,254.1,1031.7,-1098.3,1149.3,3973.3,-1583.2,,,,,,,0
measured,1192.1,278.6,1102.4,-1118.6,277.7,1101.1,-1119.9,1196.3,3964.3,-1637.2,,,,,,,0
measured,1201.6,295.6,1156.3,-1107.9,293.6,1149.7,-1118.9,1243.8,4052.4,-1515.2,,,,,,,0
measured,1217.9,312.8,1209.7,-1088.2,314.5,1214.1,-1105.5,1239.4,3993.0,-1314.2,,,,,,,0
measured,1233.9,330.9,1263.3,-1070.0,332.7,1269.2,-1082.9,1222.8,3898.7,-1113.9,,,,,,,0
measured,1250.6,346.5,1314.2,-1055.6,348.7,1319.9,-1061.5,1191.0,3779.5,-964.5,,,,,,,0
measured,1269.4,371.0,1373.4,-1039.8,370.4,1376.2,-1041.8,1172.2,3656.4,-863.0,,,,,,,0
measured,1283.0,385.5,1422.7,-1031.8,385.6,1421.3,-1031.5,1156.5,3582.1,-789.2,,,,,,,0
measured,1297.9,403.4,1473.5,-1024.1,403.0,1471.9,-1023.4,1143.2,3516.7,-762.8,,,,,,,0
measured,1314.3,420.0,1523.3,-1017.7,420.6,1524.3,-1017.3,1125.7,3445.5,-771.9,,,,,,,0
measured,1333.1,439.2,1574.6,-1015.0,439.9,1577.7,-1014.4,1105.3,3359.9,-818.0,,,,,,,0
measured,1350.5,459.4,1626.8,-1011.7,459.0,1627.6,-1012.5,1090.4,3255.8,-701.7,,,,,,,0
measured,1364.9,476.8,1675.7,-1012.9,476.0,1673.6,-1013.2,1088.9,3187.8,-598.6,,,,,,,0
measured,1378.5,494.2,1724.1,-1017.3,493.2,1720.8,-1016.9,1074.6,3120.0,-539.3,,,,,,,0
measured,1393.3,513.6,1773.8,-1021.8,512.6,1772.2,-1022.0,1071.5,3067.2,-535.0,,,,,,,0
measured,1407.9,532.6,1823.2,-1030.2,532.0,1822.4,-1029.9,1064.6,3016.7,-594.2,,,,,,,0
measured,1423.2,552.0,1872.3,-1038.6,551.9,1873.0,-1039.1,1068.1,2984.9,-719.0,,,,,,,0
measured,1438.8,569.7,1919.7,-1050.3,570.5,1921.6,-1050.7,1080.0,2982.2,-847.7,,,,,,,0
measured,1452.6,587.8,1965.8,-1065.4,587.8,1966.0,-1064.6,1093.5,2985.8,-966.6,,,,,,,0
measured,1464.9,605.9,2013.3,-1081.7,604.7,2010.2,-1080.2,1112.2,3006.1,-1076.1,,,,,,,0
measured,1479.6,625.5,2060.6,-1100.1,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1497.6,,,,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1511.3,,,,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1528.4,,,,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1542.8,-15.3,143.4,-970.1,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1559.4,-20.4,142.3,-967.7,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1578.9,-23.8,141.2,-966.9,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1596.1,-21.7,147.0,-963.2,624.9,2060.3,-1099.7,1125.3,3015.5,-1209.8,,,,,,,0
measured,1609.2,-32.4,131.6,-964.2,-32.4,131.6,-964.2,,,,,,,,,,0
measured,1621.7,-34.6,128.4,-963.7,-34.6,128.4,-963.7,,,,,,,,,,0
measured,1632.7,,,,-34.6,128.4,-963.7,,,,,,,,,,0
measured,1651.0,,,,-34.6,128.4,-963.7,,,,,,,,,,0
measured,1663.3,,,,-34.6,128.4,-963.7,,,,,,,,,,0
measured,1678.9,,,,-34.6,128.4,-963.7,,,,,,,,,,0
measured,1999.9,,,,-34.6,128.4,-963.7,,,,,,,,,,0
measured,2014.6,,,,-34.6,128.4,-963.7,,,,,,,,,,0
predicted,285.7,,,,,,,,,,-91.7,1359.0,-991.1,-166.2,4.4,-1020.0,0
predicted,290.7,,,,,,,,,,-92.6,1342.3,-994.9,-166.2,4.4,-1020.0,0
predicted,295.7,,,,,,,,,,-93.5,1325.8,-999.0,-166.2,4.4,-1020.0,0
predicted,300.7,,,,,,,,,,-94.4,1309.3,-1003.2,-166.2,4.4,-1020.0,0
predicted,305.7,,,,,,,,,,-95.3,1292.8,-1007.7,-166.2,4.4,-1020.0,0
predicted,310.7,,,,,,,,,,-96.2,1276.4,-1012.5,-166.2,4.4,-1020.0,0
predicted,315.7,,,,,,,,,,-97.1,1260.0,-1017.4,-166.2,4.4,-1020.0,0
