source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-554.8,2373.7,-1117.4,-554.8,2373.7,-1117.4,,,,,,,,,,0
measured,8.5,-550.5,2374.5,-1115.8,-550.5,2374.5,-1115.8,,,,,,,,,,0
measured,24.6,-549.3,2373.7,-1116.7,-549.3,2373.7,-1116.6,,,,,,,,,,0
measured,44.6,-544.9,2375.2,-1113.6,-544.8,2375.2,-1113.6,,,,,,,,,,0
measured,56.8,-541.3,2375.1,-1113.2,-541.5,2375.4,-1113.3,,,,,,,,,,0
measured,72.7,,,,-541.5,2375.4,-1113.3,,,,,,,,,,0
measured,88.3,-542.2,2376.0,-1113.6,-541.1,2376.1,-1114.3,146.4,25.2,-394.8,,,,,,,0
measured,105.3,-523.7,2379.0,-1106.7,-528.2,2378.4,-1109.9,229.1,41.2,-439.5,,,,,,,0
measured,123.8,-528.4,2378.1,-1107.9,-526.1,2378.6,-1109.1,218.2,39.5,-535.0,,,,,,,0
measured,136.9,-522.3,2378.5,-1105.9,-522.6,2378.8,-1107.9,224.5,38.2,-592.0,,,,,,,0
measured,153.2,-530.7,2376.1,-1109.7,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,169.2,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,184.6,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,193.5,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,208.1,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,223.2,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,238.9,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,254.7,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,287.0,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
measured,507.0,,,,-526.7,2377.1,-1110.2,192.9,28.9,-690.7,,,,,,,0
