source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1756.2,219.1,-898.5,-1756.2,219.1,-898.5,,,,,,,,,,0
measured,37.4,,,,-1756.2,219.1,-898.5,,,,,,,,,,0
measured,76.8,,,,-1756.2,219.1,-898.5,,,,,,,,,,0
measured,107.0,,,,-1756.2,219.1,-898.5,,,,,,,,,,0
measured,144.3,-1379.2,611.1,-894.4,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,182.2,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,213.8,-1948.4,527.5,-1216.3,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,252.0,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,284.3,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,499.8,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,921.2,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
measured,1131.9,,,,-1379.2,611.1,-894.4,,,,,,,,,,0
predicted,-9930.3,,,,,,,,,,323.1,1463.1,-774.2,100.4,-21.6,-891.7,0
predicted,-9925.3,,,,,,,,,,320.6,1446.8,-774.1,100.4,-21.6,-891.7,0
predicted,-9920.3,,,,,,,,,,318.2,1430.5,-774.3,100.4,-21.6,-891.7,0
predicted,-9915.3,,,,,,,,,,315.8,1414.3,-774.7,100.4,-21.6,-891.7,0
predicted,-9910.3,,,,,,,,,,313.3,1398.1,-775.3,100.4,-21.6,-891.7,0
predicted,-9905.3,,,,,,,,,,310.9,1382.0,-776.2,100.4,-21.6,-891.7,0
predicted,-9900.3,,,,,,,,,,308.5,1365.9,-777.3,100.4,-21.6,-891.7,0
predicted,-9895.3,,,,,,,,,,306.1,1349.9,-778.7,100.4,-21.6,-891.7,0
predicted,-9890.3,,,,,,,,,,303.7,1334.0,-780.3,100.4,-21.6,-891.7,0
predicted,-9885.3,,,,,,,,,,301.3,1318.0,-782.2,100.4,-21.6,-891.7,0
predicted,-9880.3,,,,,,,,,,299.0,1302.2,-784.3,100.4,-21.6,-891.7,0
predicted,-9875.3,,,,,,,,,,296.6,1286.3,-786.6,100.4,-21.6,-891.7,0
predicted,-9870.3,,,,,,,,,,294.2,1270.5,-789.2,100.4,-21.6,-891.7,0
predicted,-9865.3,,,,,,,,,,291.8,1254.8,-792.0,100.4,-21.6,-891.7,0
predicted,-9860.3,,,,,,,,,,289.5,1239.1,-795.0,100.4,-21.6,-891.7,0
predicted,-9855.3,,,,,,,,,,287.1,1223.4,-798.3,100.4,-21.6,-891.7,0
predicted,-9850.3,,,,,,,,,,284.8,1207.8,-801.8,100.4,-21.6,-891.7,0
predicted,-9845.3,,,,,,,,,,282.5,1192.3,-805.6,100.4,-21.6,-891.7,0
predicted,-9840.3,,,,,,,,,,280.1,1176.8,-809.6,100.4,-21.6,-891.7,0
predicted,-9835.3,,,,,,,,,,277.8,1161.3,-813.8,100.4,-21.6,-891.7,0
predicted,-9830.3,,,,,,,,,,275.5,1145.9,-818.2,100.4,-21.6,-891.7,0
predicted,-9825.3,,,,,,,,,,273.2,1130.5,-822.9,100.4,-21.6,-891.7,0
predicted,-9820.3,,,,,,,,,,270.9,1115.2,-827.8,100.4,-21.6,-891.7,0
predicted,-9815.3,,,,,,,,,,268.6,1099.9,-833.0,100.4,-21.6,-891.7,0
predicted,-9810.3,,,,,,,,,,266.3,1084.6,-838.4,100.4,-21.6,-891.7,0
predicted,-9805.3,,,,,,,,,,264.0,1069.4,-844.0,100.4,-21.6,-891.7,0
