source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,351.9,2492.0,-1056.8,351.9,2492.0,-1056.8,,,,,,,,,,0
measured,15.1,361.7,2428.7,-1086.9,361.7,2428.7,-1086.9,,,,,,,,,,0
measured,34.9,354.3,2360.4,-1128.5,354.3,2360.4,-1128.5,,,,,,,,,,0
measured,50.7,348.8,2300.8,-1106.2,349.0,2300.7,-1107.1,,,,,,,,,,0
measured,65.3,338.0,2243.6,-1070.4,339.2,2243.8,-1073.9,-237.9,-3674.0,-625.3,,,,,,,0
measured,81.8,330.4,2187.6,-1035.9,330.4,2185.7,-1038.5,-309.1,-3611.3,-125.9,,,,,,,0
measured,96.1,322.6,2132.9,-1003.5,322.7,2133.1,-1006.7,-354.3,-3589.4,196.2,,,,,,,0
measured,113.4,311.3,2074.7,-976.5,312.0,2073.0,-976.0,-397.4,-3535.3,357.0,,,,,,,0
measured,130.6,301.1,2020.2,-951.4,301.3,2017.7,-950.3,-428.9,-3465.7,426.9,,,,,,,0
measured,145.6,292.0,1966.4,-929.8,292.1,1966.7,-929.7,-451.3,-3423.0,451.6,,,,,,,0
measured,161.1,284.9,1914.1,-909.6,284.1,1914.2,-909.9,-461.7,-3382.9,433.8,,,,,,,0
measured,175.1,281.0,1862.9,-890.2,279.3,1864.4,-891.7,-460.4,-3357.7,407.1,,,,,,,0
measured,187.0,270.7,1808.6,-876.8,272.0,1814.4,-877.6,-467.4,-3360.4,375.1,,,,,,,0
measured,201.2,260.2,1752.7,-865.4,261.9,1755.9,-864.7,-476.2,-3360.8,305.7,,,,,,,0
measured,215.5,249.5,1698.4,-859.4,250.9,1698.8,-857.0,-486.1,-3359.0,218.6,,,,,,,0
measured,233.1,246.9,1651.6,-850.9,244.3,1644.4,-850.0,-516.2,-3333.3,292.1,,,,,,,0
measured,249.6,241.3,1600.9,-847.2,239.7,1596.8,-846.6,-515.0,-3314.5,290.9,,,,,,,0
measured,267.9,227.3,1544.9,-845.7,228.9,1543.4,-845.6,-514.8,-3275.9,126.8,,,,,,,0
measured,283.4,223.1,1497.6,-845.5,222.4,1497.3,-846.0,-503.5,-3240.2,-35.8,,,,,,,0
measured,311.1,217.5,1447.9,-849.2,216.1,1441.9,-850.0,-479.4,-3124.4,-300.4,,,,,,,0
measured,328.6,136.5,1298.3,-883.8,156.2,1326.5,-876.6,-570.8,-3172.5,-512.1,,,,,,,0
measured,345.5,133.5,1251.6,-893.0,129.7,1250.1,-894.2,-633.6,-3201.4,-698.7,,,,,,,0
predicted,283.4,,,,,,,,,,223.1,1497.6,-845.5,-0.8,56.3,-987.3,0
predicted,288.4,,,,,,,,,,220.6,1481.4,-845.9,-0.8,56.3,-987.3,0
predicted,293.4,,,,,,,,,,218.1,1465.3,-846.6,-0.8,56.3,-987.3,0
predicted,298.4,,,,,,,,,,215.6,1449.3,-847.5,-0.8,56.3,-987.3,0
predicted,303.4,,,,,,,,,,213.1,1433.3,-848.6,-0.8,56.3,-987.3,0
predicted,308.4,,,,,,,,,,210.7,1417.3,-850.0,-0.8,56.3,-987.3,0
predicted,313.4,,,,,,,,,,208.2,1401.4,-851.7,-0.8,56.3,-987.3,0
predicted,318.4,,,,,,,,,,205.7,1385.5,-853.5,-0.8,56.3,-987.3,0
predicted,323.4,,,,,,,,,,203.3,1369.7,-855.7,-0.8,56.3,-987.3,0
predicted,328.4,,,,,,,,,,200.8,1353.9,-858.0,-0.8,56.3,-987.3,0
predicted,333.4,,,,,,,,,,198.4,1338.2,-860.6,-0.8,56.3,-987.3,0
predicted,338.4,,,,,,,,,,195.9,1322.5,-863.4,-0.8,56.3,-987.3,0
predicted,343.4,,,,,,,,,,193.5,1306.8,-866.5,-0.8,56.3,-987.3,0
predicted,348.4,,,,,,,,,,191.1,1291.2,-869.8,-0.8,56.3,-987.3,0
predicted,353.4,,,,,,,,,,188.7,1275.7,-873.3,-0.8,56.3,-987.3,0
predicted,358.4,,,,,,,,,,186.3,1260.2,-877.1,-0.8,56.3,-987.3,0
predicted,363.4,,,,,,,,,,183.8,1244.7,-881.1,-0.8,56.3,-987.3,0
predicted,368.4,,,,,,,,,,181.5,1229.3,-885.4,-0.8,56.3,-987.3,0
predicted,373.4,,,,,,,,,,179.1,1213.9,-889.9,-0.8,56.3,-987.3,0
predicted,378.4,,,,,,,,,,176.7,1198.6,-894.6,-0.8,56.3,-987.3,0
predicted,383.4,,,,,,,,,,174.3,1183.3,-899.5,-0.8,56.3,-987.3,0
predicted,388.4,,,,,,,,,,171.9,1168.1,-904.7,-0.8,56.3,-987.3,0
predicted,393.4,,,,,,,,,,169.6,1152.9,-910.1,-0.8,56.3,-987.3,0
predicted,398.4,,,,,,,,,,167.2,1137.7,-915.7,-0.8,56.3,-987.3,0
predicted,403.4,,,,,,,,,,164.9,1122.6,-921.6,-0.8,56.3,-987.3,0
predicted,408.4,,,,,,,,,,162.5,1107.6,-927.7,-0.8,56.3,-987.3,0
predicted,413.4,,,,,,,,,,160.2,1092.6,-934.0,-0.8,56.3,-987.3,0
predicted,418.4,,,,,,,,,,157.9,1077.6,-940.5,-0.8,56.3,-987.3,0
predicted,423.4,,,,,,,,,,155.6,1062.7,-947.3,-0.8,56.3,-987.3,0
predicted,428.4,,,,,,,,,,153.2,1047.8,-954.3,-0.8,56.3,-987.3,0
predicted,433.4,,,,,,,,,,150.9,1033.0,-961.5,-0.8,56.3,-987.3,0
predicted,438.4,,,,,,,,,,148.6,1018.2,-968.9,-0.8,56.3,-987.3,0
predicted,443.4,,,,,,,,,,146.4,1003.4,-976.6,-0.8,56.3,-987.3,0
predicted,448.4,,,,,,,,,,144.1,988.7,-984.5,-0.8,56.3,-987.3,0
predicted,453.4,,,,,,,,,,141.8,974.1,-992.6,-0.8,56.3,-987.3,0
predicted,458.4,,,,,,,,,,139.5,959.4,-1000.9,-0.8,56.3,-987.3,0
predicted,463.4,,,,,,,,,,137.3,944.9,-1009.5,-0.8,56.3,-987.3,0
predicted,468.4,,,,,,,,,,135.0,930.3,-1018.2,-0.8,56.3,-987.3,0
predicted,473.4,,,,,,,,,,132.7,915.9,-1027.2,-0.8,56.3,-987.3,0
predicted,478.4,,,,,,,,,,130.5,901.4,-1036.4,-0.8,56.3,-987.3,0
predicted,483.4,,,,,,,,,,128.3,887.0,-1045.8,-0.8,56.3,-987.3,0
predicted,488.4,,,,,,,,,,126.0,872.7,-1055.5,-0.8,56.3,-987.3,0
predicted,493.4,,,,,,,,,,123.8,858.4,-1065.3,-0.8,56.3,-987.3,0
predicted,498.4,,,,,,,,,,121.6,844.1,-1075.4,-0.8,56.3,-987.3,0
predicted,503.4,,,,,,,,,,119.4,829.9,-1085.7,-0.8,56.3,-987.3,0
predicted,508.4,,,,,,,,,,117.2,815.8,-1096.2,-0.8,56.3,-987.3,0
predicted,513.4,,,,,,,,,,115.0,801.6,-1106.9,-0.8,56.3,-987.3,0
predicted,518.4,,,,,,,,,,113.0,788.8,-1102.8,-0.8,56.3,-987.3,1
predicted,523.4,,,,,,,,,,111.1,776.5,-1092.9,-0.8,56.3,-987.3,1
predicted,528.4,,,,,,,,,,109.2,764.2,-1083.2,-0.8,56.3,-987.3,1
predicted,533.4,,,,,,,,,,107.3,751.9,-1073.9,-0.8,56.3,-987.3,1
predicted,538.4,,,,,,,,,,105.4,739.7,-1064.8,-0.8,56.3,-987.3,1
predicted,543.4,,,,,,,,,,103.5,727.5,-1056.0,-0.8,56.3,-987.3,1
predicted,548.4,,,,,,,,,,101.6,715.4,-1047.5,-0.8,56.3,-987.3,1
predicted,553.4,,,,,,,,,,99.7,703.2,-1039.2,-0.8,56.3,-987.3,1
predicted,558.4,,,,,,,,,,97.8,691.2,-1031.2,-0.8,56.3,-987.3,1
predicted,563.4,,,,,,,,,,96.0,679.1,-1023.5,-0.8,56.3,-987.3,1
predicted,568.4,,,,,,,,,,94.1,667.1,-1016.0,-0.8,56.3,-987.3,1
predicted,573.4,,,,,,,,,,92.2,655.1,-1008.8,-0.8,56.3,-987.3,1
predicted,578.4,,,,,,,,,,90.4,643.1,-1001.8,-0.8,56.3,-987.3,1
predicted,583.4,,,,,,,,,,88.5,631.2,-995.2,-0.8,56.3,-987.3,1
predicted,588.4,,,,,,,,,,86.7,619.3,-988.7,-0.8,56.3,-987.3,1
predicted,593.4,,,,,,,,,,84.8,607.4,-982.6,-0.8,56.3,-987.3,1
predicted,598.4,,,,,,,,,,83.0,595.6,-976.7,-0.8,56.3,-987.3,1
predicted,603.4,,,,,,,,,,81.1,583.7,-971.0,-0.8,56.3,-987.3,1
predicted,608.4,,,,,,,,,,79.3,572.0,-965.7,-0.8,56.3,-987.3,1
predicted,613.4,,,,,,,,,,77.5,560.2,-960.5,-0.8,56.3,-987.3,1
predicted,618.4,,,,,,,,,,75.7,548.5,-955.7,-0.8,56.3,-987.3,1
predicted,623.4,,,,,,,,,,73.8,536.8,-951.1,-0.8,56.3,-987.3,1
predicted,628.4,,,,,,,,,,72.0,525.1,-946.7,-0.8,56.3,-987.3,1
predicted,633.4,,,,,,,,,,70.2,513.4,-942.6,-0.8,56.3,-987.3,1
predicted,638.4,,,,,,,,,,68.4,501.8,-938.8,-0.8,56.3,-987.3,1
predicted,643.4,,,,,,,,,,66.6,490.2,-935.2,-0.8,56.3,-987.3,1
predicted,648.4,,,,,,,,,,64.8,478.6,-931.9,-0.8,56.3,-987.3,1
predicted,653.4,,,,,,,,,,63.0,467.1,-928.8,-0.8,56.3,-987.3,1
predicted,658.4,,,,,,,,,,61.2,455.5,-925.9,-0.8,56.3,-987.3,1
predicted,663.4,,,,,,,,,,59.4,444.0,-923.4,-0.8,56.3,-987.3,1
predicted,668.4,,,,,,,,,,57.7,432.6,-921.0,-0.8,56.3,-987.3,1
predicted,673.4,,,,,,,,,,55.9,421.1,-919.0,-0.8,56.3,-987.3,1
predicted,678.4,,,,,,,,,,54.1,409.7,-917.1,-0.8,56.3,-987.3,1
predicted,683.4,,,,,,,,,,52.3,398.3,-915.5,-0.8,56.3,-987.3,1
predicted,688.4,,,,,,,,,,50.6,386.9,-914.2,-0.8,56.3,-987.3,1
predicted,693.4,,,,,,,,,,48.8,375.6,-913.1,-0.8,56.3,-987.3,1
predicted,698.4,,,,,,,,,,47.0,364.2,-912.3,-0.8,56.3,-987.3,1
predicted,703.4,,,,,,,,,,45.3,352.9,-911.7,-0.8,56.3,-987.3,1
predicted,708.4,,,,,,,,,,43.5,341.6,-911.4,-0.8,56.3,-987.3,1
predicted,713.4,,,,,,,,,,41.8,330.4,-911.3,-0.8,56.3,-987.3,1
predicted,718.4,,,,,,,,,,40.0,319.1,-911.4,-0.8,56.3,-987.3,1
predicted,723.4,,,,,,,,,,38.3,307.9,-911.8,-0.8,56.3,-987.3,1
predicted,728.4,,,,,,,,,,36.5,296.7,-912.4,-0.8,56.3,-987.3,1
predicted,733.4,,,,,,,,,,34.8,285.6,-913.3,-0.8,56.3,-987.3,1
predicted,738.4,,,,,,,,,,33.1,274.4,-914.5,-0.8,56.3,-987.3,1
predicted,743.4,,,,,,,,,,31.3,263.3,-915.8,-0.8,56.3,-987.3,1
predicted,748.4,,,,,,,,,,29.6,252.2,-917.4,-0.8,56.3,-987.3,1
predicted,753.4,,,,,,,,,,27.9,241.1,-919.3,-0.8,56.3,-987.3,1
predicted,758.4,,,,,,,,,,26.2,230.1,-921.4,-0.8,56.3,-987.3,1
predicted,763.4,,,,,,,,,,24.5,219.0,-923.7,-0.8,56.3,-987.3,1
predicted,768.4,,,,,,,,,,22.8,208.0,-926.3,-0.8,56.3,-987.3,1
predicted,773.4,,,,,,,,,,21.0,197.0,-929.1,-0.8,56.3,-987.3,1
predicted,778.4,,,,,,,,,,19.3,186.1,-932.2,-0.8,56.3,-987.3,1
predicted,783.4,,,,,,,,,,17.6,175.1,-935.5,-0.8,56.3,-987.3,1
predicted,788.4,,,,,,,,,,15.9,164.2,-939.0,-0.8,56.3,-987.3,1
predicted,793.4,,,,,,,,,,14.3,153.3,-942.8,-0.8,56.3,-987.3,1
predicted,798.4,,,,,,,,,,12.6,142.4,-946.8,-0.8,56.3,-987.3,1
predicted,803.4,,,,,,,,,,10.9,131.6,-951.0,-0.8,56.3,-987.3,1
predicted,808.4,,,,,,,,,,9.2,120.7,-955.5,-0.8,56.3,-987.3,1
predicted,813.4,,,,,,,,,,7.5,109.9,-960.2,-0.8,56.3,-987.3,1
predicted,818.4,,,,,,,,,,5.8,99.2,-965.2,-0.8,56.3,-987.3,1
predicted,823.4,,,,,,,,,,4.2,88.4,-970.4,-0.8,56.3,-987.3,1
predicted,828.4,,,,,,,,,,2.5,77.7,-975.8,-0.8,56.3,-987.3,1
predicted,833.4,,,,,,,,,,0.8,67.0,-981.4,-0.8,56.3,-987.3,1
predicted,838.4,,,,,,,,,,-0.8,56.3,-987.3,-0.8,56.3,-987.3,1
predicted,843.4,,,,,,,,,,-2.5,45.6,-993.4,-0.8,56.3,-987.3,1
predicted,848.4,,,,,,,,,,-4.1,35.0,-999.8,-0.8,56.3,-987.3,1
predicted,853.4,,,,,,,,,,-5.8,24.3,-1006.4,-0.8,56.3,-987.3,1
predicted,858.4,,,,,,,,,,-7.4,13.8,-1013.2,-0.8,56.3,-987.3,1
predicted,863.4,,,,,,,,,,-9.1,3.2,-1020.2,-0.8,56.3,-987.3,1
predicted,868.4,,,,,,,,,,-10.7,-7.4,-1027.5,-0.8,56.3,-987.3,1
predicted,873.4,,,,,,,,,,-12.3,-17.9,-1035.0,-0.8,56.3,-987.3,1
predicted,878.4,,,,,,,,,,-14.0,-28.4,-1042.7,-0.8,56.3,-987.3,1
predicted,883.4,,,,,,,,,,-15.6,-38.8,-1050.7,-0.8,56.3,-987.3,1
predicted,888.4,,,,,,,,,,-17.2,-49.3,-1058.8,-0.8,56.3,-987.3,1
predicted,893.4,,,,,,,,,,-18.8,-59.7,-1067.3,-0.8,56.3,-987.3,1
predicted,898.4,,,,,,,,,,-20.5,-70.1,-1075.9,-0.8,56.3,-987.3,1
predicted,903.4,,,,,,,,,,-22.1,-80.5,-1084.7,-0.8,56.3,-987.3,1
predicted,908.4,,,,,,,,,,-23.7,-90.8,-1093.8,-0.8,56.3,-987.3,1
predicted,913.4,,,,,,,,,,-25.3,-101.1,-1103.1,-0.8,56.3,-987.3,1
predicted,918.4,,,,,,,,,,-26.8,-111.1,-1107.5,-0.8,56.3,-987.3,2
predicted,923.4,,,,,,,,,,-28.2,-120.1,-1098.8,-0.8,56.3,-987.3,2
predicted,928.4,,,,,,,,,,-29.6,-129.1,-1090.4,-0.8,56.3,-987.3,2
predicted,933.4,,,,,,,,,,-31.0,-138.1,-1082.2,-0.8,56.3,-987.3,2
predicted,938.4,,,,,,,,,,-32.4,-147.1,-1074.3,-0.8,56.3,-987.3,2
predicted,943.4,,,,,,,,,,-33.8,-156.0,-1066.6,-0.8,56.3,-987.3,2
predicted,948.4,,,,,,,,,,-35.2,-165.0,-1059.2,-0.8,56.3,-987.3,2
predicted,953.4,,,,,,,,,,-36.6,-173.9,-1052.1,-0.8,56.3,-987.3,2
predicted,958.4,,,,,,,,,,-38.0,-182.8,-1045.2,-0.8,56.3,-987.3,2
predicted,963.4,,,,,,,,,,-39.3,-191.6,-1038.6,-0.8,56.3,-987.3,2
predicted,968.4,,,,,,,,,,-40.7,-200.5,-1032.3,-0.8,56.3,-987.3,2
predicted,973.4,,,,,,,,,,-42.1,-209.3,-1026.2,-0.8,56.3,-987.3,2
predicted,978.4,,,,,,,,,,-43.5,-218.2,-1020.3,-0.8,56.3,-987.3,2
predicted,983.4,,,,,,,,,,-44.8,-227.0,-1014.8,-0.8,56.3,-987.3,2
predicted,988.4,,,,,,,,,,-46.2,-235.8,-1009.4,-0.8,56.3,-987.3,2
predicted,993.4,,,,,,,,,,-47.6,-244.5,-1004.4,-0.8,56.3,-987.3,2
predicted,998.4,,,,,,,,,,-48.9,-253.3,-999.6,-0.8,56.3,-987.3,2
predicted,1003.4,,,,,,,,,,-50.3,-262.0,-995.0,-0.8,56.3,-987.3,2
predicted,1008.4,,,,,,,,,,-51.6,-270.8,-990.7,-0.8,56.3,-987.3,2
predicted,1013.4,,,,,,,,,,-53.0,-279.5,-986.6,-0.8,56.3,-987.3,2
predicted,1018.4,,,,,,,,,,-54.3,-288.2,-982.8,-0.8,56.3,-987.3,2
