source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,237.3,2393.2,-783.3,237.3,2393.2,-783.3,,,,,,,,,,0
measured,35.1,229.4,2276.6,-902.2,229.4,2276.6,-902.2,,,,,,,,,,0
measured,69.0,202.7,2159.6,-1030.0,202.7,2159.6,-1030.0,,,,,,,,,,0
measured,104.5,197.7,2049.4,-1156.3,197.6,2049.4,-1156.3,,,,,,,,,,0
measured,145.3,180.9,1939.5,-988.4,181.7,1938.3,-1010.9,-379.0,-2979.7,-2365.2,,,,,,,0
measured,180.5,168.1,1834.5,-839.7,168.0,1835.4,-841.2,-369.0,-2913.2,-1287.5,,,,,,,0
measured,216.8,158.0,1765.6,-760.1,158.0,1765.6,-760.1,,,,,,,,,,1
measured,244.2,194.5,1715.5,-666.6,194.5,1715.5,-666.6,-96.4,-2298.9,2643.1,,,,,,,1
measured,274.5,133.2,1627.0,-630.3,133.5,1627.1,-630.2,-235.6,-2293.9,2181.3,,,,,,,1
measured,306.9,127.9,1563.8,-580.6,121.7,1560.5,-582.8,-282.3,-2243.0,1747.8,,,,,,,1
measured,344.5,112.8,1492.8,-541.2,112.2,1491.9,-541.3,-311.7,-2173.2,1284.1,,,,,,,1
measured,420.4,97.2,1425.4,-514.3,97.1,1424.5,-514.1,-306.8,-1918.4,429.5,,,,,,,1
measured,465.6,76.2,1267.4,-486.6,76.9,1274.8,-488.9,-312.6,-1909.6,-20.3,,,,,,,1
measured,522.6,62.3,1175.8,-497.6,61.9,1171.9,-496.9,-305.7,-1855.2,-541.9,,,,,,,1
measured,560.0,29.0,1041.7,-547.6,31.1,1049.5,-545.9,-319.0,-1867.8,-890.2,,,,,,,1
measured,598.8,16.3,958.9,-608.3,14.8,955.4,-608.7,-321.7,-1855.0,-1234.4,,,,,,,1
measured,638.0,5.8,901.3,-659.9,5.4,898.6,-661.9,-317.3,-1811.9,-1547.7,,,,,,,1
measured,675.1,-18.9,809.7,-755.7,-17.6,813.0,-753.0,-316.3,-1770.4,-1831.2,,,,,,,1
measured,715.3,-21.6,763.3,-828.0,-23.2,760.0,-831.0,-313.3,-1701.7,-2152.3,,,,,,,1
measured,757.6,,,,-23.2,760.0,-831.0,-313.3,-1701.7,-2152.3,,,,,,,1
measured,791.9,-58.5,625.2,-1051.0,-58.1,625.8,-1050.5,-300.4,-1561.5,-2602.7,,,,,,,1
measured,839.2,-61.9,582.7,-1139.4,-63.3,580.0,-1143.7,-292.2,-1482.4,-2832.0,,,,,,,1
measured,874.2,,,,-63.3,580.0,-1143.7,-292.2,-1482.4,-2832.0,,,,,,,1
measured,910.6,,,,-63.3,580.0,-1143.7,-292.2,-1482.4,-2832.0,,,,,,,1
measured,947.6,-130.3,366.8,-821.4,-130.0,367.4,-823.4,-275.3,-1315.8,-2936.1,,,,,,,1
measured,978.9,-114.0,356.5,-755.5,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1024.6,,,,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1053.7,,,,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1085.6,,,,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1114.2,,,,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1137.3,,,,-119.8,347.1,-740.7,-268.2,-1329.8,-2921.7,,,,,,,1
measured,1167.2,-317.8,-138.3,-683.0,-317.8,-138.3,-683.0,,,,,,,,,,0
measured,1195.9,-196.5,74.6,-702.7,-196.5,74.6,-702.7,,,,,,,,,,0
measured,1222.1,,,,-196.5,74.6,-702.7,,,,,,,,,,0
measured,1244.7,,,,-196.5,74.6,-702.7,,,,,,,,,,0
measured,1272.0,,,,-196.5,74.6,-702.7,,,,,,,,,,0
