throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
52,0,200391.011392,,-171.78,-27.43,293.06,-320.6,-457.6,-796.1,True,,101.4,0.7,-320.6,-457.6,-796.1,,,,False,1,1,,,,,,,,,,,,,0
52,1,200391.02633,14.94,-170.03,-27.72,290.59,-306.9,-431.8,-788.0,True,,102.3,0.4,-306.9,-431.8,-788.0,,,,False,2,2,,,,,,,,,,,,,0
52,2,200391.042273,15.94,-168.99,-27.63,288.93,-296.5,-415.2,-785.5,True,,102.9,0.9,-296.5,-415.2,-785.5,,,,False,3,3,,,,,,,,,,,,,0
52,3,200391.059054,16.78,-167.78,-27.84,287.23,-287.1,-397.4,-779.8,True,,103.5,0.8,-287.0,-397.3,-779.8,,,,False,4,4,,,,,,,,,,,,,0
52,4,200391.068015,8.96,-168.41,-28.19,288.27,-294.1,-407.9,-778.5,True,,103.1,1.1,-290.7,-402.3,-778.4,,,,True,5,5,,,,,,,,,,,,,0
52,5,200391.085741,17.73,-168.5,-28.6,288.84,-299.3,-411.6,-775.6,True,,102.9,1.8,-296.7,-407.9,-776.0,308.4,634.7,-102.5,True,6,6,-79.9,39.9,-902.6,885.0,191.1,393.2,412.1,1.0,0.0,1.0,False,,0
52,6,200391.106154,20.41,-167.98,-28.68,287.96,-293.9,-403.3,-773.0,True,,103.3,1.9,-295.4,-404.7,-774.1,227.2,489.7,-234.4,True,7,7,,,,,,,,,,,,,0
52,7,200391.11702,10.87,-165.94,-28.82,284.82,-275.3,-371.7,-765.1,True,,104.4,2.4,-283.0,-384.0,-769.0,284.6,577.7,-256.8,True,8,8,,,,,,,,,,,,,0
52,8,200391.133555,16.53,-166.17,-29.12,285.02,-276.5,-375.0,-762.6,True,,104.3,3.0,-276.3,-373.8,-765.0,286.3,563.3,-342.3,True,9,9,,,,,,,,,,,,,0
52,9,200391.149726,,,,,,,,,,,,-276.3,-373.8,-765.0,286.3,563.3,-342.3,True,9,9,,,,,,,,,,,,,0
52,10,200391.168066,34.51,-158.65,-29.0,272.33,-196.9,-253.3,-737.7,True,,109.2,3.8,-205.1,-265.4,-741.6,549.4,939.4,-468.3,True,10,10,,,,,,,,,,,,,0
52,11,200391.181239,,,,,,,,,,,,-205.1,-265.4,-741.6,549.4,939.4,-468.3,True,10,10,,,,,,,,,,,,,0
52,12,200391.196047,27.98,-159.51,-30.5,273.77,-208.1,-268.9,-725.9,True,,108.6,4.6,-198.6,-254.6,-726.3,584.7,977.8,-558.7,True,11,11,,,,,,,,,,,,,0
