throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
67,0,200474.828164,,131.47,15.21,235.58,-1083.9,2557.2,-986.4,True,,136.9,2.4,-1083.9,2557.2,-986.4,,,,False,1,1,,,,,,,,,,,,,0
67,1,200474.844983,16.82,132.1,14.67,239.22,-1119.7,2546.7,-987.4,True,,134.7,3.2,-1119.7,2546.7,-987.4,,,,False,2,2,,,,,,,,,,,,,0
67,2,200474.860493,15.51,131.2,12.99,237.93,-1106.8,2542.2,-968.9,True,,135.5,2.6,-1106.8,2542.2,-968.9,,,,False,3,3,,,,,,,,,,,,,0
67,3,200474.8715,11.01,131.51,11.88,239.53,-1123.9,2536.8,-960.8,True,,134.5,3.1,-1124.1,2536.8,-961.2,,,,False,4,4,,,,,,,,,,,,,0
67,4,200474.883333,11.83,131.12,10.82,239.96,-1127.6,2530.3,-951.4,True,,134.2,3.5,-1130.0,2530.4,-951.9,,,,True,5,5,,,,,,,,,,,,,0
67,5,200474.899126,15.79,131.74,10.42,242.81,-1156.1,2523.2,-952.4,True,,132.6,4.5,-1153.5,2522.9,-950.2,-835.2,-464.8,237.3,True,6,6,,,,,,,,,,,,,0
67,6,200474.915702,16.58,131.81,9.58,243.54,-1164.2,2519.8,-945.4,True,,132.2,4.3,-1167.0,2518.3,-946.1,-846.2,-430.8,99.6,True,7,7,,,,,,,,,,,,,0
67,7,200474.931987,16.28,130.24,8.53,240.28,-1129.9,2518.4,-929.8,True,,134.0,3.2,-1146.8,2516.4,-934.8,-563.1,-384.0,41.9,True,8,8,,,,,,,,,,,,,0
67,8,200475.042699,,,,,,,,,,,,-1146.8,2516.4,-934.8,-563.1,-384.0,41.9,True,8,8,,,,,,,,,,,,,0
67,9,200475.058992,127.0,133.3,15.12,239.69,-1128.5,2556.0,-992.2,True,,134.5,0.8,-1128.5,2556.0,-992.2,,,,False,1,1,,,,,,,,,,,,,0
67,10,200475.074544,15.55,134.42,14.14,244.17,-1174.6,2545.8,-990.3,True,,132.0,2.6,-1174.6,2545.8,-990.3,,,,False,2,2,,,,,,,,,,,,,0
67,11,200475.090566,,,,,,,,,,,,-1174.6,2545.8,-990.3,,,,False,2,2,,,,,,,,,,,,,0
67,12,200475.101573,,,,,,,,,,,,-1174.6,2545.8,-990.3,,,,False,2,2,,,,,,,,,,,,,0
67,13,200475.198107,,,,,,,,,,,,-1174.6,2545.8,-990.3,,,,False,2,2,,,,,,,,,,,,,0
67,14,200475.210807,136.26,155.2,19.25,307.73,-1821.8,2467.1,-1147.1,True,,104.4,1.8,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,15,200475.227928,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,16,200475.244073,,,,,,,,,epipolar(dy=149px),133.4,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,17,200475.263556,,,,,,,,,epipolar(dy=149px),131.4,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,18,200475.273077,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,19,200475.283428,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,20,200475.299116,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,21,200475.314502,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,22,200475.346882,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,23,200475.363003,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,24,200475.378362,,,,,,,,,epipolar(dy=184px),123.6,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,25,200475.39497,,,,,,,,,epipolar(dy=102px),115.6,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,26,200475.414631,,,,,,,,,epipolar(dy=127px),119.5,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,27,200475.426583,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,28,200475.442207,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,29,200475.458077,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,30,200475.474154,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,31,200475.492144,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,32,200475.499771,,,,,,,,,,,,-1821.8,2467.1,-1147.1,,,,False,1,1,,,,,,,,,,,,,0
67,33,200475.515787,304.98,104.2,-53.2,215.63,-886.4,2318.2,-289.2,True,,148.6,4.4,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,34,200475.532043,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,35,200475.548044,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,36,200475.579511,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,37,200475.595445,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,38,200475.612138,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,39,200475.645926,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,40,200475.681979,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,41,200475.698665,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,42,200475.73058,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,43,200475.746634,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,44,200475.778228,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,45,200475.796383,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,46,200475.826588,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,47,200475.841848,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,48,200475.858156,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
67,49,200475.8756,,,,,,,,,,,,-886.4,2318.2,-289.2,,,,False,1,1,,,,,,,,,,,,,0
