throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
100,0,200741.478054,,82.02,33.38,149.89,-80.6,2500.2,-1030.0,True,,215.0,0.1,-80.6,2500.2,-1030.0,,,,False,1,1,,,,,,,,,,,,,0
100,1,200741.494538,,,,,,,,,,,,-80.6,2500.2,-1030.0,,,,False,1,1,,,,,,,,,,,,,0
100,2,200741.511701,33.65,76.52,21.39,152.69,-98.6,2424.9,-919.5,True,,210.3,1.7,-98.6,2424.9,-919.5,,,,False,2,2,,,,,,,,,,,,,0
100,3,200741.526797,15.1,73.45,15.48,152.47,-91.7,2391.5,-862.2,True,,210.3,0.1,-91.7,2391.5,-862.3,,,,False,3,3,,,,,,,,,,,,,0
100,4,200741.543437,16.64,70.9,10.72,155.41,-113.4,2350.6,-821.9,True,,206.0,0.1,-113.2,2350.6,-821.8,,,,False,4,4,,,,,,,,,,,,,0
100,5,200741.559182,15.75,67.25,5.52,154.9,-100.4,2314.0,-771.4,True,,206.3,0.5,-106.2,2313.6,-773.9,-290.8,-2235.1,2705.3,True,5,5,,,,,,,,,,,,,0
100,6,200741.57624,17.06,64.75,1.0,155.93,-105.1,2281.9,-729.8,True,,204.6,0.5,-106.3,2279.6,-729.8,-238.3,-2185.6,2512.5,True,6,6,,,,,,,,,,,,,0
100,7,200741.594995,18.75,61.77,-3.68,157.32,-111.1,2243.8,-687.6,True,,202.5,0.0,-110.3,2242.5,-686.7,-223.6,-2137.8,2292.1,True,7,7,,,,,,,,,,,,,0
100,8,200741.612748,17.75,58.51,-7.64,157.73,-106.2,2208.2,-650.7,True,,201.6,0.5,-108.2,2207.6,-650.1,-177.9,-2098.5,2087.1,True,8,8,,,,,,,,,,,,,0
100,9,200741.631609,18.86,55.83,-11.16,160.14,-120.8,2169.8,-621.7,True,,198.2,0.0,-117.3,2169.8,-619.5,-194.7,-2067.4,1853.6,True,9,9,,,,,,,,,,,,,0
100,10,200741.648632,17.02,50.28,-15.44,153.08,-40.0,2145.2,-569.1,True,,207.0,5.5,-64.4,2142.4,-576.2,37.3,-2015.7,1724.1,True,10,10,,,,,,,,,,,,,0
100,11,200741.664296,15.66,47.46,-18.35,154.03,-40.2,2112.5,-543.4,True,,205.5,4.6,-39.7,2113.1,-544.1,162.0,-1985.4,1589.8,True,11,11,,,,,,,,,,,,,0
100,12,200741.68224,17.94,44.79,-21.14,155.54,-45.9,2078.8,-519.8,True,,203.2,3.6,-35.4,2079.3,-517.1,218.2,-1957.9,1418.3,True,12,12,,,,,,,,,,,,,0
100,13,200741.699201,16.96,42.12,-23.66,157.23,-52.8,2044.7,-499.2,True,,200.7,3.3,-43.5,2045.6,-497.1,233.7,-1939.3,1251.8,True,13,13,,,,,,,,,,,,,0
100,14,200741.713309,14.11,39.49,-25.9,159.23,-62.2,2009.9,-481.9,True,,197.9,2.7,-55.4,2012.9,-481.5,224.3,-1936.5,1114.8,True,14,14,,,,,,,,,,,,,0
100,15,200741.729227,15.92,36.48,-27.77,159.12,-50.6,1981.3,-464.6,True,,197.8,2.7,-54.2,1980.6,-465.0,228.0,-1927.8,961.8,True,15,15,,,,,,,,,,,,,0
100,16,200741.744274,15.05,33.51,-29.28,160.3,-50.2,1947.9,-453.1,True,,196.0,2.3,-52.3,1948.4,-452.7,286.5,-1912.6,813.2,True,15,15,,,,,,,,,,,,,0
