source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,430.5,2400.1,-658.6,430.5,2400.1,-658.6,,,,,,,,,,0
measured,16.9,411.3,2347.0,-716.2,411.3,2347.0,-716.2,,,,,,,,,,0
measured,33.0,395.4,2296.6,-774.3,395.4,2296.6,-774.3,,,,,,,,,,0
measured,50.0,377.4,2246.4,-837.4,377.4,2246.4,-837.4,,,,,,,,,,0
measured,64.7,363.2,2198.7,-897.5,363.0,2199.5,-896.8,-1005.0,-3002.0,-3876.5,,,,,,,0
measured,73.7,347.6,2150.6,-960.1,350.0,2158.6,-950.0,-1045.1,-3152.5,-4160.0,,,,,,,0
measured,91.1,326.1,2099.6,-1027.4,327.3,2098.6,-1029.4,-1071.4,-3152.9,-4312.6,,,,,,,0
measured,104.9,312.7,2054.7,-1090.7,311.8,2053.1,-1092.6,-1068.2,-3139.4,-4421.3,,,,,,,0
measured,123.3,298.0,2012.1,-1117.6,295.5,2005.5,-1137.2,-1034.8,-3036.8,-4297.3,,,,,,,0
measured,136.7,287.3,1981.7,-1057.8,285.5,1976.3,-1103.0,-1008.1,-2953.0,-3876.8,,,,,,,0
measured,152.2,276.1,1949.6,-1001.1,274.6,1945.2,-1040.8,-977.6,-2858.6,-3373.1,,,,,,,0
measured,167.3,266.1,1920.4,-947.7,266.1,1920.4,-947.7,,,,,,,,,,1
measured,182.7,259.6,1893.6,-894.3,259.6,1893.6,-894.3,,,,,,,,,,1
measured,201.5,246.4,1861.5,-847.3,246.4,1861.3,-847.1,-627.2,-1869.0,3002.5,,,,,,,1
measured,215.3,236.0,1832.3,-800.1,236.2,1833.5,-803.2,-632.1,-1857.9,2849.6,,,,,,,1
measured,233.0,222.0,1799.3,-760.5,222.3,1799.5,-759.4,-645.4,-1843.6,2608.4,,,,,,,1
measured,249.1,211.6,1769.7,-721.9,211.1,1769.4,-721.7,-649.2,-1830.5,2405.8,,,,,,,1
measured,265.2,204.8,1742.6,-683.9,203.0,1741.4,-684.6,-636.7,-1809.9,2222.6,,,,,,,1
measured,281.5,195.6,1714.0,-648.3,194.8,1713.4,-649.0,-624.7,-1790.7,2047.9,,,,,,,1
measured,288.9,188.0,1686.8,-618.3,189.3,1693.1,-625.6,-624.8,-1811.2,2000.6,,,,,,,1
measured,305.8,171.7,1652.1,-590.8,174.4,1654.7,-590.0,-633.1,-1824.1,1838.6,,,,,,,1
measured,321.2,164.9,1625.7,-565.4,164.1,1624.1,-563.3,-632.6,-1826.9,1686.0,,,,,,,1
measured,336.8,153.3,1595.3,-541.2,153.2,1594.1,-539.7,-633.9,-1828.8,1532.1,,,,,,,1
measured,355.6,141.7,1564.4,-521.6,141.1,1562.1,-519.0,-633.8,-1822.4,1320.2,,,,,,,1
measured,368.9,132.2,1538.1,-502.8,132.2,1538.1,-503.5,-638.2,-1827.3,1181.0,,,,,,,1
measured,386.1,128.7,1513.6,-487.8,126.2,1511.5,-487.5,-631.1,-1822.0,1001.5,,,,,,,1
measured,401.1,113.5,1481.8,-475.4,115.4,1483.5,-475.5,-634.2,-1825.4,846.2,,,,,,,1
measured,417.4,101.9,1451.7,-463.5,103.1,1452.7,-464.0,-631.9,-1823.0,685.8,,,,,,,1
measured,436.5,91.7,1421.2,-456.9,91.2,1420.2,-456.2,-626.3,-1804.5,477.7,,,,,,,1
measured,447.9,85.2,1397.5,-451.1,84.7,1398.6,-451.8,-622.5,-1799.1,360.1,,,,,,,1
measured,464.6,79.3,1373.6,-448.5,77.7,1371.9,-448.5,-614.2,-1778.7,178.0,,,,,,,1
measured,471.7,65.8,1341.5,-446.3,69.7,1350.3,-447.1,-622.2,-1790.5,88.7,,,,,,,1
measured,487.6,62.5,1320.2,-448.8,61.3,1319.3,-448.2,-611.4,-1777.2,-86.9,,,,,,,1
measured,507.2,48.6,1290.0,-452.1,49.0,1287.3,-452.1,-599.8,-1748.0,-293.0,,,,,,,1
measured,519.6,40.5,1262.1,-460.5,40.8,1263.3,-459.1,-593.6,-1751.6,-414.3,,,,,,,1
measured,537.3,29.5,1234.8,-468.2,29.5,1233.6,-468.6,-595.9,-1750.2,-584.0,,,,,,,1
measured,553.6,24.7,1212.3,-478.6,22.9,1210.1,-479.2,-585.3,-1736.6,-738.9,,,,,,,1
