source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-208.2,2467.2,-731.6,-208.2,2467.2,-731.6,,,,,,,,,,0
measured,18.9,-193.9,2389.4,-770.1,-193.9,2389.4,-770.1,,,,,,,,,,0
measured,38.2,-215.2,2305.8,-823.5,-215.2,2305.8,-823.5,,,,,,,,,,0
measured,57.0,-195.3,2231.5,-867.3,-195.4,2231.4,-867.3,,,,,,,,,,0
measured,73.6,-200.7,2152.2,-916.5,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,89.1,-423.3,1957.7,-1076.9,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,104.1,-401.8,1879.7,-1130.6,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,120.3,-389.9,1802.8,-1189.9,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,138.5,-305.6,1777.7,-1163.2,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,152.9,-295.5,1730.4,-1112.5,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,166.9,-279.6,1686.0,-1065.7,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,180.4,-290.1,1629.7,-1028.5,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,191.5,-272.6,1588.3,-986.8,-196.5,2154.7,-915.1,70.9,-4104.6,-2780.7,,,,,,,0
measured,213.1,-263.1,1548.1,-948.5,-263.1,1548.1,-948.5,,,,,,,,,,0
measured,226.7,-264.4,1494.5,-919.1,-264.4,1494.5,-919.1,,,,,,,,,,0
measured,241.8,-257.5,1452.6,-890.2,-257.5,1452.6,-890.2,,,,,,,,,,0
measured,258.6,-143.1,1462.4,-824.9,-144.7,1461.4,-825.3,,,,,,,,,,0
measured,274.6,-145.2,1414.0,-807.8,-126.9,1423.4,-800.7,2292.3,-1875.6,2086.0,,,,,,,0
measured,293.4,-142.8,1373.2,-789.5,-125.0,1379.2,-782.5,1865.9,-1911.5,1678.1,,,,,,,0
measured,309.4,-132.6,1339.8,-775.7,-124.0,1342.2,-771.7,1595.1,-1934.2,1369.1,,,,,,,0
measured,324.0,-143.5,1284.7,-764.0,-133.7,1293.7,-762.7,1312.6,-2069.7,1127.8,,,,,,,0
measured,350.2,-133.7,1250.8,-753.9,-133.8,1245.1,-753.0,1064.1,-2039.6,755.8,,,,,,,0
measured,368.1,-134.7,1204.8,-749.6,-134.5,1206.1,-749.7,886.5,-2052.4,505.1,,,,,,,0
measured,387.2,-113.6,1183.8,-740.8,-119.2,1179.2,-743.2,804.9,-2004.8,284.4,,,,,,,0
measured,404.3,-42.6,1185.1,-728.6,-62.5,1175.1,-732.7,882.0,-1898.6,120.1,,,,,,,0
measured,419.7,-108.4,1059.7,-744.7,-82.9,1093.0,-739.7,780.8,-2001.5,-56.8,,,,,,,0
measured,439.7,-121.4,1002.6,-752.1,-109.3,1009.8,-750.5,669.2,-2082.7,-269.6,,,,,,,0
measured,457.0,-102.6,983.1,-760.0,-108.5,971.6,-760.5,607.0,-2107.6,-447.5,,,,,,,0
