source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,286.3,2317.1,-1001.9,286.3,2317.1,-1001.9,,,,,,,,,,0
measured,19.0,278.6,2250.8,-1036.5,278.6,2250.8,-1036.5,,,,,,,,,,0
measured,36.6,266.2,2183.4,-1076.3,266.2,2183.4,-1076.3,,,,,,,,,,0
measured,54.1,253.6,2117.5,-1114.9,253.7,2117.5,-1114.9,,,,,,,,,,0
measured,70.4,244.5,2063.7,-1076.1,244.1,2062.4,-1089.7,-600.6,-3545.5,-1610.6,,,,,,,0
measured,85.3,232.6,2009.8,-1042.0,233.2,2009.9,-1056.1,-621.3,-3512.8,-1023.5,,,,,,,0
measured,101.9,224.1,1959.0,-1007.2,223.4,1956.6,-1017.5,-614.5,-3434.1,-574.1,,,,,,,0
measured,121.4,213.5,1907.6,-978.8,212.8,1903.1,-981.2,-600.6,-3302.0,-290.9,,,,,,,0
measured,137.5,205.1,1857.3,-953.1,204.7,1856.8,-954.0,-587.4,-3219.4,-111.3,,,,,,,0
measured,153.2,193.6,1807.8,-929.3,194.4,1808.9,-929.7,-585.2,-3160.5,-10.5,,,,,,,0
measured,168.7,183.0,1756.4,-907.6,183.7,1758.5,-908.0,-585.5,-3122.3,38.9,,,,,,,0
measured,183.1,174.6,1707.8,-888.5,174.5,1709.8,-889.1,-583.8,-3097.6,58.5,,,,,,,0
measured,199.5,161.5,1656.4,-873.6,162.3,1656.4,-872.6,-586.6,-3069.8,29.6,,,,,,,0
measured,214.2,151.9,1608.2,-860.4,152.0,1608.4,-860.1,-588.4,-3049.9,-5.2,,,,,,,0
measured,229.5,139.3,1556.6,-851.4,140.0,1557.2,-850.5,-592.5,-3032.9,-65.1,,,,,,,0
measured,244.4,195.8,1544.1,-814.1,172.4,1531.4,-824.0,-511.5,-2963.7,151.6,,,,,,,0
measured,259.0,183.3,1498.8,-810.5,183.3,1497.5,-810.1,-437.5,-2899.7,276.6,,,,,,,0
measured,294.9,174.0,1451.6,-810.0,178.3,1446.7,-806.9,-353.2,-2731.3,83.1,,,,,,,0
measured,312.4,146.7,1352.3,-816.7,153.3,1370.1,-815.5,-320.7,-2696.4,-77.7,,,,,,,0
measured,329.7,141.8,1315.3,-820.3,140.4,1315.6,-821.7,-290.8,-2650.6,-235.6,,,,,,,0
measured,348.4,131.6,1270.7,-827.4,129.7,1266.9,-829.1,-275.1,-2607.2,-404.5,,,,,,,0
measured,365.3,54.2,1137.2,-864.5,73.3,1161.8,-857.2,-359.9,-2682.8,-591.1,,,,,,,0
measured,383.5,47.8,1095.3,-878.7,43.7,1089.6,-879.9,-429.7,-2718.3,-793.1,,,,,,,0
measured,399.4,40.8,1056.0,-894.5,32.4,1045.2,-897.3,-487.6,-2740.7,-970.5,,,,,,,0
measured,414.4,30.1,1006.6,-914.6,24.6,1002.0,-916.0,-545.2,-2765.9,-1139.7,,,,,,,0
measured,428.4,-30.2,886.2,-963.8,-14.8,912.1,-953.9,-661.6,-2879.4,-1328.3,,,,,,,0
measured,442.3,-37.7,842.1,-989.6,-38.5,843.7,-987.7,-767.6,-2987.9,-1512.3,,,,,,,0
measured,460.0,-50.8,794.3,-1018.5,-56.7,782.8,-1022.6,-872.4,-3073.1,-1722.3,,,,,,,0
measured,476.9,-52.2,759.3,-1044.7,-60.5,745.7,-1050.1,-966.5,-3143.9,-1916.4,,,,,,,0
measured,493.0,-60.3,718.3,-1076.1,-63.9,711.8,-1078.6,-1067.3,-3217.4,-2105.4,,,,,,,0
measured,508.2,-63.5,683.4,-1106.5,-65.8,680.3,-1107.6,-1065.4,-3246.2,-2246.8,,,,,,,0
measured,522.8,-79.5,637.4,-1121.1,-76.1,640.8,-1127.3,-1069.2,-3289.6,-2360.9,,,,,,,0
measured,541.3,-81.5,609.5,-1097.6,-82.6,605.1,-1117.0,-991.4,-3141.2,-2391.6,,,,,,,0
measured,556.4,-87.7,578.8,-1067.1,-88.0,576.9,-1086.2,-917.3,-3037.6,-2311.3,,,,,,,0
measured,571.6,-92.7,546.8,-1040.0,-92.7,546.8,-1040.0,,,,,,,,,,1
measured,586.2,-96.2,519.0,-1015.4,-96.2,519.0,-1015.4,-277.7,-1875.9,1376.9,,,,,,,1
measured,602.7,-102.0,487.7,-985.0,-102.0,487.5,-985.1,-287.8,-1880.3,1319.7,,,,,,,1
measured,621.9,-112.3,452.1,-973.4,-111.8,451.9,-970.6,-322.5,-1870.1,1084.9,,,,,,,1
measured,637.7,-83.1,460.9,-937.2,-93.0,450.3,-942.7,-160.3,-1668.5,1017.4,,,,,,,1
measured,652.9,-90.6,432.6,-922.2,-89.4,433.7,-923.0,-107.2,-1585.8,909.8,,,,,,,1
measured,668.1,-96.4,398.9,-913.1,-92.3,405.4,-910.8,-93.6,-1571.7,769.4,,,,,,,1
measured,683.4,-98.4,378.7,-902.8,-96.1,380.3,-901.4,-87.7,-1551.4,625.1,,,,,,,1
measured,701.8,-89.3,366.7,-894.7,-91.9,362.2,-893.8,-59.0,-1498.3,445.3,,,,,,,1
measured,718.5,-107.5,323.0,-894.5,-102.2,328.9,-892.8,-76.0,-1500.7,270.4,,,,,,,1
measured,733.0,-115.0,288.7,-895.9,-112.1,294.2,-894.8,-97.3,-1521.3,115.3,,,,,,,1
measured,751.9,-123.8,257.3,-900.1,-123.1,257.0,-899.8,-121.6,-1534.4,-81.8,,,,,,,1
measured,767.5,-124.7,235.5,-902.4,-126.9,232.5,-903.7,-133.0,-1531.0,-228.2,,,,,,,1
measured,786.0,-134.9,204.9,-908.1,-134.7,203.4,-909.4,-152.3,-1522.2,-423.2,,,,,,,1
measured,800.0,-114.0,209.6,-912.1,-123.1,199.5,-913.8,-140.4,-1484.3,-568.3,,,,,,,1
measured,815.6,-116.9,183.9,-923.7,-118.0,183.9,-923.4,-135.9,-1462.6,-730.0,,,,,,,1
measured,938.0,,,,-118.0,183.9,-923.4,-135.9,-1462.6,-730.0,,,,,,,1
predicted,259.0,,,,,,,,,,183.3,1498.8,-810.5,26.5,459.5,-914.4,0
predicted,264.0,,,,,,,,,,181.1,1484.4,-809.4,26.5,459.5,-914.4,0
predicted,269.0,,,,,,,,,,179.0,1470.0,-808.5,26.5,459.5,-914.4,0
predicted,274.0,,,,,,,,,,176.8,1455.6,-807.9,26.5,459.5,-914.4,0
predicted,279.0,,,,,,,,,,174.6,1441.2,-807.5,26.5,459.5,-914.4,0
predicted,284.0,,,,,,,,,,172.5,1426.9,-807.3,26.5,459.5,-914.4,0
predicted,289.0,,,,,,,,,,170.3,1412.6,-807.4,26.5,459.5,-914.4,0
predicted,294.0,,,,,,,,,,168.2,1398.4,-807.8,26.5,459.5,-914.4,0
predicted,299.0,,,,,,,,,,166.0,1384.2,-808.4,26.5,459.5,-914.4,0
predicted,304.0,,,,,,,,,,163.9,1370.1,-809.2,26.5,459.5,-914.4,0
predicted,309.0,,,,,,,,,,161.8,1355.9,-810.3,26.5,459.5,-914.4,0
predicted,314.0,,,,,,,,,,159.6,1341.8,-811.6,26.5,459.5,-914.4,0
predicted,319.0,,,,,,,,,,157.5,1327.8,-813.1,26.5,459.5,-914.4,0
predicted,324.0,,,,,,,,,,155.4,1313.8,-815.0,26.5,459.5,-914.4,0
predicted,329.0,,,,,,,,,,153.3,1299.8,-817.0,26.5,459.5,-914.4,0
predicted,334.0,,,,,,,,,,151.2,1285.9,-819.3,26.5,459.5,-914.4,0
predicted,339.0,,,,,,,,,,149.1,1271.9,-821.8,26.5,459.5,-914.4,0
predicted,344.0,,,,,,,,,,147.0,1258.1,-824.6,26.5,459.5,-914.4,0
predicted,349.0,,,,,,,,,,144.9,1244.2,-827.6,26.5,459.5,-914.4,0
predicted,354.0,,,,,,,,,,142.8,1230.4,-830.8,26.5,459.5,-914.4,0
predicted,359.0,,,,,,,,,,140.7,1216.7,-834.3,26.5,459.5,-914.4,0
predicted,364.0,,,,,,,,,,138.7,1202.9,-838.0,26.5,459.5,-914.4,0
predicted,369.0,,,,,,,,,,136.6,1189.2,-841.9,26.5,459.5,-914.4,0
predicted,374.0,,,,,,,,,,134.5,1175.6,-846.1,26.5,459.5,-914.4,0
predicted,379.0,,,,,,,,,,132.5,1162.0,-850.5,26.5,459.5,-914.4,0
predicted,384.0,,,,,,,,,,130.4,1148.4,-855.2,26.5,459.5,-914.4,0
predicted,389.0,,,,,,,,,,128.4,1134.8,-860.1,26.5,459.5,-914.4,0
predicted,394.0,,,,,,,,,,126.4,1121.3,-865.2,26.5,459.5,-914.4,0
predicted,399.0,,,,,,,,,,124.3,1107.8,-870.5,26.5,459.5,-914.4,0
predicted,404.0,,,,,,,,,,122.3,1094.4,-876.1,26.5,459.5,-914.4,0
predicted,409.0,,,,,,,,,,120.3,1081.0,-881.9,26.5,459.5,-914.4,0
predicted,414.0,,,,,,,,,,118.2,1067.6,-887.9,26.5,459.5,-914.4,0
predicted,419.0,,,,,,,,,,116.2,1054.3,-894.2,26.5,459.5,-914.4,0
predicted,424.0,,,,,,,,,,114.2,1041.0,-900.7,26.5,459.5,-914.4,0
predicted,429.0,,,,,,,,,,112.2,1027.7,-907.4,26.5,459.5,-914.4,0
predicted,434.0,,,,,,,,,,110.2,1014.5,-914.4,26.5,459.5,-914.4,0
predicted,439.0,,,,,,,,,,108.2,1001.3,-921.5,26.5,459.5,-914.4,0
predicted,444.0,,,,,,,,,,106.3,988.1,-928.9,26.5,459.5,-914.4,0
predicted,449.0,,,,,,,,,,104.3,975.0,-936.6,26.5,459.5,-914.4,0
predicted,454.0,,,,,,,,,,102.3,961.9,-944.4,26.5,459.5,-914.4,0
predicted,459.0,,,,,,,,,,100.3,948.8,-952.5,26.5,459.5,-914.4,0
predicted,464.0,,,,,,,,,,98.4,935.8,-960.8,26.5,459.5,-914.4,0
predicted,469.0,,,,,,,,,,96.4,922.9,-969.3,26.5,459.5,-914.4,0
predicted,474.0,,,,,,,,,,94.5,909.9,-978.1,26.5,459.5,-914.4,0
predicted,479.0,,,,,,,,,,92.5,897.0,-987.0,26.5,459.5,-914.4,0
predicted,484.0,,,,,,,,,,90.6,884.1,-996.2,26.5,459.5,-914.4,0
predicted,489.0,,,,,,,,,,88.6,871.3,-1005.6,26.5,459.5,-914.4,0
predicted,494.0,,,,,,,,,,86.7,858.5,-1015.2,26.5,459.5,-914.4,0
predicted,499.0,,,,,,,,,,84.8,845.8,-1025.1,26.5,459.5,-914.4,0
predicted,504.0,,,,,,,,,,82.9,833.0,-1035.1,26.5,459.5,-914.4,0
predicted,509.0,,,,,,,,,,80.9,820.4,-1045.4,26.5,459.5,-914.4,0
predicted,514.0,,,,,,,,,,79.0,807.7,-1055.9,26.5,459.5,-914.4,0
predicted,519.0,,,,,,,,,,77.1,795.1,-1066.6,26.5,459.5,-914.4,0
predicted,524.0,,,,,,,,,,75.2,782.5,-1077.5,26.5,459.5,-914.4,0
predicted,529.0,,,,,,,,,,73.3,770.0,-1088.6,26.5,459.5,-914.4,0
predicted,534.0,,,,,,,,,,71.5,757.5,-1099.9,26.5,459.5,-914.4,0
predicted,539.0,,,,,,,,,,69.6,745.2,-1108.6,26.5,459.5,-914.4,1
predicted,544.0,,,,,,,,,,68.0,734.3,-1098.0,26.5,459.5,-914.4,1
predicted,549.0,,,,,,,,,,66.3,723.4,-1087.6,26.5,459.5,-914.4,1
predicted,554.0,,,,,,,,,,64.7,712.6,-1077.5,26.5,459.5,-914.4,1
predicted,559.0,,,,,,,,,,63.0,701.7,-1067.6,26.5,459.5,-914.4,1
predicted,564.0,,,,,,,,,,61.4,690.9,-1058.1,26.5,459.5,-914.4,1
predicted,569.0,,,,,,,,,,59.8,680.1,-1048.8,26.5,459.5,-914.4,1
predicted,574.0,,,,,,,,,,58.2,669.4,-1039.7,26.5,459.5,-914.4,1
predicted,579.0,,,,,,,,,,56.5,658.7,-1031.0,26.5,459.5,-914.4,1
predicted,584.0,,,,,,,,,,54.9,648.0,-1022.5,26.5,459.5,-914.4,1
predicted,589.0,,,,,,,,,,53.3,637.3,-1014.3,26.5,459.5,-914.4,1
predicted,594.0,,,,,,,,,,51.7,626.6,-1006.3,26.5,459.5,-914.4,1
predicted,599.0,,,,,,,,,,50.1,616.0,-998.6,26.5,459.5,-914.4,1
predicted,604.0,,,,,,,,,,48.5,605.4,-991.2,26.5,459.5,-914.4,1
predicted,609.0,,,,,,,,,,46.9,594.9,-984.0,26.5,459.5,-914.4,1
predicted,614.0,,,,,,,,,,45.3,584.3,-977.1,26.5,459.5,-914.4,1
predicted,619.0,,,,,,,,,,43.7,573.8,-970.5,26.5,459.5,-914.4,1
predicted,624.0,,,,,,,,,,42.2,563.3,-964.1,26.5,459.5,-914.4,1
predicted,629.0,,,,,,,,,,40.6,552.8,-958.0,26.5,459.5,-914.4,1
predicted,634.0,,,,,,,,,,39.0,542.4,-952.1,26.5,459.5,-914.4,1
predicted,639.0,,,,,,,,,,37.4,531.9,-946.5,26.5,459.5,-914.4,1
predicted,644.0,,,,,,,,,,35.9,521.5,-941.1,26.5,459.5,-914.4,1
predicted,649.0,,,,,,,,,,34.3,511.1,-936.1,26.5,459.5,-914.4,1
predicted,654.0,,,,,,,,,,32.7,500.8,-931.2,26.5,459.5,-914.4,1
predicted,659.0,,,,,,,,,,31.2,490.4,-926.6,26.5,459.5,-914.4,1
predicted,664.0,,,,,,,,,,29.6,480.1,-922.3,26.5,459.5,-914.4,1
predicted,669.0,,,,,,,,,,28.1,469.8,-918.2,26.5,459.5,-914.4,1
predicted,674.0,,,,,,,,,,26.5,459.5,-914.4,26.5,459.5,-914.4,1
predicted,679.0,,,,,,,,,,25.0,449.3,-910.8,26.5,459.5,-914.4,1
predicted,684.0,,,,,,,,,,23.4,439.1,-907.5,26.5,459.5,-914.4,1
predicted,689.0,,,,,,,,,,21.9,428.8,-904.5,26.5,459.5,-914.4,1
predicted,694.0,,,,,,,,,,20.3,418.6,-901.7,26.5,459.5,-914.4,1
predicted,699.0,,,,,,,,,,18.8,408.5,-899.1,26.5,459.5,-914.4,1
predicted,704.0,,,,,,,,,,17.3,398.3,-896.8,26.5,459.5,-914.4,1
predicted,709.0,,,,,,,,,,15.7,388.2,-894.7,26.5,459.5,-914.4,1
predicted,714.0,,,,,,,,,,14.2,378.0,-892.9,26.5,459.5,-914.4,1
predicted,719.0,,,,,,,,,,12.7,367.9,-891.3,26.5,459.5,-914.4,1
predicted,724.0,,,,,,,,,,11.2,357.9,-890.0,26.5,459.5,-914.4,1
predicted,729.0,,,,,,,,,,9.6,347.8,-889.0,26.5,459.5,-914.4,1
predicted,734.0,,,,,,,,,,8.1,337.8,-888.1,26.5,459.5,-914.4,1
predicted,739.0,,,,,,,,,,6.6,327.7,-887.6,26.5,459.5,-914.4,1
predicted,744.0,,,,,,,,,,5.1,317.7,-887.2,26.5,459.5,-914.4,1
predicted,749.0,,,,,,,,,,3.6,307.7,-887.2,26.5,459.5,-914.4,1
predicted,754.0,,,,,,,,,,2.1,297.8,-887.3,26.5,459.5,-914.4,1
predicted,759.0,,,,,,,,,,0.6,287.8,-887.7,26.5,459.5,-914.4,1
predicted,764.0,,,,,,,,,,-0.9,277.9,-888.4,26.5,459.5,-914.4,1
predicted,769.0,,,,,,,,,,-2.4,268.0,-889.3,26.5,459.5,-914.4,1
predicted,774.0,,,,,,,,,,-3.9,258.1,-890.4,26.5,459.5,-914.4,1
predicted,779.0,,,,,,,,,,-5.4,248.2,-891.8,26.5,459.5,-914.4,1
predicted,784.0,,,,,,,,,,-6.9,238.3,-893.4,26.5,459.5,-914.4,1
predicted,789.0,,,,,,,,,,-8.4,228.5,-895.3,26.5,459.5,-914.4,1
predicted,794.0,,,,,,,,,,-9.8,218.6,-897.4,26.5,459.5,-914.4,1
predicted,799.0,,,,,,,,,,-11.3,208.8,-899.8,26.5,459.5,-914.4,1
predicted,804.0,,,,,,,,,,-12.8,199.0,-902.3,26.5,459.5,-914.4,1
predicted,809.0,,,,,,,,,,-14.3,189.3,-905.2,26.5,459.5,-914.4,1
predicted,814.0,,,,,,,,,,-15.7,179.5,-908.3,26.5,459.5,-914.4,1
predicted,819.0,,,,,,,,,,-17.2,169.8,-911.6,26.5,459.5,-914.4,1
predicted,824.0,,,,,,,,,,-18.7,160.1,-915.1,26.5,459.5,-914.4,1
predicted,829.0,,,,,,,,,,-20.1,150.4,-918.9,26.5,459.5,-914.4,1
predicted,834.0,,,,,,,,,,-21.6,140.7,-922.9,26.5,459.5,-914.4,1
predicted,839.0,,,,,,,,,,-23.1,131.0,-927.2,26.5,459.5,-914.4,1
predicted,844.0,,,,,,,,,,-24.5,121.4,-931.7,26.5,459.5,-914.4,1
predicted,849.0,,,,,,,,,,-26.0,111.7,-936.4,26.5,459.5,-914.4,1
predicted,854.0,,,,,,,,,,-27.4,102.1,-941.4,26.5,459.5,-914.4,1
predicted,859.0,,,,,,,,,,-28.9,92.5,-946.6,26.5,459.5,-914.4,1
predicted,864.0,,,,,,,,,,-30.3,83.0,-952.1,26.5,459.5,-914.4,1
predicted,869.0,,,,,,,,,,-31.8,73.4,-957.8,26.5,459.5,-914.4,1
predicted,874.0,,,,,,,,,,-33.2,63.9,-963.7,26.5,459.5,-914.4,1
predicted,879.0,,,,,,,,,,-34.6,54.4,-969.8,26.5,459.5,-914.4,1
predicted,884.0,,,,,,,,,,-36.1,44.9,-976.2,26.5,459.5,-914.4,1
predicted,889.0,,,,,,,,,,-37.5,35.4,-982.8,26.5,459.5,-914.4,1
predicted,894.0,,,,,,,,,,-38.9,26.0,-989.7,26.5,459.5,-914.4,1
predicted,899.0,,,,,,,,,,-40.3,16.5,-996.7,26.5,459.5,-914.4,1
predicted,904.0,,,,,,,,,,-41.8,7.1,-1004.0,26.5,459.5,-914.4,1
predicted,909.0,,,,,,,,,,-43.2,-2.3,-1011.6,26.5,459.5,-914.4,1
predicted,914.0,,,,,,,,,,-44.6,-11.7,-1019.3,26.5,459.5,-914.4,1
predicted,919.0,,,,,,,,,,-46.0,-21.0,-1027.3,26.5,459.5,-914.4,1
predicted,924.0,,,,,,,,,,-47.4,-30.3,-1035.5,26.5,459.5,-914.4,1
predicted,929.0,,,,,,,,,,-48.8,-39.6,-1044.0,26.5,459.5,-914.4,1
predicted,934.0,,,,,,,,,,-50.2,-48.9,-1052.7,26.5,459.5,-914.4,1
predicted,939.0,,,,,,,,,,-51.6,-58.2,-1061.6,26.5,459.5,-914.4,1
predicted,944.0,,,,,,,,,,-53.0,-67.4,-1070.7,26.5,459.5,-914.4,1
predicted,949.0,,,,,,,,,,-54.4,-76.7,-1080.0,26.5,459.5,-914.4,1
predicted,954.0,,,,,,,,,,-55.8,-85.9,-1089.6,26.5,459.5,-914.4,1
predicted,959.0,,,,,,,,,,-57.2,-95.0,-1099.4,26.5,459.5,-914.4,1
