throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
117,0,1220022.27552,,-127.2,-7.42,290.5,-247.8,4.9,-921.9,True,,132.6,0.6,-247.8,4.9,-921.9,,,,False,1,1,,,,,,,,,,,,,0
117,1,1220022.292537,,,,,,,,,epipolar(dy=41px),65.5,,-247.8,4.9,-921.9,,,,False,1,1,,,,,,,,,,,,,0
117,2,1220022.322185,46.66,-109.87,-7.3,276.17,-216.4,226.0,-895.2,True,,140.0,0.2,-216.4,226.0,-895.2,,,,False,2,2,,,,,,,,,,,,,0
117,3,1220022.339526,17.34,-104.5,-6.58,274.54,-229.6,280.8,-898.1,True,,141.0,0.1,-224.9,286.0,-895.9,,,,False,3,3,,,,,,,,,,,,,0
117,4,1220022.356101,16.58,-98.02,-5.33,270.54,-227.9,358.0,-902.1,True,,143.3,0.1,-221.1,361.0,-896.5,,,,False,4,4,,,,,,,,,,,,,0
117,5,1220022.386234,30.13,-91.71,-3.46,267.27,-230.7,430.5,-913.5,True,,145.3,0.4,-218.0,463.9,-905.1,,,,False,5,5,,,,,,,,,,,,,0
117,6,1220022.402556,16.32,-84.01,-1.19,261.38,-218.1,528.6,-924.3,True,,148.8,0.1,-214.8,530.0,-917.0,,,,False,6,6,,,,,,,,,,,,,0
117,7,1220022.435031,32.48,-78.34,1.31,258.82,-222.9,592.9,-943.2,True,,150.5,0.3,-214.2,625.6,-941.1,209.0,3651.6,-856.1,True,7,7,,,,,,,,,,,,,0
117,8,1220022.452366,,,,,,,,,,,,-214.2,625.6,-941.1,209.0,3651.6,-856.1,True,7,7,,,,,,,,,,,,,0
117,9,1220022.467974,32.94,-65.71,8.47,252.96,-230.2,738.2,-1000.9,True,,154.5,0.8,-219.5,741.7,-988.6,87.7,3610.9,-1318.1,True,8,8,,,,,,,,,,,,,0
