source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-958.0,-68.0,-892.7,-958.0,-68.0,-892.7,,,,,,,,,,0
measured,19.8,-984.6,-94.4,-892.0,-984.6,-94.4,-892.0,,,,,,,,,,0
measured,34.3,-976.3,-86.4,-888.5,-976.3,-86.4,-888.5,,,,,,,,,,0
measured,50.8,-985.6,-96.3,-888.6,-985.8,-96.4,-888.6,,,,,,,,,,0
measured,66.3,-981.4,-91.0,-887.5,-983.7,-93.6,-888.1,-305.9,-305.6,-240.3,,,,,,,0
measured,84.4,-989.6,-100.3,-887.2,-988.8,-99.2,-888.4,-279.7,-285.8,-341.4,,,,,,,0
measured,102.1,-987.6,-98.8,-888.3,-989.1,-100.1,-889.6,-225.1,-235.8,-445.3,,,,,,,0
measured,124.6,-984.9,-95.5,-888.6,-986.4,-97.2,-890.6,-162.9,-170.7,-572.6,,,,,,,0
measured,140.1,-987.4,-99.1,-889.0,-986.8,-98.2,-891.0,-136.9,-147.3,-647.8,,,,,,,0
measured,155.7,-984.3,-95.9,-889.5,-985.1,-96.7,-891.6,-107.8,-118.8,-727.3,,,,,,,0
measured,171.3,-981.7,-91.7,-889.8,-982.4,-93.1,-892.0,-80.8,-87.6,-807.5,,,,,,,0
measured,186.5,-987.6,-98.4,-891.2,-985.2,-95.8,-893.1,-75.2,-80.9,-885.4,,,,,,,0
measured,203.2,-987.2,-99.2,-890.9,-986.8,-98.3,-893.5,-68.5,-75.8,-971.3,,,,,,,0
measured,218.7,-988.6,-100.2,-892.7,-988.4,-100.1,-894.6,-64.7,-72.1,-1047.7,,,,,,,0
measured,236.8,-993.6,-107.0,-894.8,-992.5,-105.5,-896.6,-67.3,-77.2,-1143.8,,,,,,,0
measured,252.6,-991.8,-105.1,-894.5,-992.9,-106.4,-897.0,-35.7,-47.8,-1145.2,,,,,,,0
