throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
62,0,200436.107164,,-1.51,16.79,329.22,-1326.2,966.8,-1226.2,True,,94.0,5.0,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,1,200436.125654,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,2,200436.138189,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,3,200436.147887,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,4,200436.159574,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,5,200436.174738,,56.42,-74.55,293.12,-1393.8,1534.4,-239.5,False,jump(1140mm),107.1,0.9,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,6,200436.191786,,57.7,-73.86,291.64,-1385.3,1552.9,-243.1,False,jump(1146mm),107.6,0.9,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,7,200436.205795,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,8,200436.221296,,,,,,,,,,,,-1326.2,966.8,-1226.2,,,,False,1,1,,,,,,,,,,,,,0
62,9,200436.238242,131.08,62.24,-73.1,293.16,-1417.6,1588.1,-251.4,True,,107.2,2.8,-1417.6,1588.1,-251.4,,,,False,1,1,,,,,,,,,,,,,0
62,10,200436.254961,16.72,63.14,-72.3,290.49,-1396.7,1608.5,-254.1,True,,108.2,2.2,-1396.7,1608.5,-254.1,,,,False,2,2,,,,,,,,,,,,,0
62,11,200436.273735,,,,,,,,,,,,-1396.7,1608.5,-254.1,,,,False,2,2,,,,,,,,,,,,,0
62,12,200436.287812,,,,,,,,,,,,-1396.7,1608.5,-254.1,,,,False,2,2,,,,,,,,,,,,,0
62,13,200436.301923,,,,,,,,,,,,-1396.7,1608.5,-254.1,,,,False,2,2,,,,,,,,,,,,,0
62,14,200436.318661,63.7,66.9,-70.07,278.45,-1303.3,1696.2,-252.7,True,,113.1,1.6,-1303.3,1696.2,-252.7,,,,False,3,3,,,,,,,,,,,,,0
62,15,200436.335694,,61.62,-64.78,250.76,-1027.0,1773.0,-256.6,False,speed(16838),125.6,5.7,-1303.3,1696.2,-252.7,,,,False,3,3,,,,,,,,,,,,,0
62,16,200436.352653,33.99,71.57,-71.3,285.97,-1392.3,1704.6,-252.3,True,,110.2,0.8,-1391.7,1704.7,-252.4,,,,False,4,4,,,,,,,,,,,,,0
62,17,200436.367502,,,,,,,,,,,,-1391.7,1704.7,-252.4,,,,False,4,4,,,,,,,,,,,,,0
62,18,200436.381608,,,,,,,,,,,,-1391.7,1704.7,-252.4,,,,False,4,4,,,,,,,,,,,,,0
62,19,200436.396529,43.88,65.78,-63.37,248.13,-1020.0,1823.2,-264.0,True,,127.1,3.5,-1048.4,1816.9,-264.3,1870.9,1321.1,-828.7,True,5,5,,,,,,,,,,,,,0
62,20,200436.413245,,,,,,,,,,,,-1048.4,1816.9,-264.3,1870.9,1321.1,-828.7,True,5,5,,,,,,,,,,,,,0
62,21,200436.430274,,80.82,-74.24,289.61,-1469.6,1768.6,-226.1,False,jump(454mm),109.0,3.1,-1048.4,1816.9,-264.3,1870.9,1321.1,-828.7,True,5,5,,,,,,,,,,,,,0
