source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-19.4,2383.5,-523.4,-19.4,2383.5,-523.4,,,,,,,,,,0
measured,14.9,19.7,2313.2,-536.1,19.7,2313.2,-536.1,,,,,,,,,,0
measured,30.0,25.3,2230.3,-558.1,25.3,2230.3,-558.1,,,,,,,,,,0
measured,45.9,53.2,2157.4,-576.2,53.4,2157.3,-576.2,,,,,,,,,,0
measured,57.8,74.3,2081.1,-596.4,74.4,2085.7,-595.3,,,,,,,,,,0
measured,74.0,84.1,2003.0,-621.3,89.0,2002.0,-621.2,1324.0,-4992.5,-1638.0,,,,,,,0
measured,87.2,124.2,1936.0,-644.6,117.8,1934.8,-644.5,1422.8,-4947.8,-1747.4,,,,,,,0
measured,106.6,136.6,1858.5,-674.8,140.5,1851.6,-676.7,1365.0,-4768.8,-1869.3,,,,,,,0
measured,120.1,156.5,1784.8,-707.6,157.3,1786.2,-705.9,1338.8,-4704.5,-1986.6,,,,,,,0
measured,130.5,178.5,1714.0,-738.9,175.2,1724.1,-734.2,1347.0,-4724.4,-2101.3,,,,,,,0
measured,144.3,186.1,1634.1,-776.0,189.7,1641.4,-773.0,1308.7,-4733.1,-2238.5,,,,,,,0
measured,160.0,216.2,1567.7,-808.7,213.9,1562.8,-811.5,1298.2,-4681.2,-2358.9,,,,,,,0
measured,176.3,233.4,1497.0,-849.6,234.5,1490.5,-851.8,1274.4,-4604.7,-2475.4,,,,,,,0
measured,190.8,248.7,1424.0,-894.1,250.5,1422.9,-893.2,1247.6,-4544.9,-2585.3,,,,,,,0
measured,206.3,266.9,1354.8,-935.4,267.8,1352.8,-936.7,1219.6,-4471.6,-2690.0,,,,,,,0
measured,224.5,283.8,1283.5,-982.9,285.4,1279.1,-985.6,1174.1,-4401.8,-2825.9,,,,,,,0
measured,239.1,306.4,1218.4,-1029.7,304.4,1217.9,-1029.4,1171.5,-4338.4,-2938.6,,,,,,,0
