source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,393.9,2359.2,-1063.1,393.9,2359.2,-1063.1,,,,,,,,,,0
measured,36.8,360.0,2229.3,-938.6,360.0,2229.3,-938.6,,,,,,,,,,0
measured,85.6,336.4,2143.4,-871.7,336.4,2143.4,-871.7,,,,,,,,,,0
measured,132.1,308.4,2018.8,-789.0,308.4,2018.7,-788.9,,,,,,,,,,0
measured,165.1,258.9,1852.1,-722.4,261.9,1860.0,-724.6,-711.9,-2716.3,1080.2,,,,,,,0
measured,196.8,234.2,1770.0,-704.0,232.2,1762.7,-700.4,-744.8,-2778.4,775.2,,,,,,,0
measured,232.9,210.1,1688.3,-696.9,209.0,1684.8,-695.7,-743.9,-2730.7,398.1,,,,,,,0
measured,270.4,187.1,1608.9,-698.1,187.0,1608.7,-698.7,-727.4,-2639.6,16.2,,,,,,,0
measured,309.3,152.4,1489.6,-718.9,153.3,1492.7,-718.7,-720.6,-2589.9,-374.3,,,,,,,0
measured,347.5,135.6,1420.7,-740.5,134.2,1416.9,-741.5,-696.4,-2500.4,-729.5,,,,,,,0
measured,389.2,,,,134.2,1416.9,-741.5,-696.4,-2500.4,-729.5,,,,,,,0
measured,420.1,,,,134.2,1416.9,-741.5,-696.4,-2500.4,-729.5,,,,,,,0
measured,457.5,62.7,1164.0,-903.5,62.7,1164.2,-903.4,-634.7,-2271.8,-1640.3,,,,,,,0
measured,489.8,46.8,1099.5,-970.8,45.7,1097.2,-971.6,-611.4,-2192.0,-1903.0,,,,,,,0
measured,523.6,12.5,991.8,-1088.9,14.1,995.4,-1085.3,-596.1,-2128.8,-2165.6,,,,,,,0
measured,558.7,39.7,974.7,-1082.5,34.0,966.4,-1095.4,-553.3,-2032.1,-2355.7,,,,,,,0
measured,584.8,-12.6,857.3,-1013.1,-2.7,871.4,-1027.6,-542.2,-1994.4,-2434.6,,,,,,,0
measured,618.3,-26.2,819.6,-984.4,-26.2,819.6,-984.4,,,,,,,,,,1
measured,644.8,,,,-26.2,819.6,-984.4,,,,,,,,,,1
measured,673.0,-47.9,710.4,-890.6,-47.9,710.4,-890.6,-494.9,-1927.6,648.2,,,,,,,1
measured,709.2,-60.7,658.5,-855.8,-60.7,658.4,-855.9,-469.3,-1838.1,451.4,,,,,,,1
measured,751.2,-79.3,592.2,-835.8,-79.1,592.6,-835.5,-454.0,-1763.3,125.4,,,,,,,1
measured,793.0,-93.2,517.2,-820.2,-93.5,517.8,-821.0,-433.6,-1722.7,-199.3,,,,,,,1
measured,830.3,-113.6,454.4,-822.8,-112.9,454.0,-822.6,-428.4,-1689.7,-495.6,,,,,,,1
measured,864.6,-127.1,382.9,-841.4,-127.5,384.2,-840.9,-420.7,-1677.2,-775.4,,,,,,,1
measured,894.8,-144.0,329.2,-865.8,-143.5,328.3,-865.9,-418.1,-1662.0,-1020.5,,,,,,,1
measured,928.1,-192.2,214.4,-919.0,-188.8,220.0,-917.4,-441.5,-1684.4,-1299.5,,,,,,,1
measured,966.8,,,,-188.8,220.0,-917.4,-441.5,-1684.4,-1299.5,,,,,,,1
measured,999.4,,,,-188.8,220.0,-917.4,-441.5,-1684.4,-1299.5,,,,,,,1
measured,1033.0,,,,-188.8,220.0,-917.4,-441.5,-1684.4,-1299.5,,,,,,,1
predicted,-15647.7,,,,,,,,,,323.1,1463.1,-774.2,100.4,-21.6,-891.7,0
predicted,-15642.7,,,,,,,,,,320.6,1446.8,-774.1,100.4,-21.6,-891.7,0
predicted,-15637.7,,,,,,,,,,318.2,1430.5,-774.3,100.4,-21.6,-891.7,0
predicted,-15632.7,,,,,,,,,,315.8,1414.3,-774.7,100.4,-21.6,-891.7,0
predicted,-15627.7,,,,,,,,,,313.3,1398.1,-775.3,100.4,-21.6,-891.7,0
predicted,-15622.7,,,,,,,,,,310.9,1382.0,-776.2,100.4,-21.6,-891.7,0
predicted,-15617.7,,,,,,,,,,308.5,1365.9,-777.3,100.4,-21.6,-891.7,0
predicted,-15612.7,,,,,,,,,,306.1,1349.9,-778.7,100.4,-21.6,-891.7,0
predicted,-15607.7,,,,,,,,,,303.7,1334.0,-780.3,100.4,-21.6,-891.7,0
predicted,-15602.7,,,,,,,,,,301.3,1318.0,-782.2,100.4,-21.6,-891.7,0
predicted,-15597.7,,,,,,,,,,299.0,1302.2,-784.3,100.4,-21.6,-891.7,0
predicted,-15592.7,,,,,,,,,,296.6,1286.3,-786.6,100.4,-21.6,-891.7,0
predicted,-15587.7,,,,,,,,,,294.2,1270.5,-789.2,100.4,-21.6,-891.7,0
predicted,-15582.7,,,,,,,,,,291.8,1254.8,-792.0,100.4,-21.6,-891.7,0
predicted,-15577.7,,,,,,,,,,289.5,1239.1,-795.0,100.4,-21.6,-891.7,0
predicted,-15572.7,,,,,,,,,,287.1,1223.4,-798.3,100.4,-21.6,-891.7,0
predicted,-15567.7,,,,,,,,,,284.8,1207.8,-801.8,100.4,-21.6,-891.7,0
predicted,-15562.7,,,,,,,,,,282.5,1192.3,-805.6,100.4,-21.6,-891.7,0
predicted,-15557.7,,,,,,,,,,280.1,1176.8,-809.6,100.4,-21.6,-891.7,0
predicted,-15552.7,,,,,,,,,,277.8,1161.3,-813.8,100.4,-21.6,-891.7,0
predicted,-15547.7,,,,,,,,,,275.5,1145.9,-818.2,100.4,-21.6,-891.7,0
predicted,-15542.7,,,,,,,,,,273.2,1130.5,-822.9,100.4,-21.6,-891.7,0
predicted,-15537.7,,,,,,,,,,270.9,1115.2,-827.8,100.4,-21.6,-891.7,0
predicted,-15532.7,,,,,,,,,,268.6,1099.9,-833.0,100.4,-21.6,-891.7,0
predicted,-15527.7,,,,,,,,,,266.3,1084.6,-838.4,100.4,-21.6,-891.7,0
predicted,-15522.7,,,,,,,,,,264.0,1069.4,-844.0,100.4,-21.6,-891.7,0
predicted,-15517.7,,,,,,,,,,261.8,1054.3,-849.8,100.4,-21.6,-891.7,0
predicted,-15512.7,,,,,,,,,,259.5,1039.2,-855.9,100.4,-21.6,-891.7,0
