source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,505.8,2356.4,-1089.5,505.8,2356.4,-1089.5,,,,,,,,,,0
measured,16.6,488.0,2292.7,-1051.3,488.0,2292.7,-1051.3,,,,,,,,,,0
measured,32.8,464.3,2226.3,-1015.1,464.3,2226.3,-1015.1,,,,,,,,,,0
measured,44.5,439.8,2159.2,-982.4,440.2,2159.8,-982.6,,,,,,,,,,0
measured,58.5,418.5,2094.3,-951.3,417.5,2092.4,-950.5,,,,,,,,,,0
measured,73.0,400.9,2031.7,-922.2,398.6,2028.3,-921.0,-1451.6,-4384.1,1900.9,,,,,,,0
measured,88.8,375.1,1967.5,-898.7,374.9,1963.1,-895.8,-1448.1,-4308.2,1700.8,,,,,,,0
measured,106.1,356.0,1904.9,-875.8,353.7,1899.2,-873.3,-1401.7,-4175.7,1475.6,,,,,,,0
measured,124.5,336.3,1843.2,-859.2,334.2,1838.3,-856.6,-1345.1,-4022.9,1229.3,,,,,,,0
measured,137.7,314.8,1780.7,-843.6,316.2,1784.4,-844.0,-1326.9,-3969.6,1068.6,,,,,,,0
measured,154.3,296.5,1722.4,-829.0,296.1,1721.9,-829.7,-1297.1,-3892.3,882.6,,,,,,,0
measured,169.9,280.4,1664.6,-818.2,279.3,1664.1,-818.6,-1265.5,-3825.9,714.5,,,,,,,0
measured,185.1,260.0,1601.1,-812.3,260.6,1603.1,-811.6,-1243.4,-3780.2,550.2,,,,,,,0
measured,204.2,234.2,1536.3,-810.6,235.3,1534.2,-809.1,-1224.8,-3713.4,346.0,,,,,,,0
measured,218.3,220.3,1482.4,-808.4,219.3,1482.4,-808.4,-1206.9,-3669.9,198.4,,,,,,,0
measured,241.1,218.1,1435.8,-804.5,211.8,1426.8,-806.2,-1145.1,-3550.3,-37.6,,,,,,,0
measured,254.8,190.1,1372.2,-807.2,194.9,1378.0,-807.5,-1107.6,-3475.0,-191.0,,,,,,,0
measured,266.2,156.0,1301.4,-817.4,167.6,1317.8,-814.5,-1103.4,-3442.8,-331.8,,,,,,,0
measured,284.4,150.6,1255.4,-822.6,147.5,1252.1,-823.2,-1081.9,-3390.3,-515.4,,,,,,,0
measured,300.3,143.7,1205.9,-832.5,138.5,1201.6,-832.9,-1052.3,-3348.7,-669.6,,,,,,,0
measured,314.9,144.1,1174.4,-841.1,137.7,1166.4,-842.2,-1002.3,-3296.1,-800.5,,,,,,,0
measured,329.8,,,,137.7,1166.4,-842.2,-1002.3,-3296.1,-800.5,,,,,,,0
measured,341.1,92.0,1039.7,-883.5,98.7,1049.8,-880.0,-990.8,-3284.2,-1050.1,,,,,,,0
measured,357.2,71.3,981.2,-907.1,72.9,981.2,-906.6,-990.0,-3292.9,-1215.7,,,,,,,0
measured,370.6,57.9,932.1,-928.0,56.1,929.2,-928.8,-986.0,-3295.1,-1362.8,,,,,,,0
measured,386.4,45.0,882.7,-953.4,41.4,876.7,-955.0,-982.9,-3298.4,-1522.6,,,,,,,0
measured,402.4,32.7,833.0,-980.2,29.6,828.0,-982.0,-973.1,-3287.9,-1677.6,,,,,,,0
