throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
79,0,200566.15074,,126.64,2.93,239.32,-1113.7,2483.7,-874.5,True,,134.4,5.0,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,1,200566.16746,,,,,,,,,,,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,2,200566.181892,,,,,,,,,epipolar(dy=35px),145.9,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,3,200566.198749,,73.7,16.68,147.58,-47.8,2416.0,-865.2,False,jump(1068mm),217.6,0.1,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,4,200566.216195,,69.4,24.14,152.25,-59.4,2366.2,-948.7,False,jump(1063mm),210.3,0.0,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,5,200566.232478,,64.96,31.34,155.39,-57.2,2321.3,-1026.9,False,jump(1080mm),205.5,0.0,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,6,200566.249678,,60.54,38.8,158.84,-57.5,2275.6,-1108.3,False,jump(1102mm),200.5,0.1,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,7,200566.266124,,,,,,,,,epipolar(dy=23px),193.8,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,8,200566.280583,,,,,,,,,epipolar(dy=21px),194.1,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,9,200566.2953,,,,,,,,,epipolar(dy=23px),193.5,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
79,10,200566.310488,,,,,,,,,epipolar(dy=21px),194.3,,-1113.7,2483.7,-874.5,,,,False,1,1,,,,,,,,,,,,,0
