throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
116,0,1220018.098108,,-120.53,17.25,208.66,439.9,504.9,-1032.4,True,,182.7,3.1,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,1,1220018.114669,,,,,,,,,reproj(5.9px),184.6,5.9,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,2,1220018.144391,,,,,,,,,,,,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,3,1220018.165495,,,,,,,,,,,,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,4,1220018.183998,,,,,,,,,,,,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,5,1220018.212047,,,,,,,,,epipolar(dy=26px),225.8,,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,6,1220018.228382,,,,,,,,,,,,439.9,504.9,-1032.4,,,,False,1,1,,,,,,,,,,,,,0
116,7,1220018.244012,145.9,-132.28,7.05,284.27,-151.0,8.8,-1056.2,True,,135.3,0.1,-151.0,8.8,-1056.2,,,,False,1,1,,,,,,,,,,,,,0
116,8,1220018.277609,,,,,,,,,epipolar(dy=37px),262.2,,-151.0,8.8,-1056.2,,,,False,1,1,,,,,,,,,,,,,0
116,9,1220018.293928,,,,,,,,,epipolar(dy=41px),272.9,,-151.0,8.8,-1056.2,,,,False,1,1,,,,,,,,,,,,,0
116,10,1220018.320026,76.01,-110.18,1.28,267.69,-132.5,275.7,-966.3,True,,144.3,0.0,-132.5,275.7,-966.3,,,,False,2,2,,,,,,,,,,,,,0
116,11,1220018.339305,19.28,-103.26,0.35,262.78,-128.1,358.8,-947.3,True,,147.2,0.1,-128.1,355.9,-946.9,,,,False,3,3,,,,,,,,,,,,,0
116,12,1220018.357009,17.7,-96.09,-0.08,257.31,-119.6,447.4,-932.2,True,,150.5,0.1,-121.7,433.1,-931.6,,,,False,4,4,,,,,,,,,,,,,0
116,13,1220018.391135,34.13,-88.76,-0.0,251.97,-112.4,537.3,-922.3,True,,154.0,0.0,-112.5,546.4,-916.8,,,,False,5,5,,,,,,,,,,,,,0
116,14,1220018.407319,16.18,-83.2,0.54,249.96,-123.6,595.5,-922.8,True,,155.4,0.1,-115.6,599.4,-917.2,,,,False,6,6,,,,,,,,,,,,,0
116,15,1220018.431357,24.04,-75.97,1.64,244.77,-115.9,685.0,-923.3,True,,159.0,0.2,-113.7,683.6,-919.8,138.8,3465.1,-130.3,True,7,7,,,,,,,,,,,,,0
