source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-268.0,2496.5,-801.0,-268.0,2496.5,-801.0,,,,,,,,,,0
measured,16.4,-240.8,2424.6,-842.0,-240.8,2424.6,-842.0,,,,,,,,,,0
measured,32.9,-220.9,2342.8,-890.7,-220.9,2342.8,-890.7,,,,,,,,,,0
measured,48.6,,,,-220.9,2342.8,-890.7,,,,,,,,,,0
measured,66.4,-194.6,2186.5,-994.8,-194.5,2186.5,-994.8,,,,,,,,,,0
measured,81.5,-183.9,2110.6,-1049.0,-183.6,2111.9,-1048.2,948.2,-4538.0,-3298.1,,,,,,,0
measured,93.8,-174.7,2034.7,-1103.6,-174.6,2041.4,-1099.3,897.9,-4616.9,-3462.6,,,,,,,0
measured,103.9,-172.9,1966.4,-1110.8,-170.4,1975.9,-1123.0,838.8,-4722.0,-3426.3,,,,,,,0
measured,120.1,-157.2,1909.8,-1057.6,-158.3,1900.7,-1100.9,808.2,-4658.4,-3043.9,,,,,,,0
measured,138.2,-148.3,1849.4,-1009.4,-147.5,1837.0,-1042.3,767.8,-4516.1,-2548.7,,,,,,,0
measured,152.2,-147.3,1791.1,-968.5,-147.3,1791.1,-968.5,,,,,,,,,,1
measured,167.1,-132.4,1736.1,-923.9,-132.4,1736.1,-923.9,558.8,-3552.4,2537.7,,,,,,,1
measured,183.7,-133.1,1680.9,-887.9,-133.0,1680.8,-887.8,480.2,-3503.1,2337.8,,,,,,,1
measured,199.6,-113.8,1629.5,-850.5,-117.2,1629.2,-851.4,525.1,-3435.9,2167.9,,,,,,,1
measured,219.4,-103.5,1579.4,-818.9,-103.9,1576.0,-817.2,539.4,-3290.7,1910.1,,,,,,,1
measured,233.9,-97.2,1529.2,-787.3,-96.3,1530.7,-789.2,537.5,-3226.5,1756.0,,,,,,,1
measured,249.3,,,,-96.3,1530.7,-789.2,537.5,-3226.5,1756.0,,,,,,,1
measured,263.1,-105.7,1402.8,-743.4,-101.3,1409.5,-743.4,447.7,-3257.6,1442.2,,,,,,,1
measured,280.9,-93.7,1355.0,-723.1,-96.2,1350.2,-722.2,416.3,-3239.2,1246.2,,,,,,,1
measured,306.4,-88.8,1303.2,-705.3,-89.6,1294.6,-703.5,383.7,-3137.4,963.2,,,,,,,1
measured,318.9,31.6,1327.1,-667.8,-8.3,1305.8,-677.3,569.8,-2980.9,870.9,,,,,,,1
measured,330.8,35.0,1278.1,-659.1,31.8,1284.4,-661.0,673.3,-2899.9,772.0,,,,,,,1
measured,346.5,30.1,1221.6,-653.6,47.9,1236.2,-650.1,718.1,-2847.8,624.4,,,,,,,1
measured,362.9,42.0,1179.9,-648.1,54.6,1186.2,-644.9,773.3,-2772.0,460.7,,,,,,,1
measured,388.3,45.6,1131.0,-646.5,53.2,1128.2,-644.7,806.9,-2661.6,210.2,,,,,,,1
measured,401.5,50.1,1082.9,-646.1,51.7,1087.5,-646.2,830.8,-2591.6,67.6,,,,,,,1
measured,421.4,48.1,1030.0,-649.2,49.2,1031.2,-649.9,817.8,-2530.0,-133.8,,,,,,,1
measured,440.9,49.4,979.8,-653.6,48.9,979.0,-654.7,794.9,-2480.1,-320.4,,,,,,,1
measured,452.7,56.1,936.2,-662.0,53.3,940.2,-661.3,759.3,-2462.8,-443.9,,,,,,,1
measured,473.7,54.6,881.8,-671.2,55.0,880.8,-672.3,709.1,-2439.8,-640.0,,,,,,,1
measured,488.2,57.4,834.1,-684.4,57.1,835.9,-683.9,649.3,-2427.4,-790.9,,,,,,,1
measured,503.6,-14.7,659.2,-721.2,9.9,702.9,-713.5,471.0,-2594.0,-969.6,,,,,,,1
measured,517.8,-0.9,624.4,-737.2,-4.9,622.3,-736.8,270.7,-2803.8,-1130.5,,,,,,,1
measured,534.1,-0.5,573.8,-756.8,-9.1,558.3,-759.7,64.2,-3004.4,-1307.8,,,,,,,1
measured,550.1,-2.7,518.3,-781.9,-8.6,506.4,-783.6,-145.3,-3159.5,-1489.4,,,,,,,1
measured,565.7,5.7,477.8,-807.5,-0.7,466.8,-808.7,-181.4,-3217.9,-1633.0,,,,,,,1
measured,580.3,7.6,431.3,-836.9,5.3,427.3,-836.4,-209.0,-3293.6,-1769.9,,,,,,,1
measured,593.4,11.5,390.3,-863.1,10.5,389.7,-862.9,-238.5,-3382.5,-1898.2,,,,,,,1
measured,608.4,,,,10.5,389.7,-862.9,-238.5,-3382.5,-1898.2,,,,,,,1
measured,626.2,,,,10.5,389.7,-862.9,-238.5,-3382.5,-1898.2,,,,,,,1
measured,639.3,,,,10.5,389.7,-862.9,-238.5,-3382.5,-1898.2,,,,,,,1
measured,649.4,,,,10.5,389.7,-862.9,-238.5,-3382.5,-1898.2,,,,,,,1
measured,666.6,29.4,173.2,-1050.2,29.5,173.3,-1050.0,-171.7,-3210.7,-2469.4,,,,,,,1
measured,682.7,,,,29.5,173.3,-1050.0,-171.7,-3210.7,-2469.4,,,,,,,1
measured,698.9,,,,29.5,173.3,-1050.0,-171.7,-3210.7,-2469.4,,,,,,,1
measured,716.6,40.9,61.5,-1082.5,40.9,59.8,-1088.4,-90.0,-2996.5,-2693.5,,,,,,,1
measured,733.9,,,,40.9,59.8,-1088.4,-90.0,-2996.5,-2693.5,,,,,,,1
measured,749.0,235.3,428.5,-902.3,40.9,59.8,-1088.4,-90.0,-2996.5,-2693.5,,,,,,,1
measured,764.3,-15.3,66.6,-960.7,-12.2,61.8,-967.4,-101.8,-2672.7,-2629.2,,,,,,,1
measured,782.4,328.7,569.4,-843.7,-12.2,61.8,-967.4,-101.8,-2672.7,-2629.2,,,,,,,1
measured,798.0,-18.1,60.6,-961.3,-22.5,62.9,-952.0,-106.0,-2381.9,-2540.7,,,,,,,1
measured,815.9,-17.6,61.4,-960.8,-20.0,61.8,-958.0,-102.1,-2158.5,-2430.0,,,,,,,1
measured,835.5,-14.5,66.7,-960.0,-16.0,65.3,-961.1,-85.5,-1939.7,-2354.7,,,,,,,1
measured,850.9,-13.3,69.1,-959.8,-13.3,69.1,-959.8,,,,,,,,,,2
measured,867.3,-16.6,61.9,-961.0,-16.6,61.9,-961.0,44.3,62.3,-332.1,,,,,,,2
measured,882.8,-27.0,47.0,-963.7,-26.8,46.8,-963.7,-62.7,-100.4,-435.1,,,,,,,2
measured,897.7,-17.0,61.5,-961.1,-20.4,56.4,-962.4,-35.6,-62.9,-499.2,,,,,,,2
measured,912.2,-16.2,62.8,-960.9,-17.3,61.1,-962.2,-17.1,-35.6,-562.5,,,,,,,2
measured,922.0,-15.7,63.7,-960.7,-15.9,63.3,-962.2,-5.8,-17.8,-596.4,,,,,,,2
measured,942.7,-16.4,61.5,-960.9,-15.5,63.2,-963.0,-1.1,-13.4,-710.8,,,,,,,2
measured,955.7,-14.9,62.4,-959.9,-14.9,62.9,-962.4,5.7,-8.0,-759.2,,,,,,,2
measured,969.1,-15.7,60.7,-960.3,-15.1,61.7,-962.4,7.7,-8.5,-816.3,,,,,,,2
measured,984.8,-15.7,60.7,-960.3,-15.4,60.9,-962.6,8.7,-8.5,-892.1,,,,,,,2
measured,1002.1,-14.9,62.0,-959.8,-15.1,61.4,-962.3,10.4,-6.0,-974.9,,,,,,,2
measured,1018.5,-15.2,61.1,-959.2,-15.1,61.2,-961.7,10.8,-5.6,-1048.1,,,,,,,2
measured,1034.1,-16.1,61.0,-958.9,-15.7,61.1,-961.2,8.9,-8.2,-1031.5,,,,,,,2
measured,1049.5,-19.1,54.5,-959.7,-18.1,56.7,-961.5,2.3,-20.2,-1017.6,,,,,,,2
measured,1065.5,-16.9,57.5,-959.0,-17.8,56.4,-961.3,5.6,-15.8,-1016.5,,,,,,,2
measured,1081.5,-15.9,58.3,-958.7,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1099.8,326.0,559.4,-840.7,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1111.7,306.0,531.5,-847.3,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1121.7,293.8,513.9,-852.8,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1137.9,259.9,469.5,-863.2,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1154.1,,,,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
measured,1172.2,,,,-16.7,57.3,-961.0,13.0,-3.7,-1015.1,,,,,,,2
