source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1027.0,-179.6,-444.0,-1027.0,-179.6,-444.0,,,,,,,,,,0
measured,16.8,-1032.1,-196.4,-461.0,-1032.1,-196.4,-461.0,,,,,,,,,,0
measured,32.4,-1020.7,-191.0,-475.8,-1020.8,-191.0,-475.8,,,,,,,,,,0
measured,50.4,-1054.2,-244.2,-497.8,-1053.8,-243.8,-497.8,,,,,,,,,,0
measured,65.0,-1029.8,-226.2,-515.5,-1039.8,-238.1,-516.0,-179.9,-868.6,-1402.6,,,,,,,0
measured,82.2,-1028.0,-238.6,-534.0,-1032.0,-243.0,-535.9,-61.4,-761.6,-1493.0,,,,,,,0
measured,98.5,-1004.2,-228.1,-556.3,-1011.9,-235.6,-557.2,140.4,-574.4,-1597.1,,,,,,,0
measured,113.9,-980.0,-220.6,-578.1,-986.8,-225.7,-579.0,332.2,-414.3,-1698.3,,,,,,,0
measured,127.1,-979.7,-238.0,-603.0,-976.4,-231.9,-602.0,404.4,-385.6,-1804.7,,,,,,,0
measured,140.8,-963.4,-235.1,-626.5,-963.1,-234.0,-626.6,475.4,-342.8,-1912.1,,,,,,,0
measured,156.9,-935.9,-213.7,-648.6,-939.7,-221.1,-651.8,568.6,-243.0,-2016.6,,,,,,,0
measured,179.1,-936.8,-229.3,-674.1,-930.7,-225.1,-679.1,589.3,-205.9,-2131.6,,,,,,,0
measured,189.2,-946.1,-254.9,-700.0,-937.6,-243.3,-698.0,571.4,-231.5,-2183.6,,,,,,,0
measured,206.7,-936.6,-260.2,-720.4,-936.0,-258.5,-723.3,555.8,-248.8,-2272.7,,,,,,,0
measured,219.2,-936.6,-270.8,-745.1,-935.8,-269.9,-745.1,535.1,-270.7,-2333.0,,,,,,,0
measured,234.9,-903.7,-246.6,-768.4,-914.5,-259.3,-770.5,597.9,-214.8,-2373.3,,,,,,,0
measured,251.3,-881.7,-234.1,-790.5,-888.3,-242.5,-794.1,657.0,-153.2,-2407.1,,,,,,,0
measured,268.2,-869.7,-227.1,-812.0,-869.1,-228.9,-816.0,721.1,-61.4,-2425.4,,,,,,,0
measured,286.5,-871.5,-233.8,-832.8,-864.5,-228.7,-836.8,683.7,-65.4,-2440.5,,,,,,,0
measured,297.5,-888.3,-265.7,-860.8,-876.4,-249.9,-857.8,633.6,-90.1,-2421.9,,,,,,,0
measured,306.9,-892.6,-289.9,-885.1,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,323.4,83.8,1113.2,-723.9,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,337.6,86.9,1115.6,-731.2,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,357.5,85.8,1112.8,-739.3,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,369.9,83.3,1108.5,-747.8,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,385.9,85.0,1109.5,-755.4,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,401.8,96.9,1119.8,-760.7,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,417.8,87.6,1112.1,-768.1,-885.3,-274.0,-880.1,554.1,-163.8,-2406.3,,,,,,,0
measured,436.5,-266.7,808.7,-848.6,-266.7,808.7,-848.6,,,,,,,,,,0
measured,449.9,-265.5,808.7,-851.8,-265.5,808.7,-851.8,,,,,,,,,,0
measured,465.9,-262.5,811.9,-854.1,-262.5,811.9,-854.1,,,,,,,,,,0
measured,482.1,-268.6,802.8,-858.5,-268.5,803.0,-858.6,,,,,,,,,,0
measured,497.8,-266.7,804.4,-861.0,-268.0,802.7,-861.7,-22.1,-95.0,-503.2,,,,,,,0
measured,516.3,-263.0,808.4,-862.4,-264.7,806.1,-864.3,16.6,-40.8,-571.7,,,,,,,0
measured,528.4,-264.0,807.3,-864.1,-263.9,807.0,-865.9,20.9,-27.5,-614.1,,,,,,,0
measured,539.5,-260.0,811.3,-864.7,-261.3,809.7,-867.2,41.8,0.2,-655.3,,,,,,,0
measured,555.5,-263.5,806.0,-868.2,-262.0,808.0,-870.3,34.7,-8.2,-739.5,,,,,,,0
measured,570.8,-264.8,804.5,-870.2,-263.7,805.7,-872.6,24.3,-17.5,-812.0,,,,,,,0
measured,589.6,-263.4,805.9,-870.8,-263.7,805.4,-873.9,21.2,-17.5,-899.3,,,,,,,0
measured,603.1,-260.9,808.6,-871.9,-262.0,807.3,-874.4,25.1,-10.0,-946.7,,,,,,,0
measured,619.2,-258.2,811.3,-872.6,-259.2,810.2,-875.1,32.3,0.8,-1015.2,,,,,,,0
measured,636.3,-260.4,809.2,-874.3,-259.4,810.1,-876.4,31.6,3.4,-1091.6,,,,,,,0
measured,652.4,-258.7,810.5,-876.2,-258.7,810.6,-878.1,33.1,7.1,-1159.4,,,,,,,0
