source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,364.6,2476.9,-1117.4,364.6,2476.9,-1117.4,,,,,,,,,,0
measured,16.8,361.6,2422.0,-1120.9,361.6,2422.0,-1120.9,,,,,,,,,,0
measured,30.9,359.9,2373.7,-1084.7,359.9,2373.7,-1084.7,,,,,,,,,,0
measured,50.4,355.4,2324.9,-1053.1,355.4,2324.7,-1053.5,,,,,,,,,,0
measured,65.6,346.9,2275.6,-1024.8,347.9,2277.7,-1026.2,-247.8,-2971.1,1193.4,,,,,,,0
measured,81.9,343.1,2227.4,-997.6,342.7,2228.4,-998.9,-264.7,-2942.9,1167.3,,,,,,,0
measured,97.0,336.7,2178.6,-975.1,337.0,2180.3,-975.8,-284.5,-2944.3,1100.7,,,,,,,0
measured,112.9,327.7,2129.2,-954.7,328.9,2130.0,-954.7,-313.4,-2942.5,998.3,,,,,,,0
measured,131.0,320.5,2082.3,-937.4,320.6,2079.8,-936.3,-331.8,-2902.0,849.4,,,,,,,0
measured,147.7,320.5,2037.0,-920.7,318.2,2035.2,-920.9,-321.8,-2861.4,713.3,,,,,,,0
measured,163.6,311.4,1987.9,-910.9,312.2,1988.9,-910.2,-326.1,-2839.1,572.4,,,,,,,0
measured,180.3,308.0,1942.2,-900.2,307.5,1942.0,-900.5,-322.8,-2812.3,425.3,,,,,,,0
measured,196.5,301.4,1896.0,-893.9,301.8,1896.0,-893.9,-322.2,-2788.5,279.9,,,,,,,0
measured,211.4,298.4,1851.3,-888.3,297.9,1852.2,-888.9,-318.1,-2771.8,148.7,,,,,,,0
measured,225.5,294.2,1807.0,-885.6,294.0,1808.7,-886.0,-314.4,-2761.9,26.0,,,,,,,0
measured,238.8,288.7,1762.4,-886.2,289.2,1764.8,-885.9,-320.2,-2759.6,-45.5,,,,,,,0
measured,249.8,283.7,1716.6,-890.3,284.6,1722.6,-888.9,-324.6,-2783.3,-158.8,,,,,,,0
measured,264.3,276.0,1670.9,-896.0,277.3,1671.8,-894.8,-327.4,-2814.8,-296.5,,,,,,,0
