source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-260.5,804.7,-882.3,-260.5,804.7,-882.3,,,,,,,,,,0
measured,13.8,-284.3,778.8,-869.7,-284.3,778.8,-869.7,,,,,,,,,,0
measured,24.9,-287.1,775.5,-867.2,-287.1,775.5,-867.2,,,,,,,,,,0
measured,35.7,-289.4,773.0,-865.3,-289.9,772.4,-865.1,,,,,,,,,,0
measured,51.2,-993.7,-161.7,-1061.0,-289.9,772.4,-865.1,,,,,,,,,,0
measured,70.0,-993.9,-161.3,-1058.0,-289.9,772.4,-865.1,,,,,,,,,,0
measured,83.0,-993.1,-158.8,-1056.0,-289.9,772.4,-865.1,,,,,,,,,,0
measured,98.8,-1004.5,-172.4,-1057.2,-289.9,772.4,-865.1,,,,,,,,,,0
measured,114.6,-1008.0,-176.4,-1054.8,-289.9,772.4,-865.1,,,,,,,,,,0
measured,130.6,-1009.7,-177.4,-1052.2,-289.9,772.4,-865.1,,,,,,,,,,0
measured,150.5,-1013.9,-181.3,-1050.4,-289.9,772.4,-865.1,,,,,,,,,,0
measured,163.6,-1020.8,-190.5,-1050.1,-1020.8,-190.5,-1050.1,,,,,,,,,,0
measured,178.9,-1025.2,-196.3,-1049.2,-1025.2,-196.3,-1049.2,,,,,,,,,,0
measured,193.5,-287.9,779.3,-829.8,-1025.2,-196.3,-1049.2,,,,,,,,,,0
measured,204.3,-291.8,774.4,-827.4,-1025.2,-196.3,-1049.2,,,,,,,,,,0
measured,221.5,-289.9,775.2,-824.0,-1025.2,-196.3,-1049.2,,,,,,,,,,0
measured,236.7,-1255.9,-55.0,-959.4,-1255.9,-55.0,-959.4,,,,,,,,,,0
measured,252.0,-1254.3,-55.0,-952.2,-1254.8,-54.9,-952.4,,,,,,,,,,0
measured,268.7,-1264.4,-64.3,-944.4,-1262.8,-62.8,-944.9,-2619.0,1473.0,590.5,,,,,,,0
measured,286.3,-1256.6,-59.6,-935.4,-1259.4,-61.7,-936.7,-2237.6,1261.2,408.9,,,,,,,0
measured,304.2,-1266.2,-72.1,-931.0,-1264.4,-69.6,-931.7,-1941.6,1031.0,226.1,,,,,,,0
measured,317.2,-1249.5,-52.3,-920.9,-1255.7,-60.0,-924.3,-1668.7,933.5,120.1,,,,,,,0
measured,333.0,-1262.7,-68.1,-913.4,-1259.2,-64.4,-916.3,-1473.2,797.3,-4.1,,,,,,,0
measured,349.6,-1245.9,-50.6,-903.9,-1250.3,-55.5,-906.9,-1260.3,722.9,-121.6,,,,,,,0
measured,362.0,-1254.2,-60.8,-895.7,-1251.3,-57.5,-898.7,-1115.7,640.6,-195.0,,,,,,,0
measured,376.0,-1230.1,-37.0,-884.7,-1237.4,-44.3,-888.4,-952.3,611.3,-274.3,,,,,,,0
measured,389.5,-1236.5,-44.4,-878.8,-1234.0,-41.7,-880.5,-831.4,567.6,-350.7,,,,,,,0
measured,404.6,-1236.0,-47.2,-869.7,-1233.0,-43.3,-871.8,-727.7,520.6,-436.6,,,,,,,0
measured,419.2,-1234.0,-46.9,-864.9,-1232.4,-45.0,-865.7,-637.7,477.7,-519.9,,,,,,,0
measured,435.5,-1241.1,-53.3,-856.5,-1237.4,-50.5,-858.4,-336.1,324.9,-526.9,,,,,,,0
measured,453.9,-1250.0,-62.5,-851.8,-1246.9,-60.0,-852.8,112.0,47.7,-544.9,,,,,,,0
measured,467.2,-1237.5,-53.0,-842.3,-1242.6,-57.4,-845.6,119.5,52.7,-516.8,,,,,,,0
measured,486.2,-1239.0,-55.7,-835.5,-1240.3,-56.8,-837.6,122.0,52.0,-538.7,,,,,,,0
measured,499.0,-1253.8,-69.6,-831.3,-1248.6,-65.1,-832.8,77.7,10.7,-515.5,,,,,,,0
measured,517.2,-1240.2,-57.1,-823.9,-1244.1,-61.2,-826.0,67.4,0.4,-546.1,,,,,,,0
measured,535.0,-1223.6,-40.5,-818.9,-1229.4,-46.4,-820.5,63.8,-4.3,-590.7,,,,,,,0
measured,548.6,-1220.6,-40.3,-812.6,-1221.2,-40.0,-815.1,85.1,18.4,-591.7,,,,,,,0
measured,563.3,-1219.1,-39.3,-808.3,-1216.9,-37.0,-810.3,78.4,11.6,-612.5,,,,,,,0
measured,581.3,-1226.0,-46.3,-803.3,-1220.9,-41.5,-805.2,80.0,17.8,-665.7,,,,,,,0
measured,593.1,-1226.1,-47.1,-799.4,-1224.0,-45.0,-801.5,63.8,4.4,-661.6,,,,,,,0
measured,608.4,-1226.8,-50.8,-794.2,-1226.3,-49.5,-796.7,82.4,23.6,-681.8,,,,,,,0
measured,622.3,-1214.4,-37.7,-790.8,-1219.4,-43.2,-792.8,108.8,53.5,-687.4,,,,,,,0
measured,636.1,,,,-1219.4,-43.2,-792.8,108.8,53.5,-687.4,,,,,,,0
measured,651.7,-1223.4,-47.8,-776.5,-1221.8,-46.5,-779.7,114.3,59.7,-792.0,,,,,,,0
measured,668.7,-1222.9,-48.8,-769.4,-1222.9,-48.7,-771.2,121.8,65.1,-781.9,,,,,,,0
measured,687.7,,,,-1222.9,-48.7,-771.2,121.8,65.1,-781.9,,,,,,,0
measured,701.2,-1218.6,-46.2,-754.5,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,717.5,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,732.0,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,748.8,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,763.3,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,774.6,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,787.2,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,802.6,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,819.0,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,838.0,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,850.4,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,865.4,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,881.8,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,897.7,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,915.8,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,929.6,,,,-1219.5,-47.0,-756.1,116.8,61.3,-872.4,,,,,,,0
measured,944.9,-344.3,733.2,-532.1,-344.3,733.2,-532.1,,,,,,,,,,0
