throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
72,0,200490.86603,,-11.99,18.16,154.56,269.7,1619.3,-927.4,True,,199.3,0.1,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,1,200490.875466,,29.06,26.29,131.52,305.0,2095.2,-948.8,False,jump(478mm),239.3,1.5,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,2,200490.883416,,31.2,27.29,126.85,338.4,2135.5,-949.2,False,jump(521mm),248.6,0.0,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,3,200490.898783,,32.51,28.74,125.99,342.3,2152.6,-961.4,False,jump(539mm),250.5,0.0,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,4,200490.915065,,33.84,30.16,125.35,344.3,2168.9,-973.6,False,jump(557mm),252.0,1.0,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,5,200490.93369,,35.13,31.94,124.67,347.2,2185.4,-989.4,False,jump(575mm),253.6,0.3,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,6,200490.947161,,36.52,34.1,124.15,348.8,2202.6,-1009.1,False,jump(594mm),254.9,0.4,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,7,200490.963081,,37.75,36.08,123.12,355.4,2220.4,-1026.2,False,jump(615mm),257.3,0.1,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,8,200490.978232,,39.02,38.67,123.14,353.4,2234.6,-1051.2,False,jump(633mm),257.4,0.2,269.7,1619.3,-927.4,,,,False,1,1,,,,,,,,,,,,,0
72,9,200490.994333,128.3,40.27,41.26,122.55,356.8,2251.4,-1075.0,True,,258.9,0.3,356.8,2251.4,-1075.0,,,,False,1,1,,,,,,,,,,,,,0
