source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1193.1,2430.3,-468.9,-1193.1,2430.3,-468.9,,,,,,,,,,0
measured,34.4,,,,-1193.1,2430.3,-468.9,,,,,,,,,,0
measured,66.4,,,,-1193.1,2430.3,-468.9,,,,,,,,,,0
measured,102.1,,,,-1193.1,2430.3,-468.9,,,,,,,,,,0
predicted,-9165.5,,,,,,,,,,287.4,1459.2,-877.7,-88.2,95.1,-1018.6,0
predicted,-9160.5,,,,,,,,,,283.0,1443.1,-878.6,-88.2,95.1,-1018.6,0
predicted,-9155.5,,,,,,,,,,278.6,1427.0,-879.7,-88.2,95.1,-1018.6,0
predicted,-9150.5,,,,,,,,,,274.2,1411.0,-881.0,-88.2,95.1,-1018.6,0
predicted,-9145.5,,,,,,,,,,269.8,1395.1,-882.6,-88.2,95.1,-1018.6,0
predicted,-9140.5,,,,,,,,,,265.4,1379.2,-884.5,-88.2,95.1,-1018.6,0
predicted,-9135.5,,,,,,,,,,261.0,1363.3,-886.5,-88.2,95.1,-1018.6,0
predicted,-9130.5,,,,,,,,,,256.7,1347.5,-888.8,-88.2,95.1,-1018.6,0
predicted,-9125.5,,,,,,,,,,252.3,1331.7,-891.4,-88.2,95.1,-1018.6,0
predicted,-9120.5,,,,,,,,,,248.0,1316.0,-894.2,-88.2,95.1,-1018.6,0
predicted,-9115.5,,,,,,,,,,243.7,1300.3,-897.2,-88.2,95.1,-1018.6,0
predicted,-9110.5,,,,,,,,,,239.4,1284.7,-900.5,-88.2,95.1,-1018.6,0
predicted,-9105.5,,,,,,,,,,235.1,1269.1,-904.0,-88.2,95.1,-1018.6,0
predicted,-9100.5,,,,,,,,,,230.8,1253.6,-907.7,-88.2,95.1,-1018.6,0
predicted,-9095.5,,,,,,,,,,226.5,1238.1,-911.6,-88.2,95.1,-1018.6,0
predicted,-9090.5,,,,,,,,,,222.3,1222.7,-915.8,-88.2,95.1,-1018.6,0
predicted,-9085.5,,,,,,,,,,218.1,1207.3,-920.3,-88.2,95.1,-1018.6,0
predicted,-9080.5,,,,,,,,,,213.8,1191.9,-924.9,-88.2,95.1,-1018.6,0
predicted,-9075.5,,,,,,,,,,209.6,1176.6,-929.8,-88.2,95.1,-1018.6,0
predicted,-9070.5,,,,,,,,,,205.4,1161.3,-934.9,-88.2,95.1,-1018.6,0
predicted,-9065.5,,,,,,,,,,201.2,1146.1,-940.3,-88.2,95.1,-1018.6,0
predicted,-9060.5,,,,,,,,,,197.0,1131.0,-945.9,-88.2,95.1,-1018.6,0
predicted,-9055.5,,,,,,,,,,192.9,1115.8,-951.7,-88.2,95.1,-1018.6,0
predicted,-9050.5,,,,,,,,,,188.7,1100.8,-957.7,-88.2,95.1,-1018.6,0
predicted,-9045.5,,,,,,,,,,184.6,1085.7,-964.0,-88.2,95.1,-1018.6,0
predicted,-9040.5,,,,,,,,,,180.5,1070.7,-970.5,-88.2,95.1,-1018.6,0
predicted,-9035.5,,,,,,,,,,176.3,1055.8,-977.2,-88.2,95.1,-1018.6,0
predicted,-9030.5,,,,,,,,,,172.2,1040.9,-984.1,-88.2,95.1,-1018.6,0
predicted,-9025.5,,,,,,,,,,168.2,1026.1,-991.3,-88.2,95.1,-1018.6,0
predicted,-9020.5,,,,,,,,,,164.1,1011.3,-998.7,-88.2,95.1,-1018.6,0
predicted,-9015.5,,,,,,,,,,160.0,996.5,-1006.3,-88.2,95.1,-1018.6,0
predicted,-9010.5,,,,,,,,,,156.0,981.8,-1014.1,-88.2,95.1,-1018.6,0
predicted,-9005.5,,,,,,,,,,151.9,967.1,-1022.2,-88.2,95.1,-1018.6,0
predicted,-9000.5,,,,,,,,,,147.9,952.5,-1030.5,-88.2,95.1,-1018.6,0
predicted,-8995.5,,,,,,,,,,143.9,937.9,-1039.0,-88.2,95.1,-1018.6,0
predicted,-8990.5,,,,,,,,,,139.9,923.4,-1047.7,-88.2,95.1,-1018.6,0
predicted,-8985.5,,,,,,,,,,135.9,908.9,-1056.6,-88.2,95.1,-1018.6,0
predicted,-8980.5,,,,,,,,,,131.9,894.5,-1065.8,-88.2,95.1,-1018.6,0
predicted,-8975.5,,,,,,,,,,127.9,880.1,-1075.1,-88.2,95.1,-1018.6,0
predicted,-8970.5,,,,,,,,,,124.0,865.7,-1084.7,-88.2,95.1,-1018.6,0
predicted,-8965.5,,,,,,,,,,120.1,851.4,-1094.5,-88.2,95.1,-1018.6,0
predicted,-8960.5,,,,,,,,,,116.1,837.1,-1104.5,-88.2,95.1,-1018.6,0
predicted,-8955.5,,,,,,,,,,112.4,823.7,-1105.6,-88.2,95.1,-1018.6,1
predicted,-8950.5,,,,,,,,,,109.0,811.3,-1096.3,-88.2,95.1,-1018.6,1
predicted,-8945.5,,,,,,,,,,105.6,798.9,-1087.2,-88.2,95.1,-1018.6,1
predicted,-8940.5,,,,,,,,,,102.2,786.5,-1078.4,-88.2,95.1,-1018.6,1
predicted,-8935.5,,,,,,,,,,98.8,774.1,-1069.9,-88.2,95.1,-1018.6,1
predicted,-8930.5,,,,,,,,,,95.4,761.8,-1061.7,-88.2,95.1,-1018.6,1
predicted,-8925.5,,,,,,,,,,92.0,749.5,-1053.8,-88.2,95.1,-1018.6,1
predicted,-8920.5,,,,,,,,,,88.6,737.3,-1046.1,-88.2,95.1,-1018.6,1
predicted,-8915.5,,,,,,,,,,85.3,725.1,-1038.6,-88.2,95.1,-1018.6,1
predicted,-8910.5,,,,,,,,,,81.9,712.9,-1031.5,-88.2,95.1,-1018.6,1
predicted,-8905.5,,,,,,,,,,78.6,700.7,-1024.6,-88.2,95.1,-1018.6,1
predicted,-8900.5,,,,,,,,,,75.2,688.6,-1017.9,-88.2,95.1,-1018.6,1
predicted,-8895.5,,,,,,,,,,71.9,676.5,-1011.6,-88.2,95.1,-1018.6,1
predicted,-8890.5,,,,,,,,,,68.6,664.5,-1005.4,-88.2,95.1,-1018.6,1
predicted,-8885.5,,,,,,,,,,65.3,652.5,-999.6,-88.2,95.1,-1018.6,1
predicted,-8880.5,,,,,,,,,,62.0,640.5,-994.0,-88.2,95.1,-1018.6,1
predicted,-8875.5,,,,,,,,,,58.7,628.5,-988.7,-88.2,95.1,-1018.6,1
predicted,-8870.5,,,,,,,,,,55.4,616.6,-983.6,-88.2,95.1,-1018.6,1
predicted,-8865.5,,,,,,,,,,52.1,604.6,-978.8,-88.2,95.1,-1018.6,1
predicted,-8860.5,,,,,,,,,,48.8,592.8,-974.2,-88.2,95.1,-1018.6,1
predicted,-8855.5,,,,,,,,,,45.6,580.9,-969.9,-88.2,95.1,-1018.6,1
predicted,-8850.5,,,,,,,,,,42.3,569.1,-965.8,-88.2,95.1,-1018.6,1
predicted,-8845.5,,,,,,,,,,39.1,557.3,-962.0,-88.2,95.1,-1018.6,1
predicted,-8840.5,,,,,,,,,,35.8,545.5,-958.5,-88.2,95.1,-1018.6,1
predicted,-8835.5,,,,,,,,,,32.6,533.8,-955.2,-88.2,95.1,-1018.6,1
predicted,-8830.5,,,,,,,,,,29.4,522.1,-952.2,-88.2,95.1,-1018.6,1
predicted,-8825.5,,,,,,,,,,26.1,510.4,-949.4,-88.2,95.1,-1018.6,1
predicted,-8820.5,,,,,,,,,,22.9,498.7,-946.9,-88.2,95.1,-1018.6,1
predicted,-8815.5,,,,,,,,,,19.7,487.1,-944.6,-88.2,95.1,-1018.6,1
predicted,-8810.5,,,,,,,,,,16.5,475.5,-942.6,-88.2,95.1,-1018.6,1
predicted,-8805.5,,,,,,,,,,13.3,463.9,-940.8,-88.2,95.1,-1018.6,1
predicted,-8800.5,,,,,,,,,,10.1,452.3,-939.2,-88.2,95.1,-1018.6,1
predicted,-8795.5,,,,,,,,,,7.0,440.8,-938.0,-88.2,95.1,-1018.6,1
