source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-462.3,2387.0,-1088.2,-462.3,2387.0,-1088.2,,,,,,,,,,0
measured,14.8,-411.4,2333.9,-1098.4,-411.4,2333.9,-1098.4,,,,,,,,,,0
measured,30.1,-406.1,2282.6,-1051.9,-406.0,2282.6,-1051.9,,,,,,,,,,0
measured,46.1,-388.2,2234.6,-997.4,-387.6,2234.5,-998.4,,,,,,,,,,0
measured,62.3,-380.1,2184.8,-955.3,-378.2,2184.9,-954.0,1169.5,-3158.1,2014.2,,,,,,,0
measured,80.8,-370.0,2135.6,-911.8,-368.4,2133.9,-909.9,979.5,-3021.7,1982.1,,,,,,,0
measured,94.4,-354.2,2091.4,-873.4,-356.1,2092.6,-875.0,930.5,-2984.0,1969.2,,,,,,,0
measured,109.9,-341.2,2042.2,-839.6,-342.3,2043.9,-839.5,896.9,-2964.8,1882.1,,,,,,,0
measured,126.1,-323.0,1999.3,-801.4,-325.0,1997.8,-802.6,891.5,-2921.3,1785.9,,,,,,,0
measured,142.4,-323.7,1947.8,-776.1,-319.0,1948.4,-773.7,835.0,-2898.7,1645.4,,,,,,,0
measured,160.9,-289.5,1908.4,-739.3,-294.6,1903.9,-740.0,851.7,-2832.7,1494.0,,,,,,,0
measured,174.1,-290.2,1857.5,-715.1,-286.8,1861.8,-716.4,832.5,-2822.6,1393.8,,,,,,,0
measured,190.5,-268.3,1817.2,-689.6,-269.8,1816.3,-690.0,833.1,-2792.4,1256.6,,,,,,,0
measured,206.8,-245.6,1775.3,-667.1,-248.4,1773.6,-667.0,846.2,-2759.0,1117.9,,,,,,,0
measured,223.1,-243.1,1727.1,-652.3,-238.7,1727.9,-650.4,835.9,-2734.6,970.3,,,,,,,0
measured,241.1,-226.3,1682.2,-634.7,-225.5,1681.0,-634.3,793.8,-2690.8,881.2,,,,,,,0
measured,255.0,-214.3,1638.2,-621.2,-214.4,1640.2,-622.0,810.0,-2672.4,748.5,,,,,,,0
measured,270.2,-203.9,1597.2,-609.7,-203.5,1597.4,-610.5,810.7,-2659.0,602.7,,,,,,,0
measured,286.4,,,,-203.5,1597.4,-610.5,810.7,-2659.0,602.7,,,,,,,0
measured,302.5,-171.7,1511.2,-592.0,-172.7,1510.6,-592.4,819.9,-2621.9,311.4,,,,,,,0
measured,317.2,-155.5,1471.6,-588.6,-156.4,1471.4,-588.3,831.5,-2611.3,179.3,,,,,,,0
measured,335.5,-148.4,1424.8,-585.3,-145.3,1424.2,-585.4,818.4,-2585.7,9.1,,,,,,,0
measured,348.6,-133.9,1384.2,-585.3,-134.4,1386.3,-585.4,817.7,-2580.4,-106.1,,,,,,,0
measured,363.3,-117.5,1344.9,-588.7,-119.4,1345.3,-588.3,819.9,-2578.0,-240.5,,,,,,,0
measured,373.2,-109.5,1299.8,-594.0,-109.9,1307.7,-592.7,828.2,-2599.9,-328.5,,,,,,,0
measured,386.5,-90.3,1264.0,-600.4,-93.3,1264.9,-599.8,821.7,-2621.5,-459.0,,,,,,,0
measured,400.3,,,,-93.3,1264.9,-599.8,821.7,-2621.5,-459.0,,,,,,,0
measured,416.2,-79.5,1166.4,-624.6,-76.3,1167.2,-623.9,811.6,-2622.6,-736.8,,,,,,,0
measured,431.4,-53.9,1136.8,-636.9,-57.9,1131.1,-637.7,809.7,-2644.3,-880.8,,,,,,,0
measured,446.5,-41.8,1097.4,-653.6,-42.6,1094.6,-653.9,815.6,-2653.7,-1023.1,,,,,,,0
measured,464.7,-37.7,1046.0,-672.9,-34.0,1046.4,-674.0,816.9,-2652.8,-1185.9,,,,,,,0
measured,479.1,-16.6,1013.6,-693.6,-19.3,1011.8,-693.5,816.8,-2650.9,-1325.4,,,,,,,0
measured,494.2,0.1,978.9,-716.7,-2.2,977.2,-716.4,822.4,-2629.5,-1472.1,,,,,,,0
measured,510.3,10.8,940.6,-741.9,11.7,940.0,-742.2,822.3,-2608.1,-1623.9,,,,,,,0
measured,526.3,21.6,897.0,-768.3,23.2,898.7,-769.2,812.8,-2587.1,-1773.2,,,,,,,0
measured,545.9,25.8,847.9,-801.7,29.5,848.5,-803.0,787.4,-2541.9,-1932.8,,,,,,,0
measured,558.8,33.5,801.0,-834.6,34.3,806.3,-832.3,769.5,-2524.2,-2048.8,,,,,,,0
measured,575.0,61.1,786.9,-863.1,54.5,777.9,-864.9,759.5,-2453.4,-2175.0,,,,,,,0
measured,590.1,71.5,745.8,-902.2,70.3,745.1,-901.2,750.4,-2394.8,-2295.9,,,,,,,0
measured,607.0,83.4,707.9,-939.5,84.4,707.9,-940.7,743.0,-2324.4,-2422.1,,,,,,,0
measured,626.2,94.3,668.6,-982.0,96.3,667.7,-984.3,727.9,-2266.0,-2556.6,,,,,,,0
measured,639.3,99.0,623.0,-1026.8,101.3,629.0,-1023.5,722.5,-2239.9,-2662.1,,,,,,,0
measured,655.1,116.0,594.2,-1069.0,114.1,592.5,-1069.0,700.7,-2226.2,-2783.2,,,,,,,0
measured,671.2,126.8,554.1,-1115.0,126.3,554.1,-1116.0,697.1,-2203.4,-2901.2,,,,,,,0
measured,687.1,134.9,533.4,-1074.3,135.9,527.6,-1104.4,691.1,-2166.0,-2899.3,,,,,,,0
measured,705.1,136.1,502.8,-1033.5,139.6,499.5,-1061.2,653.0,-2127.0,-2790.4,,,,,,,0
measured,717.1,143.4,481.0,-999.1,143.4,481.0,-999.1,,,,,,,,,,1
measured,732.2,142.4,448.6,-966.9,142.4,448.6,-966.9,255.6,-1699.4,2105.7,,,,,,,1
measured,748.3,,,,142.4,448.6,-966.9,255.6,-1699.4,2105.7,,,,,,,1
measured,762.2,5.9,48.8,-955.6,142.4,448.6,-966.9,255.6,-1699.4,2105.7,,,,,,,1
measured,774.6,,,,142.4,448.6,-966.9,255.6,-1699.4,2105.7,,,,,,,1
measured,784.2,86.9,191.4,-901.7,87.0,191.7,-901.6,-341.8,-3095.4,1304.7,,,,,,,1
measured,798.8,135.5,258.2,-865.5,118.0,220.4,-871.7,-160.9,-2742.2,1216.1,,,,,,,1
measured,815.3,,,,118.0,220.4,-871.7,-160.9,-2742.2,1216.1,,,,,,,1
measured,830.6,,,,118.0,220.4,-871.7,-160.9,-2742.2,1216.1,,,,,,,1
