throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
91,0,200717.891833,,84.54,30.55,166.5,-243.0,2448.7,-1031.2,True,,193.0,0.0,-243.0,2448.7,-1031.2,,,,False,1,1,,,,,,,,,,,,,0
91,1,200717.908843,17.01,75.82,33.13,170.28,-234.3,2357.3,-1067.0,True,,187.9,0.0,-234.3,2357.3,-1067.0,,,,False,2,2,,,,,,,,,,,,,0
91,2,200717.927491,18.65,66.97,35.45,173.59,-221.4,2266.5,-1099.5,True,,183.5,0.0,-221.4,2266.5,-1099.5,,,,False,3,3,,,,,,,,,,,,,0
91,3,200717.94308,15.59,58.28,37.79,176.59,-206.3,2178.5,-1131.5,True,,179.6,0.0,-206.4,2178.5,-1131.5,,,,False,4,4,,,,,,,,,,,,,0
91,4,200717.957613,14.53,50.64,33.99,177.95,-190.3,2099.7,-1099.7,True,,177.7,0.1,-190.7,2099.1,-1111.0,773.0,-5108.7,-1515.3,True,5,5,,,,,,,,,,,,,0
91,5,200717.970505,12.89,43.32,30.57,180.47,-185.3,2019.3,-1073.7,True,,174.6,0.3,-182.9,2021.9,-1085.7,751.5,-5192.4,-1016.9,True,6,6,,,,,,,,,,,,,0
91,6,200717.982403,11.9,35.83,27.2,181.18,-163.6,1945.2,-1044.9,True,,173.4,0.1,-167.2,1948.4,-1057.4,817.2,-5265.8,-619.1,True,7,7,,,,,,,,,,,,,0
91,7,200718.000078,17.68,28.72,24.21,183.42,-156.4,1868.4,-1022.5,True,,170.8,0.0,-154.0,1860.4,-1026.7,802.8,-5162.5,-351.5,True,8,8,,,,,,,,,,,,,0
91,8,200718.014395,14.32,21.48,21.3,184.74,-140.5,1794.4,-999.3,True,,169.1,0.2,-140.9,1790.7,-1002.0,809.9,-5086.9,-159.7,True,9,9,,,,,,,,,,,,,0
91,9,200718.030236,15.84,14.56,18.81,186.26,-127.2,1723.0,-980.4,True,,167.2,0.4,-127.1,1718.5,-980.2,809.4,-4979.5,-59.5,True,10,10,,,,,,,,,,,,,0
91,10,200718.045751,15.52,7.76,16.55,188.45,-119.9,1650.0,-965.0,True,,164.8,0.1,-117.7,1647.9,-963.7,789.4,-4879.7,-17.9,True,11,11,,,,,,,,,,,,,0
91,11,200718.062036,16.28,0.62,14.37,190.81,-112.6,1573.5,-950.7,True,,162.4,0.3,-110.3,1572.9,-949.7,759.9,-4784.4,-22.4,True,12,12,,,,,,,,,,,,,0
91,12,200718.080703,18.67,-6.02,12.68,192.64,-102.0,1504.1,-940.2,True,,160.4,0.1,-101.3,1499.0,-938.9,729.4,-4652.7,-77.7,True,13,13,,,,,,,,,,,,,0
91,13,200718.09349,,,,,,,,,,,,-101.3,1499.0,-938.9,729.4,-4652.7,-77.7,True,13,13,,,,,,,,,,,,,0
91,14,200718.107949,27.25,-19.8,9.52,198.38,-96.8,1352.3,-925.2,True,,155.0,0.9,-95.1,1358.0,-925.6,673.1,-4547.8,-208.4,True,14,14,,,,,,,,,,,,,0
91,15,200718.125308,17.36,-25.81,8.48,198.4,-72.1,1297.2,-917.4,True,,154.7,1.1,-77.0,1290.0,-918.4,660.7,-4452.9,-276.2,True,15,15,,,,,,,,,,,,,0
91,16,200718.14132,16.01,-32.51,7.36,201.7,-73.5,1221.6,-915.2,True,,151.8,0.1,-71.0,1221.0,-915.3,634.3,-4383.9,-160.9,True,15,15,,,,,,,,,,,,,0
91,17,200718.157642,16.32,-38.7,6.7,203.27,-61.1,1158.7,-914.1,True,,150.3,0.8,-61.5,1156.0,-914.3,606.3,-4301.3,-137.8,True,15,15,,,,,,,,,,,,,0
91,18,200718.171691,14.05,-45.03,6.16,205.79,-56.3,1090.5,-915.9,True,,148.2,0.9,-55.4,1093.0,-915.8,573.6,-4227.8,-189.6,True,15,15,,,,,,,,,,,,,0
91,19,200718.181245,,,,,,,,,,,,-55.4,1093.0,-915.8,573.6,-4227.8,-189.6,True,15,15,,,,,,,,,,,,,0
91,20,200718.195656,23.96,-58.66,5.95,212.58,-56.8,939.0,-931.8,True,,142.9,0.3,-53.7,950.6,-929.8,521.3,-4183.5,-419.7,True,15,15,,,,,,,,,,,,,0
91,21,200718.213103,17.45,-64.44,6.37,214.06,-43.9,881.3,-940.9,True,,141.7,0.2,-45.9,873.4,-941.4,489.5,-4139.6,-587.1,True,15,15,,,,,,,,,,,,,0
91,22,200718.2318,18.7,-70.19,6.47,216.18,-37.2,820.9,-948.1,True,,140.0,0.5,-37.9,810.1,-950.7,450.6,-4083.1,-752.7,True,15,15,,,,,,,,,,,,,0
91,23,200718.246749,14.95,-76.53,7.03,219.48,-37.7,750.6,-962.2,True,,137.7,0.5,-35.9,750.7,-962.4,422.5,-4068.3,-878.0,True,15,15,,,,,,,,,,,,,0
