source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,389.5,1488.1,-879.7,389.5,1488.1,-879.7,,,,,,,,,,0
measured,11.1,759.1,2105.6,-954.8,389.5,1488.1,-879.7,,,,,,,,,,0
measured,23.0,769.0,2120.0,-938.9,389.5,1488.1,-879.7,,,,,,,,,,0
measured,32.4,775.9,2132.4,-927.8,389.5,1488.1,-879.7,,,,,,,,,,0
measured,48.0,785.8,2146.4,-917.1,389.5,1488.1,-879.7,,,,,,,,,,0
measured,67.3,793.6,2159.1,-909.8,389.5,1488.1,-879.7,,,,,,,,,,0
measured,81.4,802.7,2173.1,-903.2,389.5,1488.1,-879.7,,,,,,,,,,0
measured,95.7,811.2,2186.6,-899.5,389.5,1488.1,-879.7,,,,,,,,,,0
measured,112.4,819.7,2199.7,-898.7,389.5,1488.1,-879.7,,,,,,,,,,0
measured,129.9,827.6,2213.0,-899.8,827.6,2213.0,-899.8,,,,,,,,,,0
measured,146.4,836.1,2225.5,-904.0,836.1,2225.5,-904.0,,,,,,,,,,0
measured,160.4,844.2,2238.2,-909.3,844.2,2238.2,-909.3,,,,,,,,,,0
measured,177.3,851.0,2249.7,-913.9,851.0,2249.7,-914.0,,,,,,,,,,0
measured,194.0,858.0,2261.5,-919.7,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,209.3,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,225.9,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,240.0,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,255.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,271.6,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,287.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,299.2,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,309.7,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,321.4,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,370.4,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,400.2,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,417.4,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,433.7,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,452.9,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,465.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,481.0,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,511.5,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,531.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,545.3,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,577.0,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,611.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,624.3,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
measured,640.1,,,,857.9,2261.4,-920.0,471.5,756.9,-622.2,,,,,,,0
