source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-554.7,2501.4,-1005.5,-554.7,2501.4,-1005.5,,,,,,,,,,0
measured,16.6,-530.2,2431.4,-1045.2,-530.2,2431.4,-1045.2,,,,,,,,,,0
measured,35.9,-505.3,2360.1,-1089.1,-505.3,2360.1,-1089.1,,,,,,,,,,0
measured,50.3,-479.0,2292.7,-1127.4,-479.1,2292.9,-1127.4,,,,,,,,,,0
measured,62.7,-454.4,2232.7,-1092.2,-454.9,2233.2,-1105.8,1528.1,-4113.3,-1918.7,,,,,,,0
measured,74.4,-429.4,2175.4,-1059.3,-430.4,2176.1,-1075.1,1608.3,-4207.6,-1283.0,,,,,,,0
measured,90.1,-400.8,2117.7,-1025.4,-400.3,2112.2,-1037.0,1652.8,-4158.4,-727.9,,,,,,,0
measured,109.9,-367.8,2063.8,-991.6,-366.1,2053.1,-995.8,1660.2,-3945.7,-316.9,,,,,,,0
measured,122.5,-348.7,2005.4,-965.5,-346.8,2006.8,-968.6,1650.4,-3879.2,-50.1,,,,,,,0
measured,138.9,-328.1,1950.6,-937.2,-325.1,1950.0,-938.0,1611.7,-3787.6,100.0,,,,,,,0
measured,154.0,-312.1,1892.0,-921.6,-308.9,1893.7,-918.6,1560.2,-3726.0,164.5,,,,,,,0
measured,170.3,-295.7,1832.0,-904.7,-293.3,1832.9,-902.2,1500.9,-3669.5,168.2,,,,,,,0
measured,189.4,-270.0,1778.0,-892.3,-270.6,1773.6,-889.8,1450.3,-3580.3,108.3,,,,,,,0
measured,203.1,-237.3,1734.5,-874.7,-243.4,1732.3,-877.1,1440.8,-3513.2,81.4,,,,,,,0
measured,219.1,-213.9,1677.9,-862.3,-215.4,1679.1,-864.0,1427.8,-3453.0,17.7,,,,,,,0
measured,228.7,-209.1,1615.9,-858.8,-204.9,1629.6,-858.5,1409.5,-3438.0,233.2,,,,,,,0
measured,242.5,-171.9,1574.3,-848.0,-177.0,1575.0,-849.6,1408.8,-3403.1,327.0,,,,,,,0
measured,260.4,-158.9,1519.8,-844.8,-154.8,1515.0,-844.0,1373.4,-3339.1,248.6,,,,,,,0
measured,273.8,-158.6,1453.2,-850.0,-150.2,1458.2,-846.9,1318.5,-3330.1,90.5,,,,,,,0
measured,289.6,-144.0,1398.6,-849.9,-141.1,1398.1,-849.6,1260.1,-3331.0,-79.5,,,,,,,0
measured,305.1,-122.2,1350.7,-852.2,-124.7,1346.5,-853.0,1217.1,-3345.0,-235.3,,,,,,,0
measured,321.6,-101.3,1300.1,-857.8,-104.1,1296.1,-858.4,1184.8,-3348.0,-394.4,,,,,,,0
measured,340.4,-114.6,1230.2,-875.1,-105.7,1231.5,-873.2,1105.1,-3322.0,-587.1,,,,,,,0
measured,353.9,-57.4,1210.3,-872.8,-72.7,1201.6,-877.0,1107.0,-3286.6,-705.9,,,,,,,0
measured,371.0,-62.7,1141.0,-891.8,-58.8,1144.9,-891.1,1064.7,-3255.4,-854.5,,,,,,,0
measured,386.5,-33.4,1104.9,-903.7,-36.5,1102.1,-904.4,1039.8,-3210.8,-990.7,,,,,,,0
measured,401.5,-27.2,1046.9,-925.9,-24.0,1050.8,-923.9,991.7,-3185.4,-1132.1,,,,,,,0
measured,420.5,-11.2,1001.9,-945.5,-9.3,998.6,-946.7,941.4,-3103.8,-1307.4,,,,,,,0
measured,433.3,-3.4,944.6,-969.3,-1.5,950.8,-967.6,914.3,-3055.3,-1429.2,,,,,,,0
measured,449.2,12.9,900.5,-990.4,12.1,899.8,-991.6,897.1,-2987.9,-1565.8,,,,,,,0
measured,458.4,29.2,852.7,-1017.6,24.9,860.4,-1013.0,885.1,-2999.4,-1665.6,,,,,,,0
measured,474.3,39.9,805.8,-1045.6,40.2,804.9,-1045.4,899.0,-2980.7,-1806.5,,,,,,,0
measured,493.2,48.9,755.6,-1074.9,51.8,750.5,-1078.5,892.8,-2932.4,-1956.6,,,,,,,0
measured,507.1,68.2,716.0,-1107.0,66.1,713.0,-1107.1,881.2,-2924.6,-2081.6,,,,,,,0
measured,522.8,78.2,673.0,-1111.2,78.7,671.0,-1121.6,859.4,-2912.8,-2172.4,,,,,,,0
measured,538.8,,,,78.7,671.0,-1121.6,859.4,-2912.8,-2172.4,,,,,,,0
measured,553.2,95.1,597.1,-1048.4,96.6,595.4,-1068.5,824.8,-2848.8,-2157.5,,,,,,,0
measured,572.5,97.8,549.2,-1027.7,100.2,548.7,-1030.5,789.2,-2802.8,-2004.4,,,,,,,0
measured,586.4,113.5,524.0,-998.9,113.5,524.0,-998.9,,,,,,,,,,1
measured,602.0,118.1,481.7,-980.8,118.1,481.7,-980.8,497.3,-2339.6,1218.9,,,,,,,1
measured,617.7,126.4,443.2,-965.0,126.5,443.2,-964.8,497.5,-2343.7,1046.4,,,,,,,1
measured,625.5,134.8,411.5,-947.1,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,644.5,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,673.1,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,688.8,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,704.4,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,724.5,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,938.4,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
measured,1017.1,,,,133.6,415.2,-950.2,520.7,-2411.1,1013.5,,,,,,,1
predicted,-2996.1,,,,,,,,,,-0.2,173.8,-943.9,-40.6,323.9,-1016.6,0
predicted,-2991.1,,,,,,,,,,-1.3,177.8,-947.1,-40.6,323.9,-1016.6,0
predicted,-2986.1,,,,,,,,,,-2.4,181.8,-950.5,-40.6,323.9,-1016.6,0
predicted,-2981.1,,,,,,,,,,-3.5,185.8,-954.1,-40.6,323.9,-1016.6,0
predicted,-2976.1,,,,,,,,,,-4.5,189.8,-958.0,-40.6,323.9,-1016.6,0
predicted,-2971.1,,,,,,,,,,-5.6,193.8,-962.1,-40.6,323.9,-1016.6,0
predicted,-2966.1,,,,,,,,,,-6.7,197.8,-966.5,-40.6,323.9,-1016.6,0
predicted,-2961.1,,,,,,,,,,-7.7,201.7,-971.1,-40.6,323.9,-1016.6,0
predicted,-2956.1,,,,,,,,,,-8.8,205.7,-976.0,-40.6,323.9,-1016.6,0
predicted,-2951.1,,,,,,,,,,-9.9,209.7,-981.1,-40.6,323.9,-1016.6,0
predicted,-2946.1,,,,,,,,,,-11.0,213.7,-986.4,-40.6,323.9,-1016.6,0
predicted,-2941.1,,,,,,,,,,-12.0,217.6,-991.9,-40.6,323.9,-1016.6,0
predicted,-2936.1,,,,,,,,,,-13.1,221.6,-997.8,-40.6,323.9,-1016.6,0
predicted,-2931.1,,,,,,,,,,-14.1,225.5,-1003.8,-40.6,323.9,-1016.6,0
predicted,-2926.1,,,,,,,,,,-15.2,229.5,-1010.1,-40.6,323.9,-1016.6,0
