source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,139.4,590.5,-659.7,139.4,590.5,-659.7,,,,,,,,,,0
measured,16.4,147.6,577.7,-647.2,147.6,577.7,-647.2,,,,,,,,,,0
measured,31.5,159.6,566.1,-638.6,159.6,566.1,-638.6,,,,,,,,,,0
measured,47.7,167.7,557.8,-633.4,167.7,557.7,-633.4,,,,,,,,,,0
measured,63.4,145.2,482.1,-631.8,150.4,493.6,-631.6,199.6,-1482.7,129.1,,,,,,,0
measured,90.2,154.0,473.1,-629.8,151.4,464.9,-630.4,112.5,-1428.4,-122.6,,,,,,,0
measured,100.8,170.4,472.7,-628.8,163.3,464.7,-630.0,181.2,-1325.1,-206.0,,,,,,,0
measured,111.7,,,,163.3,464.7,-630.0,181.2,-1325.1,-206.0,,,,,,,0
measured,121.4,200.4,468.6,-639.0,192.7,462.9,-637.9,336.9,-1163.8,-414.9,,,,,,,0
measured,138.4,197.0,431.8,-646.7,201.3,439.3,-646.8,370.9,-1152.7,-578.7,,,,,,,0
measured,157.2,202.1,412.9,-656.8,205.8,415.4,-657.7,381.1,-1135.0,-749.6,,,,,,,0
measured,170.0,,,,205.8,415.4,-657.7,381.1,-1135.0,-749.6,,,,,,,0
measured,184.4,,,,205.8,415.4,-657.7,381.1,-1135.0,-749.6,,,,,,,0
measured,200.8,229.8,374.1,-703.6,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,217.6,,,,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,255.6,,,,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,270.9,,,,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,305.1,,,,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,319.3,,,,229.4,373.5,-703.2,412.9,-1081.6,-1161.8,,,,,,,0
measured,335.9,-35.3,42.9,-967.2,-35.3,42.9,-967.2,,,,,,,,,,0
measured,353.1,,,,-35.3,42.9,-967.2,,,,,,,,,,0
measured,368.6,121.7,267.1,-914.0,121.7,267.1,-914.0,,,,,,,,,,0
measured,386.1,,,,121.7,267.1,-914.0,,,,,,,,,,0
measured,398.2,-13.6,69.2,-961.2,-13.5,69.3,-961.1,,,,,,,,,,0
measured,415.6,-16.9,64.3,-962.3,-15.9,65.7,-962.1,,,,,,,,,,0
measured,432.7,-12.8,71.0,-960.7,-13.5,69.7,-961.5,-300.0,-484.9,-594.3,,,,,,,0
measured,448.6,-13.8,68.8,-961.3,-13.4,69.5,-962.3,-325.6,-514.8,-674.4,,,,,,,0
measured,467.3,-14.3,67.7,-961.4,-13.9,68.4,-963.2,-311.6,-489.0,-755.7,,,,,,,0
measured,478.9,-13.2,69.9,-961.1,-13.5,69.3,-963.2,-288.4,-448.7,-787.0,,,,,,,0
measured,489.9,-12.2,72.2,-960.6,-12.7,71.0,-963.0,-263.2,-405.4,-819.9,,,,,,,0
measured,505.6,-13.8,69.2,-961.3,-13.2,70.2,-963.7,-240.4,-369.1,-889.9,,,,,,,0
measured,521.7,-16.8,64.3,-962.1,-15.6,66.3,-964.3,-224.0,-343.2,-957.5,,,,,,,0
measured,539.3,-13.3,70.2,-960.9,-14.5,68.3,-963.7,-197.7,-301.6,-1029.0,,,,,,,0
measured,553.3,-12.9,70.7,-960.8,-13.4,69.9,-963.2,-175.3,-266.8,-1073.5,,,,,,,0
measured,569.3,-13.8,68.8,-961.3,-13.4,69.5,-963.3,-157.1,-239.4,-1135.8,,,,,,,0
measured,584.5,-11.1,73.8,-960.0,-11.8,72.4,-962.6,-137.5,-208.4,-1190.4,,,,,,,0
measured,601.4,-11.6,72.8,-959.9,-11.3,73.2,-962.2,-224.4,-325.7,-1157.2,,,,,,,0
measured,620.1,-12.8,71.0,-960.7,-12.1,72.0,-962.6,10.3,18.0,-1060.3,,,,,,,0
measured,633.7,-14.3,68.0,-961.4,-13.6,69.3,-963.1,8.9,14.7,-1033.8,,,,,,,0
measured,646.4,-14.4,67.8,-961.4,-14.4,67.9,-963.5,1.5,2.5,-1012.2,,,,,,,0
measured,658.3,,,,-14.4,67.9,-963.5,1.5,2.5,-1012.2,,,,,,,0
measured,672.5,,,,-14.4,67.9,-963.5,1.5,2.5,-1012.2,,,,,,,0
measured,690.1,220.3,420.8,-881.4,-14.4,67.9,-963.5,1.5,2.5,-1012.2,,,,,,,0
measured,703.4,194.6,389.5,-890.3,186.7,377.2,-894.1,383.9,590.6,-1153.1,,,,,,,0
measured,720.2,,,,186.7,377.2,-894.1,383.9,590.6,-1153.1,,,,,,,0
measured,734.8,,,,186.7,377.2,-894.1,383.9,590.6,-1153.1,,,,,,,0
measured,750.9,73.5,153.5,-815.9,92.3,184.8,-815.8,414.1,549.9,-1090.9,,,,,,,0
measured,770.7,,,,92.3,184.8,-815.8,414.1,549.9,-1090.9,,,,,,,0
measured,783.4,279.8,539.4,-890.3,92.3,184.8,-815.8,414.1,549.9,-1090.9,,,,,,,0
measured,799.7,,,,92.3,184.8,-815.8,414.1,549.9,-1090.9,,,,,,,0
measured,816.6,-187.0,-56.3,-882.7,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,832.9,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,850.6,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,864.7,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,874.7,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,890.1,43.3,267.7,-982.2,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,905.9,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,923.7,,,,-187.0,-61.6,-880.0,-22.0,129.7,-1348.5,,,,,,,0
measured,937.3,100.7,457.5,-944.0,100.7,457.5,-944.0,,,,,,,,,,0
measured,954.0,-334.0,-400.9,-1089.7,100.7,457.5,-944.0,,,,,,,,,,0
measured,970.2,,,,100.7,457.5,-944.0,,,,,,,,,,0
measured,985.9,-14.9,67.9,-961.1,100.7,457.5,-944.0,,,,,,,,,,0
measured,1005.8,-14.9,67.9,-961.1,100.7,457.5,-944.0,,,,,,,,,,0
measured,1018.4,-14.9,67.9,-961.1,100.7,457.5,-944.0,,,,,,,,,,0
measured,1033.9,-11.6,72.7,-960.1,100.7,457.5,-944.0,,,,,,,,,,0
measured,1045.8,-14.7,68.1,-961.2,100.7,457.5,-944.0,,,,,,,,,,0
measured,1056.7,-15.3,67.4,-961.2,100.7,457.5,-944.0,,,,,,,,,,0
measured,1073.8,-18.1,61.8,-962.1,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1088.3,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1104.3,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1119.1,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1136.3,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1153.3,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1167.8,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1183.2,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1198.8,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1215.4,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1320.3,,,,-18.1,61.8,-962.1,,,,,,,,,,0
measured,1336.0,-8.6,152.8,-963.1,-8.6,152.8,-963.1,,,,,,,,,,0
measured,1353.0,,,,-8.6,152.8,-963.1,,,,,,,,,,0
measured,1368.3,,,,-8.6,152.8,-963.1,,,,,,,,,,0
measured,1387.6,,,,-8.6,152.8,-963.1,,,,,,,,,,0
predicted,63.4,,,,,,,,,,145.2,482.1,-631.8,196.0,105.1,-939.7,0
predicted,68.4,,,,,,,,,,146.2,474.7,-631.4,196.0,105.1,-939.7,0
predicted,73.4,,,,,,,,,,147.2,467.3,-631.2,196.0,105.1,-939.7,0
predicted,78.4,,,,,,,,,,148.2,459.9,-631.3,196.0,105.1,-939.7,0
predicted,83.4,,,,,,,,,,149.2,452.5,-631.6,196.0,105.1,-939.7,0
predicted,88.4,,,,,,,,,,150.2,445.2,-632.2,196.0,105.1,-939.7,0
predicted,93.4,,,,,,,,,,151.2,437.8,-633.0,196.0,105.1,-939.7,0
predicted,98.4,,,,,,,,,,152.2,430.5,-634.1,196.0,105.1,-939.7,0
predicted,103.4,,,,,,,,,,153.2,423.2,-635.4,196.0,105.1,-939.7,0
predicted,108.4,,,,,,,,,,154.2,415.8,-637.0,196.0,105.1,-939.7,0
predicted,113.4,,,,,,,,,,155.2,408.5,-638.8,196.0,105.1,-939.7,0
predicted,118.4,,,,,,,,,,156.1,401.2,-640.8,196.0,105.1,-939.7,0
predicted,123.4,,,,,,,,,,157.1,393.9,-643.1,196.0,105.1,-939.7,0
predicted,128.4,,,,,,,,,,158.1,386.6,-645.6,196.0,105.1,-939.7,0
predicted,133.4,,,,,,,,,,159.1,379.4,-648.4,196.0,105.1,-939.7,0
predicted,138.4,,,,,,,,,,160.1,372.1,-651.4,196.0,105.1,-939.7,0
predicted,143.4,,,,,,,,,,161.0,364.8,-654.7,196.0,105.1,-939.7,0
predicted,148.4,,,,,,,,,,162.0,357.6,-658.2,196.0,105.1,-939.7,0
predicted,153.4,,,,,,,,,,163.0,350.4,-661.9,196.0,105.1,-939.7,0
predicted,158.4,,,,,,,,,,164.0,343.1,-665.9,196.0,105.1,-939.7,0
predicted,163.4,,,,,,,,,,164.9,335.9,-670.1,196.0,105.1,-939.7,0
predicted,168.4,,,,,,,,,,165.9,328.7,-674.5,196.0,105.1,-939.7,0
predicted,173.4,,,,,,,,,,166.9,321.5,-679.2,196.0,105.1,-939.7,0
predicted,178.4,,,,,,,,,,167.8,314.4,-684.1,196.0,105.1,-939.7,0
predicted,183.4,,,,,,,,,,168.8,307.2,-689.3,196.0,105.1,-939.7,0
predicted,188.4,,,,,,,,,,169.8,300.0,-694.7,196.0,105.1,-939.7,0
predicted,193.4,,,,,,,,,,170.7,292.9,-700.3,196.0,105.1,-939.7,0
predicted,198.4,,,,,,,,,,171.7,285.8,-706.2,196.0,105.1,-939.7,0
predicted,203.4,,,,,,,,,,172.6,278.7,-712.3,196.0,105.1,-939.7,0
predicted,208.4,,,,,,,,,,173.6,271.5,-718.7,196.0,105.1,-939.7,0
predicted,213.4,,,,,,,,,,174.5,264.5,-725.3,196.0,105.1,-939.7,0
predicted,218.4,,,,,,,,,,175.5,257.4,-732.1,196.0,105.1,-939.7,0
predicted,223.4,,,,,,,,,,176.4,250.3,-739.1,196.0,105.1,-939.7,0
predicted,228.4,,,,,,,,,,177.4,243.2,-746.4,196.0,105.1,-939.7,0
predicted,233.4,,,,,,,,,,178.3,236.2,-753.9,196.0,105.1,-939.7,0
predicted,238.4,,,,,,,,,,179.3,229.2,-761.6,196.0,105.1,-939.7,0
predicted,243.4,,,,,,,,,,180.2,222.1,-769.6,196.0,105.1,-939.7,0
predicted,248.4,,,,,,,,,,181.2,215.1,-777.8,196.0,105.1,-939.7,0
predicted,253.4,,,,,,,,,,182.1,208.2,-786.2,196.0,105.1,-939.7,0
predicted,258.4,,,,,,,,,,183.1,201.2,-794.9,196.0,105.1,-939.7,0
predicted,263.4,,,,,,,,,,184.0,194.2,-803.8,196.0,105.1,-939.7,0
predicted,268.4,,,,,,,,,,184.9,187.3,-812.9,196.0,105.1,-939.7,0
predicted,273.4,,,,,,,,,,185.9,180.3,-822.2,196.0,105.1,-939.7,0
predicted,278.4,,,,,,,,,,186.8,173.4,-831.8,196.0,105.1,-939.7,0
predicted,283.4,,,,,,,,,,187.7,166.5,-841.6,196.0,105.1,-939.7,0
predicted,288.4,,,,,,,,,,188.7,159.6,-851.6,196.0,105.1,-939.7,0
predicted,293.4,,,,,,,,,,189.6,152.7,-861.9,196.0,105.1,-939.7,0
predicted,298.4,,,,,,,,,,190.5,145.9,-872.3,196.0,105.1,-939.7,0
predicted,303.4,,,,,,,,,,191.4,139.0,-883.0,196.0,105.1,-939.7,0
predicted,308.4,,,,,,,,,,192.3,132.2,-893.9,196.0,105.1,-939.7,0
predicted,313.4,,,,,,,,,,193.3,125.4,-905.0,196.0,105.1,-939.7,0
predicted,318.4,,,,,,,,,,194.2,118.6,-916.4,196.0,105.1,-939.7,0
predicted,323.4,,,,,,,,,,195.1,111.8,-927.9,196.0,105.1,-939.7,0
predicted,328.4,,,,,,,,,,196.0,105.1,-939.7,196.0,105.1,-939.7,0
predicted,333.4,,,,,,,,,,196.9,98.3,-951.7,196.0,105.1,-939.7,0
