source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1793.1,336.3,-1321.6,-1793.1,336.3,-1321.6,,,,,,,,,,0
measured,36.7,-1880.1,286.9,-1344.6,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,72.2,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,143.1,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,176.4,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,217.9,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,408.4,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,456.3,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,490.4,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,525.2,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,556.3,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
measured,760.7,,,,-1880.1,286.9,-1344.6,,,,,,,,,,0
predicted,-28705.7,,,,,,,,,,323.1,1463.1,-774.2,100.4,-21.6,-891.7,0
predicted,-28700.7,,,,,,,,,,320.6,1446.8,-774.1,100.4,-21.6,-891.7,0
predicted,-28695.7,,,,,,,,,,318.2,1430.5,-774.3,100.4,-21.6,-891.7,0
predicted,-28690.7,,,,,,,,,,315.8,1414.3,-774.7,100.4,-21.6,-891.7,0
predicted,-28685.7,,,,,,,,,,313.3,1398.1,-775.3,100.4,-21.6,-891.7,0
predicted,-28680.7,,,,,,,,,,310.9,1382.0,-776.2,100.4,-21.6,-891.7,0
predicted,-28675.7,,,,,,,,,,308.5,1365.9,-777.3,100.4,-21.6,-891.7,0
predicted,-28670.7,,,,,,,,,,306.1,1349.9,-778.7,100.4,-21.6,-891.7,0
predicted,-28665.7,,,,,,,,,,303.7,1334.0,-780.3,100.4,-21.6,-891.7,0
predicted,-28660.7,,,,,,,,,,301.3,1318.0,-782.2,100.4,-21.6,-891.7,0
predicted,-28655.7,,,,,,,,,,299.0,1302.2,-784.3,100.4,-21.6,-891.7,0
predicted,-28650.7,,,,,,,,,,296.6,1286.3,-786.6,100.4,-21.6,-891.7,0
