source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1262.9,2522.4,-817.6,-1262.9,2522.4,-817.6,,,,,,,,,,0
measured,16.5,,,,-1262.9,2522.4,-817.6,,,,,,,,,,0
measured,56.2,,,,-1262.9,2522.4,-817.6,,,,,,,,,,0
measured,70.0,-1193.5,2509.5,-530.8,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,87.4,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,103.1,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,119.0,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,136.8,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,149.9,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,166.4,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,182.6,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,199.8,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,218.6,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,232.5,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,248.5,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,257.0,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,273.1,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,292.1,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,306.3,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,321.9,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,336.8,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,353.2,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,373.1,,,,-1193.5,2509.5,-530.8,,,,,,,,,,0
measured,385.4,-1183.2,2480.8,-896.7,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,400.5,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,417.0,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,432.3,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,447.2,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,455.5,-905.7,2321.9,-279.2,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,471.0,-876.1,2321.9,-291.3,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,487.9,-869.4,2318.1,-287.8,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,503.7,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,520.7,,,,-1183.2,2480.8,-896.7,,,,,,,,,,0
measured,534.0,-1548.9,2130.0,-273.4,-1548.9,2130.0,-273.4,,,,,,,,,,0
measured,549.8,-1529.2,2127.4,-268.7,-1529.2,2127.4,-268.7,,,,,,,,,,0
measured,565.7,-1510.4,2125.0,-273.7,-1510.4,2125.0,-273.7,,,,,,,,,,0
measured,581.9,-1523.0,2116.7,-273.6,-1522.5,2116.8,-273.5,,,,,,,,,,0
measured,600.6,-1522.4,2111.3,-274.9,-1524.3,2110.7,-275.1,348.1,-291.1,-372.6,,,,,,,0
measured,614.3,-1537.4,2102.2,-276.1,-1534.7,2103.2,-276.9,113.9,-341.7,-444.7,,,,,,,0
measured,630.0,-1553.3,2092.3,-274.6,-1549.8,2093.5,-277.1,-88.4,-388.9,-511.4,,,,,,,0
measured,645.8,-1580.7,2081.5,-272.7,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,655.9,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,674.5,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,687.0,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,703.2,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,718.9,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,735.4,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,754.6,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,833.0,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
measured,855.0,,,,-1574.4,2082.6,-275.9,-306.7,-432.1,-570.2,,,,,,,0
predicted,-4168.1,,,,,,,,,,-58.2,1481.2,-608.7,-124.7,-14.5,-914.4,0
predicted,-4163.1,,,,,,,,,,-58.7,1470.1,-613.4,-124.7,-14.5,-914.4,0
predicted,-4158.1,,,,,,,,,,-59.2,1459.1,-618.2,-124.7,-14.5,-914.4,0
predicted,-4153.1,,,,,,,,,,-59.6,1448.1,-623.4,-124.7,-14.5,-914.4,0
predicted,-4148.1,,,,,,,,,,-60.1,1437.1,-628.7,-124.7,-14.5,-914.4,0
predicted,-4143.1,,,,,,,,,,-60.6,1426.1,-634.3,-124.7,-14.5,-914.4,0
predicted,-4138.1,,,,,,,,,,-61.1,1415.2,-640.1,-124.7,-14.5,-914.4,0
predicted,-4133.1,,,,,,,,,,-61.6,1404.2,-646.1,-124.7,-14.5,-914.4,0
predicted,-4128.1,,,,,,,,,,-62.1,1393.3,-652.4,-124.7,-14.5,-914.4,0
predicted,-4123.1,,,,,,,,,,-62.6,1382.5,-658.9,-124.7,-14.5,-914.4,0
predicted,-4118.1,,,,,,,,,,-63.0,1371.6,-665.6,-124.7,-14.5,-914.4,0
predicted,-4113.1,,,,,,,,,,-63.5,1360.8,-672.6,-124.7,-14.5,-914.4,0
predicted,-4108.1,,,,,,,,,,-64.0,1350.0,-679.8,-124.7,-14.5,-914.4,0
predicted,-4103.1,,,,,,,,,,-64.5,1339.2,-687.2,-124.7,-14.5,-914.4,0
predicted,-4098.1,,,,,,,,,,-65.0,1328.5,-694.8,-124.7,-14.5,-914.4,0
predicted,-4093.1,,,,,,,,,,-65.4,1317.7,-702.7,-124.7,-14.5,-914.4,0
predicted,-4088.1,,,,,,,,,,-65.9,1307.0,-710.8,-124.7,-14.5,-914.4,0
predicted,-4083.1,,,,,,,,,,-66.4,1296.4,-719.1,-124.7,-14.5,-914.4,0
predicted,-4078.1,,,,,,,,,,-66.9,1285.7,-727.7,-124.7,-14.5,-914.4,0
predicted,-4073.1,,,,,,,,,,-67.3,1275.1,-736.5,-124.7,-14.5,-914.4,0
