source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-80.6,2500.2,-1030.0,-80.6,2500.2,-1030.0,,,,,,,,,,0
measured,16.5,,,,-80.6,2500.2,-1030.0,,,,,,,,,,0
measured,33.6,-98.6,2424.9,-919.5,-98.6,2424.9,-919.5,,,,,,,,,,0
measured,48.7,-91.7,2391.5,-862.2,-91.7,2391.5,-862.3,,,,,,,,,,0
measured,65.4,-113.4,2350.6,-821.9,-113.2,2350.6,-821.8,,,,,,,,,,0
measured,81.1,-100.4,2314.0,-771.4,-106.2,2313.6,-773.9,-290.8,-2235.1,2705.3,,,,,,,0
measured,98.2,-105.1,2281.9,-729.8,-106.3,2279.6,-729.8,-238.3,-2185.6,2512.5,,,,,,,0
measured,116.9,-111.1,2243.8,-687.6,-110.3,2242.5,-686.7,-223.6,-2137.8,2292.1,,,,,,,0
measured,134.7,-106.2,2208.2,-650.7,-108.2,2207.6,-650.1,-177.9,-2098.5,2087.1,,,,,,,0
measured,153.6,-120.8,2169.8,-621.7,-117.3,2169.8,-619.5,-194.7,-2067.4,1853.6,,,,,,,0
measured,170.6,-40.0,2145.2,-569.1,-64.4,2142.4,-576.2,37.3,-2015.7,1724.1,,,,,,,0
measured,186.2,-40.2,2112.5,-543.4,-39.7,2113.1,-544.1,162.0,-1985.4,1589.8,,,,,,,0
measured,204.2,-45.9,2078.8,-519.8,-35.4,2079.3,-517.1,218.2,-1957.9,1418.3,,,,,,,0
measured,221.1,-52.8,2044.7,-499.2,-43.5,2045.6,-497.1,233.7,-1939.3,1251.8,,,,,,,0
measured,235.3,-62.2,2009.9,-481.9,-55.4,2012.9,-481.5,224.3,-1936.5,1114.8,,,,,,,0
measured,251.2,-50.6,1981.3,-464.6,-54.2,1980.6,-465.0,228.0,-1927.8,961.8,,,,,,,0
measured,266.2,-50.2,1947.9,-453.1,-52.3,1948.4,-452.7,286.5,-1912.6,813.2,,,,,,,0
predicted,-5437.8,,,,,,,,,,103.7,1359.4,-454.3,485.3,149.5,-894.0,0
predicted,-5432.8,,,,,,,,,,108.0,1345.7,-451.8,485.3,149.5,-894.0,0
predicted,-5427.8,,,,,,,,,,112.3,1332.1,-449.5,485.3,149.5,-894.0,0
predicted,-5422.8,,,,,,,,,,116.6,1318.5,-447.6,485.3,149.5,-894.0,0
predicted,-5417.8,,,,,,,,,,120.9,1304.9,-445.8,485.3,149.5,-894.0,0
predicted,-5412.8,,,,,,,,,,125.2,1291.4,-444.3,485.3,149.5,-894.0,0
predicted,-5407.8,,,,,,,,,,129.4,1277.9,-443.1,485.3,149.5,-894.0,0
predicted,-5402.8,,,,,,,,,,133.7,1264.4,-442.1,485.3,149.5,-894.0,0
predicted,-5397.8,,,,,,,,,,137.9,1251.0,-441.4,485.3,149.5,-894.0,0
predicted,-5392.8,,,,,,,,,,142.1,1237.6,-440.9,485.3,149.5,-894.0,0
predicted,-5387.8,,,,,,,,,,146.3,1224.2,-440.6,485.3,149.5,-894.0,0
predicted,-5382.8,,,,,,,,,,150.5,1210.9,-440.6,485.3,149.5,-894.0,0
predicted,-5377.8,,,,,,,,,,154.7,1197.6,-440.9,485.3,149.5,-894.0,0
predicted,-5372.8,,,,,,,,,,158.9,1184.4,-441.3,485.3,149.5,-894.0,0
predicted,-5367.8,,,,,,,,,,163.1,1171.2,-442.1,485.3,149.5,-894.0,0
predicted,-5362.8,,,,,,,,,,167.2,1158.0,-443.1,485.3,149.5,-894.0,0
predicted,-5357.8,,,,,,,,,,171.4,1144.8,-444.3,485.3,149.5,-894.0,0
predicted,-5352.8,,,,,,,,,,175.5,1131.7,-445.7,485.3,149.5,-894.0,0
predicted,-5347.8,,,,,,,,,,179.7,1118.6,-447.4,485.3,149.5,-894.0,0
predicted,-5342.8,,,,,,,,,,183.8,1105.5,-449.4,485.3,149.5,-894.0,0
predicted,-5337.8,,,,,,,,,,187.9,1092.5,-451.6,485.3,149.5,-894.0,0
predicted,-5332.8,,,,,,,,,,192.0,1079.5,-454.0,485.3,149.5,-894.0,0
predicted,-5327.8,,,,,,,,,,196.1,1066.5,-456.6,485.3,149.5,-894.0,0
predicted,-5322.8,,,,,,,,,,200.1,1053.6,-459.5,485.3,149.5,-894.0,0
predicted,-5317.8,,,,,,,,,,204.2,1040.7,-462.7,485.3,149.5,-894.0,0
predicted,-5312.8,,,,,,,,,,208.3,1027.8,-466.1,485.3,149.5,-894.0,0
predicted,-5307.8,,,,,,,,,,212.3,1015.0,-469.7,485.3,149.5,-894.0,0
predicted,-5302.8,,,,,,,,,,216.4,1002.2,-473.5,485.3,149.5,-894.0,0
predicted,-5297.8,,,,,,,,,,220.4,989.4,-477.6,485.3,149.5,-894.0,0
predicted,-5292.8,,,,,,,,,,224.4,976.7,-481.9,485.3,149.5,-894.0,0
predicted,-5287.8,,,,,,,,,,228.4,964.0,-486.5,485.3,149.5,-894.0,0
