source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-1840.4,701.1,-1402.1,-1840.4,701.1,-1402.1,,,,,,,,,,0
measured,15.4,-1955.1,621.6,-1435.2,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,31.6,-2008.7,585.3,-1459.1,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,47.5,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,62.4,-2123.7,503.5,-1496.4,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,81.8,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,93.9,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,109.3,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,125.2,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,173.6,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,182.2,-2389.3,-25.8,-1563.7,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,198.2,-2394.6,-56.1,-1569.4,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,214.2,-2369.3,-56.4,-1566.1,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,233.8,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,247.2,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,373.0,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,525.4,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,571.8,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
measured,659.8,,,,-1955.1,621.6,-1435.2,,,,,,,,,,0
predicted,-6425.7,,,,,,,,,,-58.2,1481.2,-608.7,-124.7,-14.5,-914.4,0
predicted,-6420.7,,,,,,,,,,-58.7,1470.1,-613.4,-124.7,-14.5,-914.4,0
predicted,-6415.7,,,,,,,,,,-59.2,1459.1,-618.2,-124.7,-14.5,-914.4,0
predicted,-6410.7,,,,,,,,,,-59.6,1448.1,-623.4,-124.7,-14.5,-914.4,0
predicted,-6405.7,,,,,,,,,,-60.1,1437.1,-628.7,-124.7,-14.5,-914.4,0
predicted,-6400.7,,,,,,,,,,-60.6,1426.1,-634.3,-124.7,-14.5,-914.4,0
predicted,-6395.7,,,,,,,,,,-61.1,1415.2,-640.1,-124.7,-14.5,-914.4,0
predicted,-6390.7,,,,,,,,,,-61.6,1404.2,-646.1,-124.7,-14.5,-914.4,0
predicted,-6385.7,,,,,,,,,,-62.1,1393.3,-652.4,-124.7,-14.5,-914.4,0
predicted,-6380.7,,,,,,,,,,-62.6,1382.5,-658.9,-124.7,-14.5,-914.4,0
predicted,-6375.7,,,,,,,,,,-63.0,1371.6,-665.6,-124.7,-14.5,-914.4,0
predicted,-6370.7,,,,,,,,,,-63.5,1360.8,-672.6,-124.7,-14.5,-914.4,0
predicted,-6365.7,,,,,,,,,,-64.0,1350.0,-679.8,-124.7,-14.5,-914.4,0
predicted,-6360.7,,,,,,,,,,-64.5,1339.2,-687.2,-124.7,-14.5,-914.4,0
predicted,-6355.7,,,,,,,,,,-65.0,1328.5,-694.8,-124.7,-14.5,-914.4,0
predicted,-6350.7,,,,,,,,,,-65.4,1317.7,-702.7,-124.7,-14.5,-914.4,0
predicted,-6345.7,,,,,,,,,,-65.9,1307.0,-710.8,-124.7,-14.5,-914.4,0
predicted,-6340.7,,,,,,,,,,-66.4,1296.4,-719.1,-124.7,-14.5,-914.4,0
predicted,-6335.7,,,,,,,,,,-66.9,1285.7,-727.7,-124.7,-14.5,-914.4,0
predicted,-6330.7,,,,,,,,,,-67.3,1275.1,-736.5,-124.7,-14.5,-914.4,0
predicted,-6325.7,,,,,,,,,,-67.8,1264.5,-745.5,-124.7,-14.5,-914.4,0
predicted,-6320.7,,,,,,,,,,-68.3,1253.9,-754.7,-124.7,-14.5,-914.4,0
predicted,-6315.7,,,,,,,,,,-68.7,1243.4,-764.1,-124.7,-14.5,-914.4,0
predicted,-6310.7,,,,,,,,,,-69.2,1232.9,-773.8,-124.7,-14.5,-914.4,0
predicted,-6305.7,,,,,,,,,,-69.7,1222.4,-783.7,-124.7,-14.5,-914.4,0
predicted,-6300.7,,,,,,,,,,-70.1,1211.9,-793.8,-124.7,-14.5,-914.4,0
predicted,-6295.7,,,,,,,,,,-70.6,1201.5,-804.1,-124.7,-14.5,-914.4,0
predicted,-6290.7,,,,,,,,,,-71.1,1191.1,-814.6,-124.7,-14.5,-914.4,0
predicted,-6285.7,,,,,,,,,,-71.5,1180.7,-825.4,-124.7,-14.5,-914.4,0
predicted,-6280.7,,,,,,,,,,-72.0,1170.4,-836.4,-124.7,-14.5,-914.4,0
predicted,-6275.7,,,,,,,,,,-72.5,1160.1,-847.6,-124.7,-14.5,-914.4,0
predicted,-6270.7,,,,,,,,,,-72.9,1149.8,-859.0,-124.7,-14.5,-914.4,0
predicted,-6265.7,,,,,,,,,,-73.4,1139.5,-870.6,-124.7,-14.5,-914.4,0
predicted,-6260.7,,,,,,,,,,-73.8,1129.3,-882.4,-124.7,-14.5,-914.4,0
predicted,-6255.7,,,,,,,,,,-74.3,1119.1,-894.5,-124.7,-14.5,-914.4,0
predicted,-6250.7,,,,,,,,,,-74.7,1108.9,-906.7,-124.7,-14.5,-914.4,0
predicted,-6245.7,,,,,,,,,,-75.2,1098.7,-919.2,-124.7,-14.5,-914.4,0
predicted,-6240.7,,,,,,,,,,-75.6,1088.6,-931.9,-124.7,-14.5,-914.4,0
predicted,-6235.7,,,,,,,,,,-76.1,1078.5,-944.7,-124.7,-14.5,-914.4,0
predicted,-6230.7,,,,,,,,,,-76.5,1068.5,-957.8,-124.7,-14.5,-914.4,0
predicted,-6225.7,,,,,,,,,,-77.0,1058.4,-971.1,-124.7,-14.5,-914.4,0
predicted,-6220.7,,,,,,,,,,-77.4,1048.4,-984.6,-124.7,-14.5,-914.4,0
predicted,-6215.7,,,,,,,,,,-77.9,1038.5,-998.3,-124.7,-14.5,-914.4,0
predicted,-6210.7,,,,,,,,,,-78.3,1028.5,-1012.2,-124.7,-14.5,-914.4,0
predicted,-6205.7,,,,,,,,,,-78.7,1018.6,-1026.3,-124.7,-14.5,-914.4,0
predicted,-6200.7,,,,,,,,,,-79.2,1008.7,-1040.7,-124.7,-14.5,-914.4,0
predicted,-6195.7,,,,,,,,,,-79.6,998.9,-1055.2,-124.7,-14.5,-914.4,0
predicted,-6190.7,,,,,,,,,,-80.1,989.1,-1069.9,-124.7,-14.5,-914.4,0
predicted,-6185.7,,,,,,,,,,-80.5,979.3,-1084.8,-124.7,-14.5,-914.4,0
predicted,-6180.7,,,,,,,,,,-80.9,969.5,-1099.9,-124.7,-14.5,-914.4,0
predicted,-6175.7,,,,,,,,,,-81.3,960.2,-1105.1,-124.7,-14.5,-914.4,1
predicted,-6170.7,,,,,,,,,,-81.7,951.7,-1090.9,-124.7,-14.5,-914.4,1
predicted,-6165.7,,,,,,,,,,-82.1,943.2,-1077.1,-124.7,-14.5,-914.4,1
predicted,-6160.7,,,,,,,,,,-82.5,934.7,-1063.5,-124.7,-14.5,-914.4,1
predicted,-6155.7,,,,,,,,,,-82.8,926.3,-1050.2,-124.7,-14.5,-914.4,1
predicted,-6150.7,,,,,,,,,,-83.2,917.9,-1037.2,-124.7,-14.5,-914.4,1
predicted,-6145.7,,,,,,,,,,-83.6,909.5,-1024.5,-124.7,-14.5,-914.4,1
predicted,-6140.7,,,,,,,,,,-84.0,901.1,-1012.0,-124.7,-14.5,-914.4,1
predicted,-6135.7,,,,,,,,,,-84.3,892.7,-999.8,-124.7,-14.5,-914.4,1
predicted,-6130.7,,,,,,,,,,-84.7,884.4,-987.9,-124.7,-14.5,-914.4,1
predicted,-6125.7,,,,,,,,,,-85.1,876.1,-976.3,-124.7,-14.5,-914.4,1
predicted,-6120.7,,,,,,,,,,-85.4,867.8,-965.0,-124.7,-14.5,-914.4,1
predicted,-6115.7,,,,,,,,,,-85.8,859.5,-953.9,-124.7,-14.5,-914.4,1
