throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
21,0,204579.759912,,56.54,-3.62,103.07,301.6,2365.8,-616.8,True,,312.6,0.6,301.6,2365.8,-616.8,,,,False,1,1,,,,,,,,,,,,,0
21,1,204579.793846,33.93,45.57,4.39,110.42,288.2,2245.4,-712.7,True,,288.9,0.1,288.2,2245.4,-712.7,,,,False,2,2,,,,,,,,,,,,,0
21,2,204579.822837,28.99,35.0,12.76,118.0,271.6,2128.4,-812.4,True,,268.1,0.8,271.6,2128.4,-812.4,,,,False,3,3,,,,,,,,,,,,,0
21,3,204579.851823,28.99,24.54,22.15,125.95,252.6,2012.0,-922.6,True,,249.4,0.1,252.6,2012.0,-922.6,,,,False,4,4,,,,,,,,,,,,,0
21,4,204579.88076,28.94,14.5,31.67,132.83,241.9,1903.6,-1032.3,True,,235.1,0.6,240.9,1902.6,-1033.3,-485.3,-3624.9,-3811.0,True,5,5,,,,,,,,,,,,,0
21,5,204579.909474,28.71,4.58,42.15,141.16,218.6,1791.9,-1153.7,True,,220.0,0.3,220.0,1792.1,-1153.5,-508.1,-3561.9,-4002.5,True,6,6,,,,,,,,,,,,,0
21,6,204579.94413,34.66,1.7,36.4,142.17,213.3,1755.5,-1100.0,True,,218.1,0.4,211.5,1745.6,-1121.4,-469.1,-3202.9,-3574.3,True,7,7,,,,,,,,,,,,,0
21,7,204579.97966,35.53,-6.56,20.37,145.09,198.2,1651.5,-950.5,True,,212.8,0.2,198.7,1656.3,-963.7,-445.8,-3009.9,-2842.8,True,8,8,,,,,,,,,,,,,0
21,8,204580.008205,28.55,-11.72,10.82,146.45,193.5,1588.8,-861.0,True,,210.3,1.0,193.5,1588.8,-861.0,,,,False,4,4,,,,,,,,,,,,,1
21,9,204580.038344,30.14,-17.21,2.3,150.77,164.7,1512.9,-786.5,True,,203.8,0.3,164.7,1512.9,-786.5,-378.1,-2159.5,2296.7,False,5,5,,,,,,,,,,,,,1
21,10,204580.071424,33.08,-19.41,-2.4,145.6,214.2,1507.4,-732.9,True,,210.7,6.5,214.0,1507.1,-732.8,-147.5,-1891.7,1917.7,False,6,6,,,,,,,,,,,,,1
21,11,204580.10728,35.86,-28.07,-10.33,154.47,157.1,1385.7,-673.0,True,,197.9,0.7,166.9,1395.9,-674.2,-228.8,-1949.2,1531.4,True,7,7,-12.4,-58.8,-851.0,940.0,-140.5,-1197.0,-1596.2,1.0,0.0,1.0,False,,1
21,12,204580.140342,33.06,-35.98,-17.29,158.66,140.8,1289.7,-614.8,True,,192.1,0.1,138.5,1289.6,-616.5,-280.7,-2034.6,1224.4,True,8,8,-56.9,-143.5,-801.2,890.0,-173.8,-1259.6,-1327.4,1.0,0.0,1.0,False,,1
21,13,204580.178872,38.53,-41.16,-20.62,161.27,133.1,1228.7,-588.6,True,,188.6,0.4,130.8,1223.6,-586.6,-296.8,-2026.8,834.3,True,9,9,-66.3,-132.8,-803.0,845.0,-186.7,-1274.9,-1311.1,1.0,0.0,1.0,False,,1
21,14,204580.2103,31.43,-46.51,-23.27,164.79,118.6,1163.3,-570.7,True,,184.2,0.2,119.6,1164.8,-571.2,-311.2,-2017.2,520.5,True,10,10,-81.5,-134.1,-803.4,805.0,-198.9,-1289.6,-1258.9,1.0,0.0,1.0,False,,1
21,15,204580.244679,34.38,-51.53,-24.6,167.13,115.3,1106.9,-563.7,True,,181.3,0.4,114.5,1106.3,-563.9,-307.6,-1984.0,183.2,True,11,11,-73.5,-110.2,-800.1,765.0,-199.8,-1288.3,-1220.4,1.0,0.0,1.0,False,,1
21,16,204580.300646,55.97,-56.89,-25.2,171.13,99.1,1041.8,-566.7,True,,176.8,0.5,99.4,1040.8,-567.1,-300.4,-1887.1,-336.4,True,12,12,-78.4,-73.5,-827.4,740.0,-197.4,-1240.1,-1455.5,1.0,0.0,1.0,False,,1
21,17,204580.349461,48.81,-67.48,-23.55,178.66,74.2,917.6,-600.2,True,,168.8,0.2,74.6,921.0,-599.8,-302.2,-1840.3,-776.6,True,13,13,,,,,,,,,,,,,1
21,18,204580.389545,40.08,-74.84,-19.78,184.25,57.2,832.6,-649.8,True,,163.3,0.5,56.8,830.7,-649.6,-303.6,-1803.0,-1127.0,True,14,14,,,,,,,,,,,,,1
21,19,204580.428412,38.87,-80.05,-16.38,188.52,43.2,772.2,-692.6,True,,159.4,0.6,43.0,770.3,-694.2,-302.0,-1752.3,-1437.6,True,15,15,,,,,,,,,,,,,1
