source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-490.6,2516.0,-1122.6,-490.6,2516.0,-1122.6,,,,,,,,,,0
measured,18.9,-515.3,2509.5,-1130.4,-515.3,2509.5,-1130.4,,,,,,,,,,0
measured,33.1,-521.1,2503.7,-1132.0,-521.1,2503.7,-1132.0,,,,,,,,,,0
measured,49.6,-529.8,2498.9,-1132.5,-530.0,2498.9,-1132.6,,,,,,,,,,0
measured,97.6,,,,-530.0,2498.9,-1132.6,,,,,,,,,,0
measured,106.6,,,,-530.0,2498.9,-1132.6,,,,,,,,,,0
measured,122.4,,,,-530.0,2498.9,-1132.6,,,,,,,,,,0
measured,137.4,-553.4,2496.5,-1109.7,-553.6,2496.4,-1110.2,-396.2,-122.6,-492.1,,,,,,,0
measured,154.3,-550.1,2497.1,-1106.4,-551.3,2497.3,-1106.5,-334.5,-100.1,-559.3,,,,,,,0
measured,171.7,-552.7,2494.4,-1108.8,-552.2,2495.4,-1108.1,-304.6,-95.5,-670.2,,,,,,,0
measured,186.6,-552.9,2493.3,-1107.8,-552.7,2493.8,-1108.8,-280.9,-92.4,-759.4,,,,,,,0
measured,202.0,-557.4,2493.0,-1109.3,-556.0,2492.9,-1110.5,-267.7,-88.5,-855.1,,,,,,,0
measured,217.3,-560.4,2491.5,-1109.1,-559.5,2491.6,-1111.3,-257.5,-86.2,-946.4,,,,,,,0
measured,233.1,-560.9,2491.4,-1108.9,-561.4,2491.1,-1111.5,-245.5,-82.9,-1036.2,,,,,,,0
measured,252.8,-552.3,2492.5,-1104.6,-555.6,2491.8,-1108.3,-219.6,-76.9,-1144.5,,,,,,,0
measured,266.4,-554.4,2491.8,-1105.6,-554.2,2491.9,-1107.4,-201.2,-72.4,-1203.4,,,,,,,0
measured,282.5,-563.2,2489.5,-1109.4,-559.5,2490.3,-1109.8,-193.2,-70.2,-1284.6,,,,,,,0
measured,295.6,-556.6,2488.4,-1108.3,-558.3,2488.8,-1110.4,-179.2,-68.8,-1340.5,,,,,,,0
measured,305.5,-550.8,2487.4,-1108.1,-554.2,2487.7,-1110.5,-127.7,-57.2,-1282.9,,,,,,,0
measured,324.3,-556.0,2487.1,-1109.4,-554.7,2486.7,-1111.9,-97.4,-48.3,-1289.8,,,,,,,0
measured,338.1,-555.9,2487.0,-1107.7,-555.4,2486.6,-1110.8,-60.1,-43.8,-1206.3,,,,,,,0
measured,353.8,-556.6,2488.0,-1106.2,-556.3,2487.3,-1109.3,-14.9,-44.9,-1032.5,,,,,,,0
measured,369.1,-554.5,2488.0,-1105.1,-555.3,2487.8,-1107.7,-9.3,-40.9,-1026.5,,,,,,,0
measured,385.0,-562.9,2486.7,-1108.4,-560.3,2487.2,-1109.3,-10.6,-35.7,-1024.5,,,,,,,0
measured,405.2,-548.1,2486.6,-1105.5,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
measured,419.0,-1313.0,2528.3,-1352.0,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
measured,433.6,-1282.7,2532.4,-1340.1,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
measured,448.4,-1266.6,2533.9,-1333.3,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
measured,464.3,-1261.1,2532.1,-1332.5,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
measured,484.2,-1265.7,2532.2,-1333.2,-552.3,2486.6,-1108.3,10.6,-32.9,-1054.4,,,,,,,0
