source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,79.3,140.2,-796.8,79.3,140.2,-796.8,,,,,,,,,,0
measured,92.3,,,,79.3,140.2,-796.8,,,,,,,,,,0
measured,111.2,,,,79.3,140.2,-796.8,,,,,,,,,,0
measured,129.8,-608.7,2293.5,-1101.7,-608.7,2293.5,-1101.7,,,,,,,,,,0
measured,148.7,-596.5,2307.6,-1097.7,-596.5,2307.6,-1097.7,,,,,,,,,,0
measured,163.2,-638.3,2324.2,-1102.1,-638.3,2324.2,-1102.1,,,,,,,,,,0
measured,178.2,-631.1,2337.9,-1097.1,-631.1,2337.9,-1097.2,,,,,,,,,,0
measured,194.1,-649.3,2349.3,-1101.4,-645.3,2349.8,-1100.3,-714.6,890.8,-303.0,,,,,,,0
measured,211.4,-646.4,2360.8,-1100.4,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,231.2,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,244.0,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,256.8,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,271.2,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,328.9,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,346.5,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
measured,363.7,,,,-647.8,2361.5,-1101.4,-593.8,842.3,-393.5,,,,,,,0
