source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-539.3,-369.0,-382.3,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,17.1,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,35.7,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,49.0,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,64.9,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,82.1,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,90.6,,,,-539.3,-369.0,-382.3,,,,,,,,,,0
measured,110.0,-669.5,-479.1,-225.5,-669.5,-479.1,-225.5,,,,,,,,,,0
measured,123.5,-665.4,-457.1,-229.1,-665.5,-457.1,-229.1,,,,,,,,,,0
measured,139.7,-682.2,-468.2,-232.9,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,155.3,-721.3,-507.5,-230.1,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,170.5,-732.9,-516.1,-230.6,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,189.3,-762.0,-543.7,-229.6,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,202.8,-783.5,-565.3,-228.7,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,219.0,-827.6,-608.1,-228.8,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,234.4,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,249.3,-946.4,-746.7,-222.9,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,260.3,-994.7,-798.6,-221.0,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,272.3,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,287.5,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,302.5,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,318.5,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,336.4,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,350.1,-1219.5,-1029.6,-228.4,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,367.2,-1193.7,-987.6,-232.4,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,383.5,-1219.1,-1014.5,-234.0,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,399.6,-1251.2,-1047.5,-230.4,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,418.2,-1313.4,-1115.2,-224.7,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,431.8,-1302.6,-1089.6,-228.0,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,448.7,-1326.9,-1109.3,-223.1,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,465.0,-1341.0,-1119.4,-222.8,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,481.2,,,,-682.2,-468.3,-232.6,,,,,,,,,,0
measured,492.4,-754.0,-216.9,-298.8,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,506.1,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,520.9,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,536.8,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,551.9,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,570.3,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,584.9,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,600.1,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
measured,616.0,,,,-754.0,-216.9,-298.8,,,,,,,,,,0
predicted,-20357.6,,,,,,,,,,225.3,1006.8,-578.4,661.8,185.1,-854.5,0
predicted,-20352.6,,,,,,,,,,228.1,1002.4,-579.0,661.8,185.1,-854.5,0
predicted,-20347.6,,,,,,,,,,230.8,998.0,-579.9,661.8,185.1,-854.5,0
predicted,-20342.6,,,,,,,,,,233.5,993.6,-581.0,661.8,185.1,-854.5,0
predicted,-20337.6,,,,,,,,,,236.3,989.2,-582.4,661.8,185.1,-854.5,0
predicted,-20332.6,,,,,,,,,,239.0,984.8,-584.0,661.8,185.1,-854.5,0
predicted,-20327.6,,,,,,,,,,241.8,980.4,-585.9,661.8,185.1,-854.5,0
predicted,-20322.6,,,,,,,,,,244.5,976.0,-588.0,661.8,185.1,-854.5,0
predicted,-20317.6,,,,,,,,,,247.2,971.7,-590.3,661.8,185.1,-854.5,0
predicted,-20312.6,,,,,,,,,,250.0,967.3,-592.9,661.8,185.1,-854.5,0
predicted,-20307.6,,,,,,,,,,252.7,962.9,-595.8,661.8,185.1,-854.5,0
predicted,-20302.6,,,,,,,,,,255.4,958.5,-598.8,661.8,185.1,-854.5,0
predicted,-20297.6,,,,,,,,,,258.1,954.2,-602.2,661.8,185.1,-854.5,0
predicted,-20292.6,,,,,,,,,,260.9,949.8,-605.7,661.8,185.1,-854.5,0
predicted,-20287.6,,,,,,,,,,263.6,945.5,-609.5,661.8,185.1,-854.5,0
predicted,-20282.6,,,,,,,,,,266.3,941.1,-613.6,661.8,185.1,-854.5,0
predicted,-20277.6,,,,,,,,,,269.0,936.8,-617.8,661.8,185.1,-854.5,0
predicted,-20272.6,,,,,,,,,,271.7,932.4,-622.4,661.8,185.1,-854.5,0
predicted,-20267.6,,,,,,,,,,274.4,928.1,-627.1,661.8,185.1,-854.5,0
predicted,-20262.6,,,,,,,,,,277.1,923.8,-632.1,661.8,185.1,-854.5,0
predicted,-20257.6,,,,,,,,,,279.8,919.5,-637.4,661.8,185.1,-854.5,0
predicted,-20252.6,,,,,,,,,,282.5,915.1,-642.8,661.8,185.1,-854.5,0
predicted,-20247.6,,,,,,,,,,285.2,910.8,-648.6,661.8,185.1,-854.5,0
predicted,-20242.6,,,,,,,,,,287.9,906.5,-654.5,661.8,185.1,-854.5,0
predicted,-20237.6,,,,,,,,,,290.6,902.2,-660.7,661.8,185.1,-854.5,0
predicted,-20232.6,,,,,,,,,,293.2,897.9,-667.1,661.8,185.1,-854.5,0
predicted,-20227.6,,,,,,,,,,295.9,893.7,-673.8,661.8,185.1,-854.5,0
predicted,-20222.6,,,,,,,,,,298.6,889.4,-680.7,661.8,185.1,-854.5,0
predicted,-20217.6,,,,,,,,,,301.2,885.1,-687.8,661.8,185.1,-854.5,0
predicted,-20212.6,,,,,,,,,,303.9,880.8,-695.2,661.8,185.1,-854.5,0
predicted,-20207.6,,,,,,,,,,306.6,876.6,-702.8,661.8,185.1,-854.5,0
predicted,-20202.6,,,,,,,,,,309.2,872.3,-710.6,661.8,185.1,-854.5,0
predicted,-20197.6,,,,,,,,,,311.9,868.1,-718.7,661.8,185.1,-854.5,0
predicted,-20192.6,,,,,,,,,,314.5,863.9,-727.0,661.8,185.1,-854.5,0
predicted,-20187.6,,,,,,,,,,317.1,859.6,-735.5,661.8,185.1,-854.5,0
predicted,-20182.6,,,,,,,,,,319.8,855.4,-744.3,661.8,185.1,-854.5,0
predicted,-20177.6,,,,,,,,,,322.4,851.2,-753.2,661.8,185.1,-854.5,0
predicted,-20172.6,,,,,,,,,,325.0,847.0,-762.5,661.8,185.1,-854.5,0
predicted,-20167.6,,,,,,,,,,327.7,842.8,-771.9,661.8,185.1,-854.5,0
predicted,-20162.6,,,,,,,,,,330.3,838.6,-781.6,661.8,185.1,-854.5,0
predicted,-20157.6,,,,,,,,,,332.9,834.4,-791.5,661.8,185.1,-854.5,0
predicted,-20152.6,,,,,,,,,,335.5,830.2,-801.6,661.8,185.1,-854.5,0
predicted,-20147.6,,,,,,,,,,338.1,826.1,-811.9,661.8,185.1,-854.5,0
predicted,-20142.6,,,,,,,,,,340.7,821.9,-822.5,661.8,185.1,-854.5,0
predicted,-20137.6,,,,,,,,,,343.3,817.8,-833.3,661.8,185.1,-854.5,0
predicted,-20132.6,,,,,,,,,,345.8,813.6,-844.3,661.8,185.1,-854.5,0
predicted,-20127.6,,,,,,,,,,348.4,809.5,-855.6,661.8,185.1,-854.5,0
predicted,-20122.6,,,,,,,,,,351.0,805.4,-867.0,661.8,185.1,-854.5,0
predicted,-20117.6,,,,,,,,,,353.6,801.3,-878.7,661.8,185.1,-854.5,0
predicted,-20112.6,,,,,,,,,,356.1,797.1,-890.6,661.8,185.1,-854.5,0
predicted,-20107.6,,,,,,,,,,358.7,793.1,-902.7,661.8,185.1,-854.5,0
predicted,-20102.6,,,,,,,,,,361.2,789.0,-915.0,661.8,185.1,-854.5,0
predicted,-20097.6,,,,,,,,,,363.8,784.9,-927.6,661.8,185.1,-854.5,0
predicted,-20092.6,,,,,,,,,,366.3,780.8,-940.3,661.8,185.1,-854.5,0
predicted,-20087.6,,,,,,,,,,368.8,776.8,-953.3,661.8,185.1,-854.5,0
predicted,-20082.6,,,,,,,,,,371.4,772.7,-966.5,661.8,185.1,-854.5,0
predicted,-20077.6,,,,,,,,,,373.9,768.7,-979.9,661.8,185.1,-854.5,0
predicted,-20072.6,,,,,,,,,,376.4,764.7,-993.5,661.8,185.1,-854.5,0
predicted,-20067.6,,,,,,,,,,378.9,760.7,-1007.3,661.8,185.1,-854.5,0
predicted,-20062.6,,,,,,,,,,381.4,756.7,-1021.4,661.8,185.1,-854.5,0
predicted,-20057.6,,,,,,,,,,383.9,752.7,-1035.6,661.8,185.1,-854.5,0
predicted,-20052.6,,,,,,,,,,386.4,748.7,-1050.1,661.8,185.1,-854.5,0
predicted,-20047.6,,,,,,,,,,388.8,744.7,-1064.7,661.8,185.1,-854.5,0
predicted,-20042.6,,,,,,,,,,391.3,740.8,-1079.6,661.8,185.1,-854.5,0
predicted,-20037.6,,,,,,,,,,393.8,736.8,-1094.6,661.8,185.1,-854.5,0
predicted,-20032.6,,,,,,,,,,396.2,732.9,-1109.9,661.8,185.1,-854.5,0
predicted,-20027.6,,,,,,,,,,398.4,729.4,-1095.7,661.8,185.1,-854.5,1
predicted,-20022.6,,,,,,,,,,400.5,726.0,-1081.6,661.8,185.1,-854.5,1
predicted,-20017.6,,,,,,,,,,402.7,722.6,-1067.7,661.8,185.1,-854.5,1
predicted,-20012.6,,,,,,,,,,404.8,719.1,-1054.2,661.8,185.1,-854.5,1
predicted,-20007.6,,,,,,,,,,406.9,715.7,-1040.9,661.8,185.1,-854.5,1
predicted,-20002.6,,,,,,,,,,409.0,712.3,-1027.9,661.8,185.1,-854.5,1
predicted,-19997.6,,,,,,,,,,411.2,708.9,-1015.2,661.8,185.1,-854.5,1
predicted,-19992.6,,,,,,,,,,413.3,705.5,-1002.7,661.8,185.1,-854.5,1
predicted,-19987.6,,,,,,,,,,415.4,702.2,-990.6,661.8,185.1,-854.5,1
predicted,-19982.6,,,,,,,,,,417.5,698.8,-978.7,661.8,185.1,-854.5,1
predicted,-19977.6,,,,,,,,,,419.6,695.4,-967.0,661.8,185.1,-854.5,1
predicted,-19972.6,,,,,,,,,,421.7,692.1,-955.7,661.8,185.1,-854.5,1
predicted,-19967.6,,,,,,,,,,423.8,688.7,-944.6,661.8,185.1,-854.5,1
predicted,-19962.6,,,,,,,,,,425.8,685.4,-933.8,661.8,185.1,-854.5,1
predicted,-19957.6,,,,,,,,,,427.9,682.1,-923.2,661.8,185.1,-854.5,1
predicted,-19952.6,,,,,,,,,,430.0,678.7,-912.9,661.8,185.1,-854.5,1
predicted,-19947.6,,,,,,,,,,432.1,675.4,-902.9,661.8,185.1,-854.5,1
predicted,-19942.6,,,,,,,,,,434.1,672.1,-893.2,661.8,185.1,-854.5,1
predicted,-19937.6,,,,,,,,,,436.2,668.8,-883.7,661.8,185.1,-854.5,1
predicted,-19932.6,,,,,,,,,,438.3,665.5,-874.5,661.8,185.1,-854.5,1
predicted,-19927.6,,,,,,,,,,440.3,662.2,-865.5,661.8,185.1,-854.5,1
predicted,-19922.6,,,,,,,,,,442.4,658.9,-856.8,661.8,185.1,-854.5,1
predicted,-19917.6,,,,,,,,,,444.4,655.6,-848.3,661.8,185.1,-854.5,1
predicted,-19912.6,,,,,,,,,,446.5,652.4,-840.2,661.8,185.1,-854.5,1
predicted,-19907.6,,,,,,,,,,448.5,649.1,-832.2,661.8,185.1,-854.5,1
predicted,-19902.6,,,,,,,,,,450.5,645.8,-824.6,661.8,185.1,-854.5,1
predicted,-19897.6,,,,,,,,,,452.6,642.6,-817.2,661.8,185.1,-854.5,1
predicted,-19892.6,,,,,,,,,,454.6,639.3,-810.0,661.8,185.1,-854.5,1
predicted,-19887.6,,,,,,,,,,456.6,636.0,-803.1,661.8,185.1,-854.5,1
predicted,-19882.6,,,,,,,,,,458.7,632.8,-796.5,661.8,185.1,-854.5,1
predicted,-19877.6,,,,,,,,,,460.7,629.6,-790.1,661.8,185.1,-854.5,1
predicted,-19872.6,,,,,,,,,,462.7,626.3,-783.9,661.8,185.1,-854.5,1
predicted,-19867.6,,,,,,,,,,464.7,623.1,-778.0,661.8,185.1,-854.5,1
predicted,-19862.6,,,,,,,,,,466.7,619.9,-772.4,661.8,185.1,-854.5,1
predicted,-19857.6,,,,,,,,,,468.8,616.6,-767.0,661.8,185.1,-854.5,1
predicted,-19852.6,,,,,,,,,,470.8,613.4,-761.9,661.8,185.1,-854.5,1
predicted,-19847.6,,,,,,,,,,472.8,610.2,-757.0,661.8,185.1,-854.5,1
predicted,-19842.6,,,,,,,,,,474.8,607.0,-752.4,661.8,185.1,-854.5,1
predicted,-19837.6,,,,,,,,,,476.8,603.8,-748.0,661.8,185.1,-854.5,1
predicted,-19832.6,,,,,,,,,,478.8,600.5,-743.9,661.8,185.1,-854.5,1
predicted,-19827.6,,,,,,,,,,480.8,597.3,-740.0,661.8,185.1,-854.5,1
predicted,-19822.6,,,,,,,,,,482.8,594.1,-736.4,661.8,185.1,-854.5,1
predicted,-19817.6,,,,,,,,,,484.8,590.9,-733.0,661.8,185.1,-854.5,1
predicted,-19812.6,,,,,,,,,,486.8,587.7,-729.9,661.8,185.1,-854.5,1
predicted,-19807.6,,,,,,,,,,488.8,584.6,-727.0,661.8,185.1,-854.5,1
predicted,-19802.6,,,,,,,,,,490.8,581.4,-724.4,661.8,185.1,-854.5,1
predicted,-19797.6,,,,,,,,,,492.7,578.2,-722.0,661.8,185.1,-854.5,1
predicted,-19792.6,,,,,,,,,,494.7,575.0,-719.9,661.8,185.1,-854.5,1
predicted,-19787.6,,,,,,,,,,496.7,571.8,-718.0,661.8,185.1,-854.5,1
predicted,-19782.6,,,,,,,,,,498.7,568.6,-716.3,661.8,185.1,-854.5,1
predicted,-19777.6,,,,,,,,,,500.7,565.4,-714.9,661.8,185.1,-854.5,1
predicted,-19772.6,,,,,,,,,,502.7,562.3,-713.8,661.8,185.1,-854.5,1
predicted,-19767.6,,,,,,,,,,504.6,559.1,-712.9,661.8,185.1,-854.5,1
predicted,-19762.6,,,,,,,,,,506.6,555.9,-712.2,661.8,185.1,-854.5,1
predicted,-19757.6,,,,,,,,,,508.6,552.8,-711.8,661.8,185.1,-854.5,1
predicted,-19752.6,,,,,,,,,,510.6,549.6,-711.6,661.8,185.1,-854.5,1
predicted,-19747.6,,,,,,,,,,512.6,546.4,-711.7,661.8,185.1,-854.5,1
predicted,-19742.6,,,,,,,,,,514.5,543.3,-712.0,661.8,185.1,-854.5,1
predicted,-19737.6,,,,,,,,,,516.5,540.1,-712.6,661.8,185.1,-854.5,1
predicted,-19732.6,,,,,,,,,,518.5,536.9,-713.4,661.8,185.1,-854.5,1
predicted,-19727.6,,,,,,,,,,520.4,533.8,-714.5,661.8,185.1,-854.5,1
predicted,-19722.6,,,,,,,,,,522.4,530.6,-715.8,661.8,185.1,-854.5,1
predicted,-19717.6,,,,,,,,,,524.4,527.5,-717.3,661.8,185.1,-854.5,1
predicted,-19712.6,,,,,,,,,,526.3,524.3,-719.1,661.8,185.1,-854.5,1
predicted,-19707.6,,,,,,,,,,528.3,521.2,-721.1,661.8,185.1,-854.5,1
predicted,-19702.6,,,,,,,,,,530.3,518.0,-723.4,661.8,185.1,-854.5,1
predicted,-19697.6,,,,,,,,,,532.2,514.9,-725.9,661.8,185.1,-854.5,1
predicted,-19692.6,,,,,,,,,,534.2,511.7,-728.7,661.8,185.1,-854.5,1
predicted,-19687.6,,,,,,,,,,536.1,508.6,-731.7,661.8,185.1,-854.5,1
predicted,-19682.6,,,,,,,,,,538.1,505.5,-735.0,661.8,185.1,-854.5,1
predicted,-19677.6,,,,,,,,,,540.1,502.3,-738.4,661.8,185.1,-854.5,1
predicted,-19672.6,,,,,,,,,,542.0,499.2,-742.2,661.8,185.1,-854.5,1
predicted,-19667.6,,,,,,,,,,544.0,496.1,-746.2,661.8,185.1,-854.5,1
predicted,-19662.6,,,,,,,,,,545.9,493.0,-750.4,661.8,185.1,-854.5,1
predicted,-19657.6,,,,,,,,,,547.9,489.8,-754.8,661.8,185.1,-854.5,1
predicted,-19652.6,,,,,,,,,,549.8,486.7,-759.5,661.8,185.1,-854.5,1
predicted,-19647.6,,,,,,,,,,551.7,483.6,-764.5,661.8,185.1,-854.5,1
predicted,-19642.6,,,,,,,,,,553.7,480.5,-769.6,661.8,185.1,-854.5,1
predicted,-19637.6,,,,,,,,,,555.6,477.4,-775.1,661.8,185.1,-854.5,1
