source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,0.0,-256.2,2445.5,-929.5,-256.2,2445.5,-929.5,,,,,,,,,,0
measured,18.5,-261.1,2364.9,-988.4,-261.1,2364.9,-988.4,,,,,,,,,,0
measured,33.2,-254.4,2288.1,-1041.1,-254.4,2288.1,-1041.1,,,,,,,,,,0
measured,51.3,-251.6,2211.0,-1097.0,-251.7,2211.0,-1097.0,,,,,,,,,,0
measured,67.4,-249.9,2144.5,-1113.4,-249.8,2144.1,-1120.0,124.9,-4356.3,-3067.0,,,,,,,0
measured,83.3,-249.4,2093.5,-1067.3,-249.0,2089.1,-1092.0,115.4,-4142.0,-2260.9,,,,,,,0
measured,98.6,-256.9,2038.9,-1024.2,-253.9,2036.3,-1047.7,54.2,-3988.8,-1561.1,,,,,,,0
measured,114.7,-258.1,1985.4,-988.2,-258.1,1985.4,-988.2,,,,,,,,,,1
measured,131.6,-254.1,1938.2,-946.8,-254.1,1938.2,-946.8,-102.2,-3182.5,2212.9,,,,,,,1
measured,144.8,,,,-254.1,1938.2,-946.8,-102.2,-3182.5,2212.9,,,,,,,1
measured,156.4,-243.4,1842.5,-879.0,-243.4,1842.6,-879.1,41.5,-3248.3,2084.1,,,,,,,1
measured,169.4,-253.6,1788.6,-853.8,-249.5,1789.7,-851.7,16.0,-3321.8,1975.8,,,,,,,1
measured,183.1,-271.6,1737.0,-830.1,-264.2,1736.5,-827.3,-76.3,-3361.3,1831.3,,,,,,,1
measured,197.8,-270.6,1682.1,-807.5,-271.0,1680.9,-804.8,-113.2,-3382.0,1664.2,,,,,,,1
measured,211.9,-271.1,1640.9,-789.9,-273.6,1635.7,-787.3,-128.9,-3361.8,1497.4,,,,,,,1
measured,225.9,-245.6,1608.3,-765.0,-257.8,1600.1,-766.7,-68.7,-3303.6,1355.6,,,,,,,1
measured,237.1,-258.4,1551.0,-755.3,-256.4,1557.2,-754.2,-58.3,-3305.3,1232.3,,,,,,,1
measured,252.8,-261.3,1506.6,-744.7,-257.9,1505.9,-742.1,-55.1,-3276.7,1055.3,,,,,,,1
measured,270.7,-253.3,1466.0,-734.3,-254.4,1459.9,-732.6,-37.7,-3215.3,854.1,,,,,,,1
measured,285.1,-264.4,1413.1,-727.7,-260.2,1415.1,-727.1,-41.7,-3180.2,690.7,,,,,,,1
measured,301.0,-261.2,1373.8,-724.0,-261.5,1371.8,-723.7,-34.7,-3142.8,501.6,,,,,,,1
measured,315.5,,,,-261.5,1371.8,-723.7,-34.7,-3142.8,501.6,,,,,,,1
measured,331.7,,,,-261.5,1371.8,-723.7,-34.7,-3142.8,501.6,,,,,,,1
measured,349.7,-261.1,1240.6,-725.4,-261.4,1240.2,-725.5,-21.7,-3005.8,-15.1,,,,,,,1
measured,364.1,-267.3,1195.0,-731.8,-265.4,1197.0,-731.4,-30.3,-2948.4,-207.0,,,,,,,1
measured,379.6,-278.8,1143.2,-743.5,-275.2,1146.3,-742.2,-54.9,-2897.2,-416.8,,,,,,,1
measured,393.5,-270.6,1106.8,-753.8,-274.1,1105.8,-753.4,-56.3,-2830.0,-604.7,,,,,,,1
measured,404.1,-250.4,1090.5,-763.2,-261.1,1083.6,-763.1,-14.4,-2769.7,-732.2,,,,,,,1
measured,423.4,-257.7,1037.7,-780.9,-256.7,1036.0,-781.7,4.1,-2708.2,-930.1,,,,,,,1
measured,435.8,-277.3,981.6,-800.9,-268.4,990.1,-799.0,-24.8,-2694.3,-1070.8,,,,,,,1
measured,451.5,-265.6,952.2,-820.3,-267.9,949.0,-820.5,-37.3,-2668.0,-1233.3,,,,,,,1
measured,466.6,-240.8,936.8,-835.4,-250.7,926.2,-838.3,-22.9,-2612.4,-1383.6,,,,,,,1
measured,485.1,-263.3,879.0,-865.7,-256.6,881.3,-865.9,-4.2,-2549.6,-1549.5,,,,,,,1
measured,503.9,-249.4,855.0,-889.0,-251.4,850.1,-891.4,17.1,-2488.7,-1706.8,,,,,,,1
measured,517.4,-245.4,823.1,-913.9,-246.7,823.7,-913.7,38.7,-2437.4,-1823.4,,,,,,,1
measured,548.3,-267.6,729.0,-990.9,-263.1,734.5,-987.8,40.4,-2361.0,-2089.9,,,,,,,1
measured,558.7,-271.1,690.6,-1028.1,-270.3,695.5,-1023.4,24.0,-2357.2,-2219.0,,,,,,,1
measured,575.8,-262.7,667.3,-1058.2,-268.2,659.1,-1063.5,25.8,-2306.5,-2385.1,,,,,,,1
measured,588.9,-274.3,617.6,-1104.6,-272.9,620.4,-1103.0,8.9,-2291.1,-2514.9,,,,,,,1
measured,604.9,-267.2,593.9,-1107.6,-270.5,588.1,-1122.4,-3.9,-2260.2,-2606.4,,,,,,,1
measured,621.7,-275.5,554.5,-1072.8,-274.1,552.6,-1100.5,-44.3,-2247.4,-2604.2,,,,,,,1
measured,636.8,-280.4,511.0,-1044.9,-279.0,513.8,-1065.5,-79.3,-2253.6,-2520.5,,,,,,,1
measured,665.4,,,,-279.0,513.8,-1065.5,-79.3,-2253.6,-2520.5,,,,,,,1
measured,681.8,,,,-279.0,513.8,-1065.5,-79.3,-2253.6,-2520.5,,,,,,,1
measured,698.0,-284.6,386.3,-936.2,-284.6,386.3,-936.2,,,,,,,,,,2
measured,714.0,-292.2,346.7,-921.5,-292.2,346.7,-921.5,-179.6,-2169.8,1177.6,,,,,,,2
measured,733.0,-287.1,323.0,-903.0,-287.2,322.9,-902.9,-147.3,-2083.6,970.9,,,,,,,2
measured,749.3,-293.9,284.2,-887.6,-291.8,287.6,-888.0,-148.1,-2058.0,805.3,,,,,,,2
