x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,dt12,dt23,dt34,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,bounces_before_hit,has_bounce_before_hit,intercept_valid,x0,y0,z0,vx0,vy0,vz0,gravity_z_mm_s2
-129.8833155,3056.177296,-662.5823797,-82.61337037,3020.750138,-652.4867618,-39.13518942,2988.164773,-645.8571697,6.740777443,2953.782353,-641.6668889,0.017633825,0.016219326,0.017113808,1371.27536,1931.111771,-754.4286989,2680.640491,-2009.045581,1496.186381,0.509033041,0,1,1,1,-129.8833155,3056.177296,-662.5823797,2680.640491,-2009.045581,660.7417724,-9810
-580.3176333,2810.758193,-844.7336568,-540.7875339,2732.759319,-853.735092,-507.7935243,2667.65714,-863.2285026,-474.0750777,2601.125536,-874.8702735,0.016412478,0.013698762,0.013999541,672.1228751,339.5033414,-850.7769683,2408.539439,-4752.413176,-579.3010045,0.475889219,0,1,1,1,-580.3176333,2810.758193,-844.7336568,2408.539439,-4752.413176,-466.4331251,-9810
-464.5592295,2321.671885,-687.3984397,-429.6591409,2241.254502,-718.1801871,-386.5555824,2141.934542,-758.5897281,-346.8314615,2050.401541,-798.2578086,0.013450239,0.016611797,0.015309386,430.6315751,258.9578657,-616.9904576,2594.755955,-5978.881216,1884.062154,0.299628578,0,1,1,1,-464.5592295,2321.671885,-687.3984397,2594.755955,-5978.881216,-2220.641662,-9810
-412.3421737,2692.98544,-1026.999052,-381.9178942,2624.779414,-1055.001053,-347.7380952,2548.154157,-1088.537102,-317.7992332,2481.036355,-1119.74719,0.013422222,0.015079037,0.013208071,653.0113712,304.6451997,-938.602974,2266.70967,-5081.574979,-1529.511555,0.428290671,0,1,1,1,-412.3421737,2692.98544,-1026.999052,2266.70967,-5081.574979,-2018.432735,-9810
-1016.57433,3014.179501,-523.4274597,-980.6637722,2991.810739,-542.5811377,-934.0337769,2962.764816,-570.0986364,-896.4989588,2939.384298,-594.4395733,0.013538705,0.017580059,0.01415107,1211.472546,1626.324388,-649.7326865,2652.436758,-1652.208469,-2071.406464,0.794730166,0,1,1,1,-1016.57433,3014.179501,-523.4274597,2652.436758,-1652.208469,-1346.454084,-9810
-861.7583304,2910.826495,-967.0176389,-849.5939882,2829.594024,-972.8532575,-839.8037506,2764.215627,-979.6693876,-829.6147909,2696.174596,-988.8003214,0.01737281,0.013982173,0.014551618,-406.6320562,-128.4691295,-1018.338089,700.194268,-4675.839422,1033.779127,0.604093398,1,2,1,1,-861.7583304,2910.826495,-967.0176389,700.194268,-4675.839422,-248.9315979,-9810
-453.8017679,3142.250958,-1133.338356,-422.3810075,3106.366347,-1099.377226,-392.1044987,3071.788548,-1035.786856,-364.8248981,3040.633419,-980.9396211,0.017665116,0.017021805,0.015336908,1200.37967,1253.065066,-745.6345459,1778.689718,-2031.38268,2763.428046,0.879976171,0,2,1,1,-453.8017679,3142.250958,-1133.338356,1778.689718,-2031.38268,-3904.334146,-9810
894.562254,2155.19124,-951.4359424,829.1820985,2081.808768,-1028.499218,769.523136,2014.847745,-1101.099284,711.3715625,1949.578611,-1127.726872,0.016403573,0.014968152,0.014589955,-380.8702533,723.6499922,-132.313225,-3985.726585,-4473.566398,2288.161053,0.27403832,0,1,1,1,894.562254,2155.19124,-951.4359424,-3985.726585,-4473.566398,-4615.987856,-9810
759.8408063,2541.639175,-881.1773527,716.8783643,2468.690119,-922.2407832,674.4792683,2396.697608,-964.8852992,631.3275092,2323.427096,-1010.43913,0.014831962,0.014637478,0.01489732,-543.6346579,328.3733248,-510.8926052,-2896.612143,-4918.368557,-23.63010672,0.40563324,0,1,1,1,759.8408063,2541.639175,-881.1773527,-2896.612143,-4918.368557,-2695.557773,-9810
975.1205226,2981.149429,-735.1625969,958.6955727,2918.350534,-786.5747285,942.2318048,2855.403224,-840.5673211,926.3204499,2794.568,-895.0856495,0.015824753,0.015862153,0.015329926,129.2094295,-253.0937175,-576.1294673,-1037.927722,-3968.396499,-2632.318976,0.767983169,0,1,1,1,975.1205226,2981.149429,-735.1625969,-1037.927722,-3968.396499,-3170.154818,-9810
