x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,dt12,dt23,dt34,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,bounces_before_hit,has_bounce_before_hit,intercept_valid,x0,y0,z0,vx0,vy0,vz0,gravity_z_mm_s2
-134.7254564,3058.889278,-661.4568579,-77.65767224,3009.264032,-641.6717061,-33.37922804,2978.006245,-646.3054254,20.2903285,2946.942536,-637.001041,0.020697402,0.016951644,0.016984696,1371.27536,1931.111771,-750.2070749,2680.640491,-2009.045581,1473.393321,0.505366258,0,1,1,1,-129.8833155,3056.177296,-662.5823797,2680.640491,-2009.045581,660.7417724,-9899.678237
-590.2474077,2809.676972,-845.5011125,-543.9958941,2730.029537,-840.9728421,-518.1331789,2684.567734,-870.9882816,-485.5162941,2621.904461,-864.6058564,0.015775675,0.010313143,0.012141481,672.1228751,339.5033414,-847.0707083,2408.539439,-4752.413176,-511.716486,0.481769701,0,1,1,1,-580.3176333,2810.758193,-844.7336568,2408.539439,-4752.413176,-466.4331251,-9562.741949
-463.3111206,2326.379557,-686.1648514,-441.1158452,2255.991167,-722.0771967,-403.5915225,2144.312478,-758.7102804,-352.7311691,2059.829119,-791.7826731,0.010155894,0.017834582,0.015798114,430.6315751,258.9578657,-620.1810081,2594.755955,-5978.881216,1910.078693,0.30121141,0,1,1,1,-464.5592295,2321.671885,-687.3984397,2594.755955,-5978.881216,-2220.641662,-9539.405192
-396.6623031,2688.004543,-1030.049828,-388.8102507,2638.490365,-1057.660416,-345.7859192,2567.71816,-1089.24052,-333.7306602,2518.53791,-1097.038156,0.013244201,0.013077421,0.010813726,653.0113712,304.6451997,-904.5503806,2266.70967,-5081.574979,-1340.117417,0.432864652,0,1,1,1,-412.3421737,2692.98544,-1026.999052,2266.70967,-5081.574979,-2018.432735,-9301.649599
-1026.184504,3017.148022,-521.234071,-984.5316582,2995.671064,-531.5364535,-940.5170045,2956.736384,-556.9122945,-910.7859031,2932.414957,-589.8801486,0.012097585,0.018073499,0.01167183,1211.472546,1626.324388,-632.9923794,2652.436758,-1652.208469,-1980.54391,0.798157086,0,1,1,1,-1016.57433,3014.179501,-523.4274597,2652.436758,-1652.208469,-1346.454084,-9629.859912
-860.3291235,2911.611096,-957.1857533,-845.4253529,2826.104135,-987.8603318,-838.0231091,2759.750588,-988.0093779,-834.6543356,2702.045705,-981.284348,0.018902117,0.013294778,0.012638594,-413.6339989,-81.71073531,-1018.061081,700.194268,-4675.839422,1046.67921,0.595164511,1,2,1,1,-861.7583304,2910.826495,-967.0176389,700.194268,-4675.839422,-248.9315979,-10135.58077
-461.2681828,3138.934353,-1143.545965,-422.9207721,3096.809378,-1091.914125,-395.826154,3066.932966,-1033.670258,-373.8572796,3052.689398,-978.4540286,0.020040037,0.019430751,0.011958261,1173.699324,1283.535806,-706.8605866,1778.689718,-2031.38268,2557.306113,0.863570951,0,2,1,1,-453.8017679,3142.250958,-1133.338356,1778.689718,-2031.38268,-3904.334146,-10203.59626
896.9903353,2154.510571,-939.6699963,838.799674,2082.704623,-1038.648616,764.4530098,2025.996714,-1099.011624,723.0693724,1946.485404,-1131.396002,0.016462507,0.014124987,0.013031422,-380.8702533,723.6499922,-130.3376574,-3985.726585,-4473.566398,2305.529674,0.276381083,0,1,1,1,894.562254,2155.19124,-951.4359424,-3985.726585,-4473.566398,-4615.987856,-9737.81473
759.7077989,2552.427532,-867.7352911,719.1237294,2485.304676,-910.6802102,683.3936421,2405.730013,-951.7317728,632.7580341,2346.88597,-1002.216001,0.014733702,0.012185084,0.011491826,-543.6346579,328.3733248,-512.6204841,-2896.612143,-4918.368557,-37.00466372,0.411589388,0,1,1,1,759.8408063,2541.639175,-881.1773527,-2896.612143,-4918.368557,-2695.557773,-9854.899147
987.6514572,2966.994895,-737.6447597,964.2312775,2908.262957,-773.9994379,946.3527373,2862.859928,-841.8062389,934.2547206,2806.237038,-888.2040954,0.016185423,0.016340736,0.012601491,129.2094295,-253.0937175,-572.5317486,-1037.927722,-3968.396499,-2620.099843,0.769872351,0,1,1,1,975.1205226,2981.149429,-735.1625969,-1037.927722,-3968.396499,-3170.154818,-9790.295681
503.6660032,2645.84437,-503.7720179,462.9815392,2556.459259,-485.7200581,459.8937484,2479.873287,-495.9352657,427.741191,2420.698815,-489.0086567,0.019127228,0.015839817,0.01152007,-71.61686753,39.57053875,-845.8820743,-1097.449017,-5135.922443,2651.801632,0.463512884,1,1,1,1,488.0821309,2658.890985,-495.4420092,-1097.449017,-5135.922443,427.5513128,-9773.209842
-747.9562572,2957.95259,-1011.689846,-712.4723881,2890.392364,-1082.288973,-675.8870145,2791.417272,-1129.855001,-645.5228638,2757.119275,-1054.967251,0.010685709,0.021253291,0.009039022,599.18717,571.5667365,355.6963157,2715.531371,-4756.463173,902.6799099,0.459021978,0,1,1,1,-758.5785153,2949.798323,-1011.997041,2715.531371,-4756.463173,-5204.043915,-9602.614659
1034.07207,2538.009607,-592.9579518,992.4347368,2438.69154,-588.1277101,943.9695872,2337.481348,-595.3582392,908.9076514,2256.073553,-598.5222388,0.017802131,0.018651157,0.011607104,64.60591442,-27.20254311,-907.2568249,-2099.894159,-5633.695337,2446.57994,0.406939607,1,1,1,1,1020.057757,2536.128835,-601.8833362,-2099.894159,-5633.695337,300.6320842,-9652.87316
-381.2267129,2962.82146,-765.6803317,-358.4763575,2913.936763,-790.2210764,-347.0036409,2869.101214,-846.4364574,-312.1268126,2828.139418,-871.501021,0.013050799,0.014208295,0.019023357,1018.861042,672.9800089,-952.3835255,1806.93073,-2936.771641,-2862.273945,0.73371755,0,1,1,1,-390.5449274,2963.661889,-766.3389315,1806.93073,-2936.771641,-2126.668202,-9864.541339
-231.8007115,2773.192684,-1126.45744,-219.6620318,2718.10758,-1077.888677,-197.0895262,2663.205543,-989.7517121,-194.3489121,2653.218115,-966.4325235,0.018316546,0.019997409,0.011778532,605.2159779,247.0846456,-856.3893099,847.7913323,-2538.764401,3597.580347,0.944907512,1,2,1,1,-238.3363978,2773.155225,-1143.230649,847.7913323,-2538.764401,-4278.729827,-9350.609957
80.79860509,2374.35196,-551.9663162,100.2310619,2305.831962,-585.8688316,115.2336469,2226.916308,-619.1798984,127.613595,2144.316677,-645.8928735,0.01402188,0.012214793,0.016567685,520.0591402,208.9742961,-630.5078624,1090.158351,-5427.54783,2019.590052,0.357195642,0,1,1,1,83.99579993,2379.993428,-559.6047887,1090.158351,-5427.54783,-1652.2669,-9513.187843
780.0169885,2088.332484,-652.557636,746.6360284,1976.630535,-595.6919515,714.5513496,1894.682199,-575.4873041,704.1831443,1834.220998,-571.2961986,0.016246914,0.012988893,0.013235153,126.6053307,-121.8660045,-513.222956,-1788.623906,-6055.346019,-1432.552805,0.32252904,0,0,0,1,779.4530563,2088.335293,-638.0505479,-1788.623906,-6055.346019,2116.53961,-9723.540864
-556.0888813,2744.842468,-559.1291058,-545.5649439,2721.638608,-611.197868,-524.0640152,2678.667173,-688.7046911,-494.8154591,2639.537408,-770.3781814,0.011821729,0.0207661,0.011458316,962.0588509,-17.98996297,-620.4496495,1304.420219,-2364.493221,-4697.88493,1.125953854,0,1,1,1,-564.1128053,2748.467105,-550.0522868,1304.420219,-2364.493221,-4547.473301,-9881.115983
