sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
45,2026-04-05T00:38:00.517,0,194306.5557824,nan,0.0,-0.15770499999052845,-363.2966860820834,2367.768640134624,-801.9259763080886,0.0,2397.484375224646,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,1,194306.5722098,0.016427399998065084,0.016427399998065084,-0.14127759999246337,-387.0515055485471,2283.5455008998415,-797.5638231432897,0.0,2318.379195247474,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,2,194306.587333,0.015123199991649017,0.0315505999897141,-0.12615440000081435,-391.31648896244087,2202.4417169960616,-791.2041819302794,0.0,2239.5791214707983,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,3,194306.6029537,0.015620699996361509,0.04717129998607561,-0.11053370000445284,-410.0810414737475,2117.5121388809953,-780.2291873000311,0.0,2160.1780404539277,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,4,194306.6358215,0.03286780000780709,0.0800390999938827,-0.07766589999664575,-436.26625520319885,1960.9156604662144,-778.841097885182,0.0,2012.5103608310542,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,5,194306.6535306,0.017709099978674203,0.0977481999725569,-0.059956800017971545,-457.2384501403503,1884.1502627746404,-785.4660578248454,0.0,1942.2170931465612,1.0,0.0,0.0
45,2026-04-05T00:38:00.517,6,194306.6689281,0.015397500013932586,0.11314569998648949,-0.04455930000403896,-469.5560872092856,1807.0685749552563,-794.4258193702171,0.0,1870.0603362570323,0.0,0.0,0.0
45,2026-04-05T00:38:00.517,7,194306.683902,0.014973899989854544,0.12811959997634403,-0.029585400014184415,-496.9544943284877,1732.445252429376,-806.2613924115009,0.0,1804.748527815163,0.0,0.0,0.0
45,2026-04-05T00:38:00.517,8,194306.6984965,0.014594500011298805,0.14271409998764284,-0.01499090000288561,-521.2419457887218,1656.1237607275862,-819.3235948094671,0.0,1738.0873853896308,0.0,0.0,0.0
45,2026-04-05T00:38:00.517,9,194306.7134874,0.01499090000288561,0.15770499999052845,0.0,-550.7867943444221,1585.5499251567674,-832.2089974594403,0.0,1679.8601959729535,0.0,1.0,0.0
