x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,dt12,dt23,dt34,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,bounces_before_hit,has_bounce_before_hit,intercept_valid,x0,y0,z0,vx0,vy0,vz0,gravity_z_mm_s2
-325.1202602,2469.522796,-650.5509167,-307.4307309,2426.254582,-647.0649728,-296.5329392,2387.480683,-644.6904775,-289.4518749,2344.243438,-649.3026357,0.015175344,0.015354038,0.015627129,351.7206429,103.6122125,-905.6049117,739.3192146,-2600.520124,-2249.914546,0.86384349,1,1,1,1,-321.0598424,2470.085526,-648.8540452,739.3192146,-2600.520124,298.867464,-9684.652166
71.13243706,2529.205207,-1025.980689,81.19657675,2479.1407,-1034.772468,82.12392401,2420.581171,-1049.984893,73.10381594,2370.495695,-1067.233214,0.016308878,0.016407883,0.016956502,97.29523269,341.0665457,-1019.644735,34.01924608,-3360.335386,-363.2703794,0.600326737,1,2,1,1,75.18272274,2525.284547,-1026.381965,34.01924608,-3360.335386,-516.6687374,-9954.700555
184.1722109,2615.055534,-523.7775609,187.5606333,2577.621561,-532.9501589,183.7285479,2545.29746,-540.3394436,170.9526819,2508.869455,-559.5611226,0.018821105,0.013408299,0.017833943,-135.8221561,171.7227016,-808.3217126,-278.7785646,-2111.043552,2393.588491,1.104936653,1,2,1,1,186.167086,2609.978005,-524.0023849,-278.7785646,-2111.043552,-403.9219853,-9789.695602
289.3602195,2493.943724,-711.1655422,289.6016276,2452.94693,-715.8616353,281.984212,2409.375853,-721.6604382,284.2140261,2378.104871,-730.7689312,0.015720281,0.015250446,0.015441288,93.74609254,-45.58642411,-939.7033083,-198.9244934,-2587.284062,2075.687483,0.933587985,1,2,1,1,288.692096,2489.951956,-717.1325964,-198.9244934,-2587.284062,-28.15045758,-9678.322278
712.7573745,2463.275464,-527.877809,697.8023842,2433.086986,-527.4384077,682.0296632,2394.139382,-533.3569543,664.2156701,2345.553583,-541.3639979,0.014401144,0.014975068,0.011339355,-513.0119689,-241.2939504,-807.4400755,-1316.086774,-2901.349147,-2360.035504,0.894284433,1,1,1,1,717.5291648,2471.467502,-528.6477717,-1316.086774,-2901.349147,-79.12087695,-9978.102979
712.9603295,2535.034232,-711.175972,697.9774717,2476.608888,-720.1072099,694.8507197,2440.885594,-717.2894029,693.4103252,2395.09454,-735.5532832,0.019568411,0.013029372,0.017154142,244.8544245,-74.4890801,-930.5679544,-488.0176713,-2732.941363,2122.968309,0.905248075,1,2,1,1,710.9113006,2535.469921,-708.5086376,-488.0176713,-2732.941363,-345.8128251,-9881.009068
149.8885399,2685.887215,-511.0662485,151.7115289,2657.366166,-496.6382856,155.2689741,2612.244545,-512.0109502,156.4076146,2595.790203,-500.8144284,0.016571122,0.017055473,0.014749733,190.4336514,164.1374308,-808.5596165,28.43951525,-2103.0913,2516.556197,1.151623672,1,2,1,1,156.3062331,2687.846991,-504.9740948,28.43951525,-2103.0913,260.1487193,-10319.66359
578.763294,2598.089083,-579.0332539,570.1146122,2551.929372,-581.5565573,560.0835775,2509.910785,-583.0860379,543.0903061,2475.504403,-583.8155106,0.014588227,0.01811156,0.017195736,-23.78752142,10.02081249,-896.1501598,-646.7598708,-2768.85515,-2497.302634,0.885104477,1,1,1,1,580.9329578,2598.900378,-582.705791,-646.7598708,-2768.85515,74.17911024,-9940.015063
206.146031,2660.483708,-451.4015523,198.8540215,2619.097479,-442.5556163,196.186912,2572.008651,-442.3628215,182.5676068,2537.784088,-451.5231624,0.014107287,0.01750554,0.014223664,-290.8765307,-59.74961245,-800.8087591,-466.2143905,-2540.827529,-2608.81673,1.024163509,1,1,1,1,207.9728671,2658.935843,-449.922023,-466.2143905,-2540.827529,289.6784198,-9579.148192
255.2785789,2572.858981,-908.983376,250.9781315,2516.906785,-909.6779603,233.4950413,2475.265965,-917.2111859,224.8078178,2434.266668,-932.972063,0.015897149,0.017746213,0.014238054,-438.9884283,122.4594114,-907.407239,-793.8266851,-2795.965271,32.27747444,0.827118585,1,2,1,1,255.6099211,2568.929024,-908.6154665,-793.8266851,-2795.965271,-159.0491486,-9730.48617
57.3360678,2595.4645,-447.2818243,65.15225866,2561.782803,-430.8979803,81.84336358,2531.230152,-428.5273131,85.99868667,2501.389207,-424.7488523,0.015953648,0.013048659,0.017173077,690.0102655,104.116335,-849.6803387,554.0756427,-2196.100196,-2914.648638,1.088824616,1,1,1,1,61.13441099,2596.690058,-433.4968457,554.0756427,-2196.100196,597.7420474,-9777.24874
124.5153438,2546.53884,-805.1792232,142.3229467,2513.67273,-804.3404849,138.5925823,2436.098614,-833.7046789,144.8741922,2396.799553,-842.8187801,0.016834438,0.015051882,0.020120637,405.9780797,-19.21398236,-987.3626619,334.6293549,-3072.810705,1938.57597,0.782993043,1,2,1,1,126.5625683,2546.582956,-805.3241667,334.6293549,-3072.810705,-449.9411359,-9768.662619
130.0535667,2461.507911,-928.4335885,141.1075747,2427.306605,-915.9591787,146.6159048,2386.203264,-913.2456768,152.0968895,2349.740192,-912.1957662,0.013135442,0.017534132,0.015594044,636.2158117,134.8463832,-909.8067991,525.6203343,-2443.869992,-129.6124375,0.908736382,1,2,1,1,134.2483925,2468.742226,-923.3920482,525.6203343,-2443.869992,533.0510111,-9822.361065
-438.4790044,2551.265275,-564.6966481,-417.2303569,2506.1501,-577.6725759,-399.2870444,2470.861608,-588.3350953,-384.5550727,2433.470073,-600.9013148,0.017643199,0.013338392,0.01510238,573.6384109,173.9049311,-810.4385807,1134.271739,-2669.591411,-2208.679617,0.843916028,1,1,1,1,-435.8634372,2549.841287,-565.6583599,1134.271739,-2669.591411,-433.4653696,-9581.931473
