x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,dt12,dt23,dt34,dt45,dt56,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,bounces_before_hit,has_bounce_before_hit,intercept_valid,x0,y0,z0,vx0,vy0,vz0,gravity_z_mm_s2
-112.39181540020641,3050.725773043891,-706.6930613055129,-88.727902762573,3031.1032280491986,-702.164939851664,-60.73319262842807,3011.605060190184,-691.4223202529705,-36.761516003071854,2996.645599189389,-689.3461677492974,-18.27719087737306,2967.3380841033604,-683.6465511988305,11.604749025851696,2948.775993019022,-688.914258136131,0.016793743834149454,0.01726148560652505,0.016599564653757115,0.015370385961349042,0.015796326113051096,1304.69807738371,1820.0388796751308,-1054.268568257897,1473.6634227396016,-1282.8009752414675,-2696.1027079051205,0.878178493831169,0.0,1.0,1.0,1.0,-110.0188084463058,3051.5278159069517,-710.8820893510967,1473.6634227396016,-1282.8009752414675,708.012257851829,-9854.839118285863
-882.3169738404301,2974.9733261101123,-736.6891060716206,-860.6519105010183,2944.684412237555,-740.3227575105687,-823.8930438520728,2919.0336721655613,-756.8565233441711,-790.1918307599436,2886.212257146298,-772.8159032685332,-754.3535960051621,2847.997966412624,-792.67451823677,-722.1546313872676,2812.0925305808914,-812.324011256928,0.014021491387923435,0.014017794860272022,0.016327778750017962,0.016774060604828875,0.017117502060008345,856.9309593115634,1287.0366580932723,-1168.3206461392997,2088.2381721673655,-2023.0346566274877,-3013.125203929514,0.75674137233695,0.0,1.0,1.0,1.0,-886.74791444819,2976.270596377245,-731.3919707131416,2088.2381721673655,-2023.0346566274877,-647.8335611884547,-9909.90213080603
364.12598010265754,2428.7445320167785,-542.984599113931,357.73457947359486,2357.293555166543,-554.3239138043647,358.6393028992827,2285.848493436639,-575.9259229064703,350.2578277612943,2215.234894267581,-607.1253917808394,351.85126841309284,2150.4444031165217,-624.8374417767933,351.065593299708,2079.146153364523,-659.4284747957587,0.018624532705377245,0.015236468981143218,0.015485430509211744,0.013843059204302906,0.0164179436814071,314.00001197636175,77.40503404609369,-522.657149897939,-85.7977903452545,-4437.280048087561,951.6266580706374,0.45039256491855817,0.0,1.0,1.0,1.0,359.47284085934916,2429.1634595324954,-539.4416917516967,-85.7977903452545,-4437.280048087561,-1112.4067840976543,-9868.826777462355
715.9459982596761,2295.0880418861816,-799.7530802424803,707.0178041421656,2260.1882099376735,-804.4010311853223,699.6255716161014,2216.4083224953315,-807.5750096909587,703.932774250988,2182.8914615823546,-816.2802192302286,692.5306648969503,2138.7915040927055,-827.8270843187111,684.6288360669191,2099.8650839803886,-839.6768463380536,0.01417627180658982,0.016305516661138292,0.012645565139246404,0.0188580974489446,0.016216445749288683,420.2644238794294,248.28647730079499,-1189.746571690876,-368.33328985175706,-2577.327127229869,-2786.739502236373,0.7167981031947928,0.0,1.0,1.0,1.0,713.0893893115801,2297.2615434485415,-801.28724282418,-368.33328985175706,-2577.327127229869,-150.19207104522005,-9966.858990960402
5.4252169704142235,2302.356571886987,-1143.4170172451693,-15.835510653731374,2255.025579335054,-1131.556658750392,-36.303471955427455,2200.653804573811,-1104.6607535632197,-38.17575097460029,2162.2491996360914,-1088.4288705550257,-64.27340069908352,2100.343909271523,-1067.348473681635,-77.76003921899098,2061.580428220976,-1050.838226793844,0.015152960311367583,0.01779501170658635,0.012678570213544904,0.016201435771741816,0.018507242858343702,-657.4573614996131,269.186537758281,-1044.6499383827265,-1021.3821653702765,-3150.2416122798936,-994.2585827330892,0.5646647791384161,0.0,2.0,1.0,1.0,1.3341351642161499,2301.092377678813,-1141.9498258909289,-1021.3821653702765,-3150.2416122798936,-1699.0495694836713,-9751.933856171212
446.7881156019002,3006.9416152480712,-1082.256987142831,434.87565711195595,2987.7096314929927,-1083.7664371949393,427.0684848667208,2968.2985290495726,-1073.9800152455466,423.63416625803535,2952.8756878821173,-1086.0346203493411,405.5804224548706,2936.7884257270925,-1086.9732796347669,402.52116137027963,2907.6520526102513,-1091.4916078847752,0.01527735690827404,0.016090116047407566,0.015299671963920645,0.011956038760300929,0.017650523621767805,-23.422994394599648,1988.764069864074,-1632.716054069507,-555.0579748009552,-1212.6584901559825,-3255.600207573829,0.7637262926983297,0.0,2.0,1.0,1.0,442.8257044382035,3007.397201595106,-1084.3369039128092,-555.0579748009552,-1212.6584901559825,220.53461921817137,-9620.555767165526
-418.26494468874654,2297.779929542891,-850.2742928455788,-416.21226648069006,2229.2632360176767,-867.1856272621992,-422.662116694944,2176.7286231535163,-890.9766849583342,-418.14967385372364,2108.977547668653,-928.0512322383418,-427.18294082540143,2038.739584074413,-955.1664187202755,-423.9523493000795,1984.9957032788898,-987.6967935372064,0.017098162465614616,0.014047405931843733,0.020488095700898455,0.017221535615453094,0.01677848372353455,-505.98549041534926,53.54488979357298,-947.651872730444,-139.21863726320734,-3647.499092208253,-1815.8361820567152,0.529366316562656,1.0,1.0,1.0,1.0,-420.3660284984771,2296.7568315016547,-849.3236881822626,-139.21863726320734,-3647.499092208253,-1167.601123527811,-9835.973802804954
179.5207720904198,3134.7828255358518,-1079.727160137207,152.9733858148151,3116.231148905852,-1082.3354886678285,131.71469846938413,3106.0592022487963,-1093.1171337059757,112.63702325212981,3090.5120795198904,-1100.108157568305,85.60417781250149,3067.916933595503,-1117.9490751184826,61.36154429202854,3061.6690716762123,-1136.7560113235259,0.014684585103609479,0.015443842413599994,0.016905662475659528,0.01523469605856169,0.016539766332631392,-557.121285726188,2697.864474173945,-1454.1799367606664,-1487.6555160947269,-868.5526733346608,-2791.4456724475967,0.41619144761593824,0.0,1.0,1.0,1.0,179.26819474070203,3127.798047474607,-1075.2192363888018,-1487.6555160947269,-868.5526733346608,-421.1131191119489,-10047.825254654974
893.6809391225519,2848.9240578455137,-745.8777509345103,891.6758941616714,2825.7672722849616,-761.3782417204675,885.9833896997426,2803.8490873699716,-787.9979555910444,878.4772471513301,2773.9045329575006,-818.513427354621,873.1058102153359,2749.797141651709,-840.2128808156048,878.1656043745895,2726.6667061052776,-866.9713771673256,0.016095250476827225,0.015928331791651932,0.016721151528117657,0.016422953451163097,0.013775137226526596,620.0100069688222,1512.5272706625603,-1489.1495397927479,-305.9104482250615,-1468.6172552190098,-4032.275059133868,0.8310571755257142,0.0,1.0,1.0,1.0,898.3885148536297,2848.9689729118636,-740.6801476864443,-305.9104482250615,-1468.6172552190098,-1191.7085476473999,-9913.292476098459
797.2339770516727,2459.719356895108,-791.5723295477234,787.8466768202195,2402.8170259221597,-800.3867770455262,779.8790676625512,2336.878187599928,-828.1403311035807,760.1454717017066,2270.950838233457,-855.3612877757959,751.384724361652,2212.3236388498162,-877.4507360265928,731.589321026407,2149.0482196368703,-902.3509391466728,0.01707900085578729,0.014954593077983212,0.018664522387655577,0.01517837224872167,0.015686111446915924,264.5267817730386,-80.143443379287,-862.3240168354266,-834.600363769812,-3948.1445077825406,-1673.7466083594968,0.5634373999829367,1.0,1.0,1.0,1.0,802.844016404571,2466.4097641404537,-786.1614213015508,-834.600363769812,-3948.1445077825406,-1139.7652977328726,-9863.25680080563
