x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,dt12,dt23,dt34,dt45,dt56,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,bounces_before_hit,has_bounce_before_hit,intercept_valid,x0,y0,z0,vx0,vy0,vz0,gravity_z_mm_s2
62.782314248105884,2057.2811226222316,-612.060879648396,95.31793156300652,2010.625483895048,-636.1055885049367,132.40063076857223,1945.3886550798534,-660.331138972782,164.55790348679642,1895.5028137078968,-687.4141597507856,199.51259352478715,1838.088094113373,-722.9513000383264,234.05301762126828,1781.9065438425218,-761.5158612071589,0.01632530136756266,0.015517314760857992,0.017817714166606324,0.01539702160788009,0.017163363523373387,906.5294575323159,663.7932821122224,-644.0362408390672,2023.942081887917,-3346.23161034092,1618.1743475567196,0.3342556767991516,0.0,1.0,1.0,1.0,-277.47666037211434,2621.338774161668,-515.5488472154025,2023.942081887917,-3346.23161034092,287.09370309180395,-9870.427581354656
-255.2179220227098,2024.2004062615556,-1108.9526146246,-289.54785034107834,1980.6300248468722,-1074.1422349969757,-323.8290157268773,1930.5416986537557,-1033.8713825603415,-368.9091018953385,1880.0238809361326,-997.7447818432122,-408.0142662463803,1821.50115671453,-950.7901077819573,-448.5905912504315,1767.351893773774,-923.748911416013,0.013139131710821705,0.013927146955772296,0.013413866951997144,0.017887902151489388,0.01366052405514867,-1151.1819293365559,862.155984250443,-689.0883161974206,-2729.4770142105453,-3540.540798852008,-334.0055387532344,0.2570144589657965,0.0,1.0,1.0,1.0,404.6199687634564,2880.264239596082,-716.7860614184949,-2729.4770142105453,-3540.540798852008,-808.3478345011422,-9772.551512598764
-311.49753696715857,2045.7490196384347,-1084.0633768623702,-365.9015467357804,2000.8674827035907,-993.1007547140133,-413.5922773619387,1960.3545470144768,-925.594018985466,-458.2371523069917,1920.1385087019012,-848.8443072406027,-499.7292950317034,1873.213036465078,-783.630055537845,-555.1101184494042,1829.374859801148,-709.7812433773721,0.016070414502769914,0.015740085782650126,0.01642571123886355,0.016145321104616916,0.015019420511915849,-829.2535497241229,1578.412209270011,-364.4272510730962,-3048.54036686958,-2762.1855256622207,3353.64310080664,0.09064001131868021,0.0,1.0,1.0,1.0,435.89070252675333,2724.7192024198343,-220.43958365838125,-3048.54036686958,-2762.1855256622207,-2899.9997689561246,-9852.061006613083
197.92419683154847,2047.13192787352,-1109.8823665970115,241.87403667941044,1965.2252654816632,-1099.7575640233983,262.8574082945392,1908.6204693001982,-1043.5028725500329,296.4497404825932,1849.06345601681,-984.740516204937,337.1584282954553,1772.1868537235166,-911.8878861380158,374.942179407554,1685.6637369351618,-840.1995211329461,0.019175172106846078,0.015223869709384719,0.013285588907067936,0.019074928922917345,0.01894268942674393,901.6649860316458,585.2944597059135,-236.98420440079235,2006.93720770466,-4194.117537430988,1024.851204090376,0.2634346965910192,0.0,1.0,1.0,1.0,-222.2198502829649,2934.000280667262,-432.149874751993,2006.93720770466,-4194.117537430988,-2203.320362966683,-9745.82823422935
27.763058312990953,2045.84633567678,-1072.4658562644945,43.93009954750485,2002.9964113205233,-1019.5957344180335,54.259292286053025,1939.812093232811,-967.8404878536446,74.22452330742617,1895.4467436013795,-912.8415674677699,90.5198477210799,1834.7265771167267,-867.2445743080737,103.75510005742379,1789.806891073368,-826.2866993800193,0.013970833783261138,0.019795183090614787,0.017373695193444227,0.015686829394981894,0.017436109792246246,633.5340621563214,183.50795283023945,-869.9775437792952,983.7293543440957,-3015.1163897236306,-2706.5971827488047,0.5319037012574879,1.0,1.0,1.0,1.0,-222.31047612304167,2806.6592118897997,-585.5088321112016,983.7293543440957,-3015.1163897236306,-1313.9234249025162,-9842.176356952355
524.549411201328,1855.810454159819,-839.2016426424117,527.0011989219865,1786.891290187351,-770.4449275393534,532.7029514343373,1712.1917133177697,-708.9768520134727,534.9225530615875,1626.9082146284613,-648.9253158330462,536.302001953214,1562.8826050405567,-598.2998968911035,538.4909775980522,1498.2936144101084,-556.5043730764462,0.016021299805291433,0.015259374179105945,0.018364108068089996,0.013700157970538085,0.0138391277809094,603.4395390124536,105.75936264880019,-18.390674047873834,214.92004622143025,-4807.153271324723,454.5489212410413,0.2882061521162623,0.0,1.0,1.0,1.0,478.785912204022,2893.9082600171414,-579.1299369722713,214.92004622143025,-4807.153271324723,-3334.4303136286035,-9729.33727330382
463.3193711889979,1963.7540049782242,-616.6191433294002,510.169486726731,1917.0151559232445,-648.9979812095521,569.0417340136316,1853.2284507853578,-697.1961379611411,613.8129517358817,1800.9220990535794,-725.8167448475406,665.4599671068615,1739.667455404625,-775.57968619857,721.6360072357475,1689.2820051809708,-823.1801369491676,0.012920952342707348,0.016129415536164204,0.014699994829533436,0.017068081230022625,0.01569299128263424,1234.401982194165,1085.4855141067333,-905.5645412739343,3254.0809646590656,-3730.711547436332,3324.807790391067,0.16039345903956187,0.0,1.0,1.0,1.0,-360.09769048877683,2913.5341723505294,-343.0795978695395,3254.0809646590656,-3730.711547436332,163.1189114557498,-9803.217568603366
-36.35064905267328,2017.4662751198143,-69.76702247444632,-32.69561194424256,1976.5504081320084,-63.230186555966085,-25.96304786895484,1921.0027419927333,-49.86411106529482,-24.628160808551215,1869.1912666472606,-45.77429126475696,-30.633045369453836,1817.1858032474584,-41.597333610829686,-25.836400165998178,1761.2889045796549,-28.64615809982005,0.015360485171711624,0.016222912882526752,0.014805281894110067,0.01834514038486268,0.016354968315241802,6.61754523585764,0.1624328053549977,-904.1878019128436,60.75482612203135,-3199.582579953879,4099.241103276054,0.5500442265595707,1.0,1.0,1.0,1.0,-43.50518631481833,2639.818061267295,-435.4621389151482,60.75482612203135,-3199.582579953879,2783.0454275569878,-9663.33453255471
718.7734030796078,2000.9778612849204,-1058.913815437114,733.7737961454823,1933.9154400399175,-1125.0466025966314,766.7544722250458,1850.703025876178,-1108.8424605049465,787.8822020316128,1779.1635484846968,-1042.204395369483,811.0860905143436,1724.7040988597396,-989.6237941780577,834.1835576897791,1652.8641533749935,-931.0036043952824,0.01773160182630476,0.017838295859497783,0.014142603471056003,0.011710466355988824,0.01781464553002826,1204.5413495083262,574.8494923357276,-327.9343267725453,1528.2564382063663,-4443.533385040037,1282.916098060241,0.2430493034038157,0.0,1.0,1.0,1.0,417.4892838320483,2863.2691856313477,-466.01356645678385,1528.2564382063663,-4443.533385040037,-2091.618663069197,-9880.082294946067
461.00227534472725,1911.93274967848,-428.9158709359482,453.0790823283704,1855.4222529591007,-424.34405883295756,438.75892764613906,1797.6585001574447,-415.71206915002824,424.37392648549877,1734.3800956069733,-407.7167078054327,414.03098302031293,1657.4492938164299,-402.2853445432897,404.9589403045425,1603.6766202892536,-408.66820583393934,0.013546450928754283,0.015945280728894562,0.015574859151035153,0.017700168972983515,0.015564047164516925,71.90178261875892,-92.85309848528796,-979.632531234947,-764.6364745932881,-3886.1636202790073,3354.0009854767686,0.4372321460086592,1.0,1.0,1.0,1.0,614.7936795799926,2666.3230719128032,-765.7205816091116,-764.6364745932881,-3886.1636202790073,2658.002459962813,-9781.92152862063
